rating,rt
16.00267004966736,1.5674111843109098
37.69432997703552,1.4006891250610398
46.79781985282898,2.33458542823792
69.28977012634277,1.5727767944335902
80.79417014122009,1.77447581291199
97.38384985923767,1.96771693229675
112.38959002494812,1.50362491607666
136.08196997642517,1.54218888282776
152.38819003105164,2.13431978225708
173.79635000228882,2.06969976425171
181.78271985054016,2.7395482063293497
200.0896999835968,1.88424062728882
208.39284992218018,2.18433213233948
232.5853898525238,3.3721935749053995
239.18790006637573,2.2510194778442405
257.8949999809265,2.95132517814636
268.78246998786926,2.08426928520203
287.9897599220276,2.8233866691589395
299.4941201210022,2.81790494918823
326.9878799915314,2.28521585464478
335.5911400318146,2.47396397590637
358.48313999176025,2.37618207931519
367.186429977417,2.56782364845276
394.49675989151,1.90100479125977
