onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
71.1	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
100.69	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
135.81	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
170.6	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
196.9	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
237.0	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
268.29	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
301.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
333.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
372.5	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
7.71		expectrating	1	low_cue	n/a			15.09	Moderate	0.57	2.1	l004.png
35.7	2.94	expectrating	2	low_cue	n/a	2.07	Barely detectable	2.07	Barely detectable	0.97	1.97	l029.png
73.4	3.11	expectrating	3	low_cue	n/a	5.55	Weak	5.55	Weak	0.78	2.32	l043.png
103.5	3.03	expectrating	4	high_cue	n/a	62.71	Strong	62.71	Strong	1.07	1.97	h017.png
137.51	2.28	expectrating	5	high_cue	n/a	38.48	Strong	38.48	Strong	0.27	2.02	h040.png
172.4	2.14	expectrating	6	high_cue	n/a	34.41	Strong	34.41	Strong	1.0	1.14	h018.png
199.9	1.54	expectrating	7	high_cue	n/a	47.82	Strong	47.82	Strong	0.68	0.86	h024.png
239.7		expectrating	8	low_cue	n/a			5.8	Weak	0.62	3.55	l002.png
