sub	ses	runtype	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0006	ses-01	pain	-0.9304756390654203	0.8700950016308754	-1.2493893966746052	0.3596791676164616	0.5457943484247012	-0.001243553904410323	0.013318246390695511	-0.14119926495702817	0.6612438999014499	-0.8546463302326894	0.6513653456557341	-0.6494694002085352	0.012801250484539934	0.4370826086481429	-0.9511339506766127	1.8687245967256327	-0.41273852706403197	0.35964327148188224	0.019607164120675487	0.545543947944905
sub-0006	ses-03	pain	-0.4735561320825234	0.5978585009442359	-0.6114898454789297	-0.17570167768992934	-0.15682019730214866	0.5987821466019553	-0.3978980660523125	-0.03876665245444452	0.987520799083454	-1.059143034970775	0.7192750213309009	-0.12899692473100569	-0.46583318968920007	0.3819064092727963	0.00933589898176267	-0.3309691137174881	0.4147560487283243	0.8956306363499097	-1.1523129362277953	2.051531623101218
sub-0006	ses-04	pain	-1.0832641907630731	0.7613645627238925	-0.01839046995177601	-0.8028175758245466	0.797600708269512	-0.14654264472086895	-0.23357359817069828	-0.40682023133074674	0.8801936510603097	-0.4527859879047432	-0.2318855847678652	-0.0971252407385696	0.7213167584996837	-0.6096930980700965	-0.2412285515430201	0.6368686056763816	-0.77895443171743	0.15390982634855946	-0.24043592870458266	0.9470358385679603
