Unnamed: 0,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
,sub-0055,ses-04,run-01,pain,rINS,226,cueL_stimH,16.3582409685044,-1.32414713914875,11.7551095790136,6.746169151760911,33.793731021926305,27.2696226223752,2.46075033865714,14.348904128689599,22.2776168025578,4.209409797018569,-3.8579441445606295,6.933063526384441,0.744575942802953,9.07578664055552,7.76458023339592,-2.85309050369511,16.4727478666348,2.03735777967609,-4.77702747586375,7.62148029134119,18.7072974849882,17.665222185950302,6.3117404635957,18.3361427978409,22.501382556628197,3.67020105656241,-12.942970944810801,15.779141738037401,6.83609322796849,12.1366343251877,8.77185297416281,21.0745698824131,19.5378698736276,13.982926815006302,-4.180977740936441,9.71609213199179,3.9243276380192404,-1.2362312013906398,2.51562045907485,-17.388267382576498,0.8197383472961519,9.221423977122411
,sub-0055,ses-04,run-01,pain,rINS,226,cueH_stimM,25.700897307446,2.32935682309801,23.4266810704939,19.7023363841188,49.300645597789895,28.4865477672078,41.606909027051394,8.08638582126434,43.6916743767874,41.1255956805231,42.0715938119091,31.182006279461998,19.4481115300547,20.036232423292898,20.7210041126617,27.372886202738105,7.02575182870055,27.820003554008302,0.9957773594047691,16.9451871322543,18.9022964461093,26.711557359261604,28.7177226951901,40.165228202785,28.267302002072896,41.131012802809,33.8021127004283,30.830931485409003,44.5364389329492,19.5065730766106,30.804352371056698,20.996066028144,34.7647286206723,5.50715036333668,37.5239017932035,33.731392169658605,8.36264401902054,24.477148202720198,11.8042154076655,1.91817010059526,37.831151513085295,12.541565860251902
,sub-0055,ses-04,run-01,pain,rINS,226,cueL_stimM,1.45979448604135,3.42637188183653,13.2118150542187,-2.4780528684070804,27.2923762363073,27.626114819737897,29.712174689506604,55.8753989814422,21.3221763412598,39.4479047456632,6.65386292285257,22.095615099630102,17.1915079036442,25.7640617127458,18.173220205295397,28.396875327041503,8.13269139476779,28.667036202747603,7.14275908119907,45.98633444681129,40.003877118297204,46.988191249734,23.868624435770897,37.910212422275,29.944028298119697,42.925369973166,37.7349581227525,44.615071645160896,15.967227015867,24.9743764896554,28.7857173217159,8.21582213012903,29.025265729123,18.5612646205426,35.9528895636056,41.139990591746,-5.71309907934597,4.46793952330052,5.62941554184886,2.4243567383721296,-23.809924005753103,-12.7809119392651
,sub-0055,ses-04,run-01,pain,rINS,226,cueH_stimL,38.0368041151631,1.3619432378691299,52.9026807539166,34.650570992203,34.2919840843145,20.727815684432198,6.35662605654045,6.137972257279559,30.2590575938491,22.9929494884029,24.9407289632741,14.616058087950302,33.9204560647837,-0.7908472262533911,18.263282254334896,22.5981060064131,4.55285473553022,0.5921914528843221,-8.938427683187571,-13.209450555761,-15.794986714421402,6.699893067671269,1.16335078270254,20.5399668032514,21.770106199471197,35.3865806353783,30.0805449911428,20.7810588792909,8.87915972082726,-0.560906334224455,19.5205890798493,-7.68508361589352,13.7594081968907,15.266944812904699,-8.15895361410776,-0.53396513175062,1.96282228086432,10.514842627559801,0.0262975119694602,4.8117350209532805,14.2703559542678,-1.8575312453245902
,sub-0055,ses-04,run-01,pain,rINS,226,cueL_stimL,11.3762142140586,16.3827668685863,-1.8899438575676901,1.37803904567045,9.51823985695228,16.2883683780533,9.22887119918732,10.883965273582001,-7.0195151024958005,-1.82143184022277,4.0955995372813705,-0.229210719892876,3.8884714732760095,5.80031410087292,0.0416214031099571,4.845218420126571,21.2876610266909,11.506428700594,0.892732238897793,16.8135734692978,3.3244092037539303,1.64322991098311,2.94087696487145,10.599579461287,12.6106260300294,0.6754596450380179,35.6781356473405,16.612864510472,26.193185181847202,33.2775658824321,36.6319883123408,14.2321811091801,23.3753283586773,25.822179177762603,2.47038276306296,36.6754853740481,5.5436476767461,8.742861437807731,17.2877481385385,3.79030246348884,-3.47352939077564,-3.9597441348614706
,sub-0055,ses-04,run-01,pain,rINS,226,rating,-8.045404912424999,-10.433805493066801,-7.17733566003713,-11.9660394643453,-9.243170322872711,-11.4646433374122,-3.27274633871917,-5.13950923322466,-3.3364340731411097,-14.8057254785381,-7.79864220292336,-4.25229106464525,-9.365971160991052,-7.742780396445429,-10.879630189622299,-8.73135002607864,-2.57164444146403,-4.82467704744781,-2.82401903123258,-9.19361576289231,-11.1677653886905,-0.5684724169794321,-3.5824632334933995,0.765756114822125,-6.197144911539169,2.03777010366969,-9.46902150281392,-8.03931085782278,-6.89978493300089,-6.90179987845954,-13.730716021562,-3.52871297238414,-18.750833080427,-12.2927822028089,-14.0432210197533,-17.9359319503379,-12.4753867961554,-4.78933510242132,-10.8116062501789,-7.88304981139913,0.7696581037968141,-3.1371565386870097
,sub-0055,ses-04,run-01,pain,rINS,226,cue,5.082754925785929,12.102249615467901,9.73867140428149,-0.712020056387928,12.1176706666238,16.7603742544331,15.4808564827583,20.7174234905162,13.083681986592,17.9588459727784,13.197191441926599,3.1211760859471296,4.5834689072376,4.488507017518031,-1.8136446112178002,5.415304243830629,11.9369394279511,8.88034869705143,3.3519956668060296,10.8933321432728,3.8761972429583698,10.3064137590063,-7.22641916284488,-0.499621106906943,-19.322943664840697,-6.4367157673927995,-23.010215293895303,-19.2167902123429,-39.66752371160371,-24.379157440998398,-25.1469515785427,-27.2146777620917,-20.4234265513464,-20.8524546859212,-13.774464223171199,-15.862704845741101,-2.49726276400634,6.89163024129243,1.63395012560079,1.3726408790185498,3.47717647657879,2.1567419571852
,sub-0055,ses-04,run-02,vicarious,rINS,216,cueH_stimH,-11.6297550201416,16.8472690582275,-0.0389172546565533,-0.848408222198486,-4.01593828201294,-6.410696506500241,15.890277862548801,9.88828945159912,18.4873943328857,19.983688354492198,9.17747974395752,29.6967792510986,13.1989736557007,17.613939285278303,15.1096696853638,13.0559844970703,18.2479038238525,21.9171257019043,4.28605651855469,17.619701385498,0.0929581522941589,28.5136795043945,39.762359619140604,28.8743896484375,29.330158233642603,17.0633792877197,30.3719272613525,-0.918149650096893,2.50443053245544,4.23700046539307,15.5642080307007,1.4124966859817498,24.3731155395508,-1.10720038414001,7.970745086669919,-0.471280604600906,8.8759765625,-1.0246876478195202,2.75954675674438,11.1308250427246,19.9689712524414,11.6348094940186
,sub-0055,ses-04,run-02,vicarious,rINS,216,cueL_stimH,-2.95105743408203,9.9780216217041,0.17556443810463,2.3097882270812997,-15.158738136291499,1.82552146911621,7.2157154083252,16.191827774047898,37.591739654541,20.4117603302002,23.001522064209,7.985248565673831,24.2577819824219,23.8339519500732,27.1517028808594,45.683773040771506,18.6771278381348,21.466810226440398,17.0086975097656,5.15046453475952,52.747222900390604,28.2968044281006,39.1587677001953,14.5716800689697,4.38238000869751,-1.4348329305648797,20.666748046875,13.8426418304443,-0.346158474683762,-4.435734272003169,1.2151479721069298,-4.01892137527466,7.587267398834231,-4.1076369285583505,3.42731642723083,7.76104211807251,23.164964675903303,-10.0894031524658,0.7369965910911559,-22.484130859375,-4.04667043685913,-39.1623573303223
,sub-0055,ses-04,run-02,vicarious,rINS,216,cueH_stimM,-6.979895114898679,-19.7741298675537,-18.9214191436768,-33.3639984130859,-7.430349826812741,-25.8568649291992,-19.2621669769287,-25.0694236755371,-34.7790756225586,-22.4953536987305,8.54067420959473,-12.1362981796265,-7.47746276855469,-8.55905055999756,-9.80586910247803,-5.305566787719731,5.48626518249512,2.1864161491394,-6.5434079170227095,-3.63241696357727,-19.1455192565918,1.75473415851593,2.08493947982788,-3.3586750030517596,-16.094049453735398,1.11161458492279,-16.865873336792,5.044987201690669,8.45823287963867,-13.3948287963867,-14.255237579345698,-27.767724990844698,-16.735466003418,3.68452954292297,-1.06099116802216,-5.3544020652771,-20.294744491577102,-16.8614234924316,-10.166972160339402,-24.132019042968803,-20.218214035034197,-11.565318107605
