onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
8.08843994140625	10.005839824676514	23.28427004814148	39.60033988952637	high_cue	low_stim	2.02008509635925	45.8115006837119	2.04243206977844	20.2018675465623	1	-1	1	28.450680790323094	12.263527758513284
52.38849997520447	54.989490032196045	68.98277997970581	83.90038990974426	low_cue	med_stim	1.51994872093201	7.18426739242686	2.55934023857117	4.95952393443951	-1	0	-2	-10.176552500961943	-2.9788158536095075
93.18721985816956	96.08832001686096	105.58267998695374	116.3959698677063	high_cue	high_stim	2.23796391487122	36.1294441432409	2.23433303833008	4.61064931866061	1	1	1	18.7686242498521	-3.327690469388407
123.39860987663269	126.69984984397888	134.68287992477417	143.00599002838135	low_cue	high_stim	1.4007728099823	0.0	2.00375819206238	14.8722120537559	-1	1	1	-17.360819893388804	6.933872265706883
151.29244995117188	153.09312987327576	167.08270001411438	177.70238995552063	high_cue	low_stim	2.55116677284241	31.9081069356532	1.97420191764832	9.08111838836946	1	-1	1	14.547287042264397	1.142778600320442
188.3897500038147	190.4905400276184	198.48253989219666	207.4969298839569	high_cue	med_stim	1.3860867023468	19.2357271422572	3.16812419891357	2.77021579720019	1	0	-2	1.8749072488683964	-5.168123990848827
218.18428993225098	220.3017499446869	230.18247985839844	239.2088599205017	low_cue	high_stim	1.60070705413818	5.98495231511541	2.31792807579041	12.5288077091515	-1	1	1	-11.375867578273393	4.5904679211024835
246.19481992721558	248.69576001167297	257.6827199459076	268.30312991142273	high_cue	med_stim	1.45076465606689	21.9295877501754	3.10717940330505	4.20193635815963	1	0	-2	4.568767856786597	-3.7364034298893873
277.5899498462677	280.6911098957062	292.4828999042511	305.20032000541687	low_cue	low_stim	1.7691969871521	0.0	2.82679414749146	3.69138598645128	-1	-1	1	-17.360819893388804	-4.246953801597737
309.68533992767334	312.00286984443665	319.9826798439026	330.8099298477173	low_cue	low_stim	1.59089493751526	2.79270236571328	4.0		-1	-1	1	-14.568117527675524	0.0
339.1964199542999	342.2975800037384	354.58247995376587	366.90682005882263	high_cue	high_stim	1.65081095695496	36.1796204479789	1.80372095108032	8.32565033042684	1	1	1	18.818800554590094	0.38731054237782203
371.69193983078003	373.99281001091003	381.98287987709045	394.8006098270416	low_cue	med_stim	1.98441243171692	1.17392954439263	2.19334125518799	2.07837024536197	-1	0	-2	-16.186890348996172	-5.859969542687047
