rating,rt
14.33862018585205,2.51802277565002
45.30295014381409,4.0
53.706809997558594,2.15669775009155
75.21663999557495,2.70143628120422
85.80479001998901,3.43549346923828
100.4114100933075,3.0689039230346697
119.3032500743866,4.0
145.6150200366974,2.45125889778137
152.70151019096375,2.52041339874268
179.61343002319336,1.90106630325317
187.1000599861145,2.3178436756134
204.30762004852295,2.6846010684967
216.49629020690918,3.00562143325806
238.1057004928589,4.0
247.2930200099945,4.0
262.9998199939728,2.35134196281433
272.40388011932373,2.27158665657043
298.59846019744873,2.83473539352417
306.3017601966858,3.58505129814148
329.8117802143097,4.0
340.29957008361816,3.53504395484924
363.90956020355225,4.0
378.8992199897766,2.8696305751800497
395.00599002838135,4.0
