onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
3.41	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png	n/a	n/a	n/a
41.61	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png	n/a	n/a	n/a
78.4	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
105.9	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png	n/a	n/a	n/a
137.09	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h055.png	n/a	n/a	n/a
169.0	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a
194.4	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png	n/a	n/a	n/a
234.79	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png	n/a	n/a	n/a
271.79	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png	n/a	n/a	n/a
299.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a
337.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a
362.59	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a
6.11	1.72	expectrating	1	low_cue	n/a	23.38	Moderate	23.38	Moderate	0.4	1.32	l019.png	n/a	n/a	n/a
44.71	2.1	expectrating	2	high_cue	n/a	67.25	Very Strong	67.25	Very Strong	0.45	1.65	h046.png	n/a	n/a	n/a
81.5	2.02	expectrating	3	low_cue	n/a	38.25	Strong	38.25	Strong	0.82	1.2	l022.png	n/a	n/a	n/a
107.4	2.89	expectrating	4	low_cue	n/a	18.73	Moderate	18.73	Moderate	0.48	2.41	l030.png	n/a	n/a	n/a
140.21	2.98	expectrating	5	high_cue	n/a	41.71	Strong	41.71	Strong	0.1	2.88	h055.png	n/a	n/a	n/a
171.0	1.44	expectrating	6	high_cue	n/a	67.72	Very Strong	67.72	Very Strong	0.33	1.1	h033.png	n/a	n/a	n/a
196.4	1.51	expectrating	7	high_cue	n/a	43.19	Strong	43.19	Strong	0.62	0.89	h018.png	n/a	n/a	n/a
237.29	2.09	expectrating	8	low_cue	n/a	21.49	Moderate	21.49	Moderate	0.32	1.78	l013.png	n/a	n/a	n/a
274.91	1.87	expectrating	9	low_cue	n/a	26.35	Moderate	26.35	Moderate	0.2	1.67	l029.png	n/a	n/a	n/a
301.8	1.75	expectrating	10	low_cue	n/a	24.92	Moderate	24.92	Moderate	0.32	1.44	l044.png	n/a	n/a	n/a
340.6	1.84	expectrating	11	high_cue	n/a	73.74	Very Strong	73.74	Very Strong	0.05	1.79	h039.png	n/a	n/a	n/a
364.81	1.52	expectrating	12	high_cue	n/a	39.14	Strong	39.14	Strong	0.4	1.12	h042.png	n/a	n/a	n/a
18.51	6.99	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	47_150.jpg	same	diff	False
55.19	7.0	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_100.jpg	same	same	True
88.01	6.99	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_50.jpg	same	same	True
114.2	7.0	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_50_R.jpg	diff	diff	True
149.9	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	11_50_R.jpg	diff	diff	True
177.51	6.99	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_100_R.jpg	diff	diff	True
209.4	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50_R.jpg	diff	diff	True
251.3	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_150_R.jpg	diff	diff	True
286.6	7.0	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_100.jpg	same	diff	False
315.51	6.99	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_100_R.jpg	diff	diff	True
348.0	7.0	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	18_150_R.jpg	diff	diff	True
378.5	7.0	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_150.jpg	same	same	True
32.6	2.24	outcomerating	1	low_cue	high_stim	47.79	Strong	47.79	Strong	0.38	1.85	task-cognitive_scale.png	n/a	n/a	n/a
69.3	3.76	outcomerating	2	high_cue	med_stim	33.05	Strong	33.05	Strong	1.52	2.24	task-cognitive_scale.png	n/a	n/a	n/a
97.81	2.58	outcomerating	3	low_cue	low_stim	19.75	Moderate	19.75	Moderate	0.52	2.07	task-cognitive_scale.png	n/a	n/a	n/a
128.0	1.2	outcomerating	4	low_cue	low_stim	15.28	Moderate	15.28	Moderate	0.33	0.87	task-cognitive_scale.png	n/a	n/a	n/a
159.9	2.22	outcomerating	5	high_cue	low_stim	27.08	Moderate	27.08	Moderate	0.93	1.29	task-cognitive_scale.png	n/a	n/a	n/a
187.31	2.53	outcomerating	6	high_cue	med_stim	24.5	Moderate	24.5	Moderate	1.35	1.18	task-cognitive_scale.png	n/a	n/a	n/a
222.31	2.15	outcomerating	7	high_cue	low_stim	34.71	Strong	34.71	Strong	0.42	1.73	task-cognitive_scale.png	n/a	n/a	n/a
262.7	1.55	outcomerating	8	low_cue	high_stim	17.85	Moderate	17.85	Moderate	0.4	1.15	task-cognitive_scale.png	n/a	n/a	n/a
294.4	3.64	outcomerating	9	low_cue	med_stim	36.82	Strong	36.82	Strong	1.18	2.46	task-cognitive_scale.png	n/a	n/a	n/a
326.09	2.93	outcomerating	10	low_cue	med_stim	30.38	Strong	30.38	Strong	0.87	2.07	task-cognitive_scale.png	n/a	n/a	n/a
355.51	2.33	outcomerating	11	high_cue	high_stim	12.26	Moderate	12.26	Moderate	0.38	1.95	task-cognitive_scale.png	n/a	n/a	n/a
394.6	2.02	outcomerating	12	high_cue	high_stim	45.33	Strong	45.33	Strong	0.05	1.97	task-cognitive_scale.png	n/a	n/a	n/a
