onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
7.9	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h008.png	n/a	n/a	n/a
37.6	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png	n/a	n/a	n/a
66.71	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a
95.5	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a
125.91	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
152.01	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a
187.5	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a
223.4	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a
259.3	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
291.71	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a
328.7	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a
369.6	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h021.png	n/a	n/a	n/a
10.12	1.45	expectrating	1	high_cue	n/a	80.99	Very Strong	80.99	Very Strong	0.27	1.19	h008.png	n/a	n/a	n/a
40.01	1.05	expectrating	2	low_cue	n/a	28.42	Moderate	28.42	Moderate	0.05	1.0	l011.png	n/a	n/a	n/a
68.91	1.43	expectrating	3	high_cue	n/a	34.72	Strong	34.72	Strong	0.37	1.07	h024.png	n/a	n/a	n/a
99.0	1.2	expectrating	4	low_cue	n/a	29.08	Strong	29.08	Strong	0.05	1.15	l038.png	n/a	n/a	n/a
127.61	1.42	expectrating	5	high_cue	n/a	33.05	Strong	33.05	Strong	0.4	1.02	h047.png	n/a	n/a	n/a
155.51	1.03	expectrating	6	low_cue	n/a	15.79	Moderate	15.79	Moderate	0.08	0.95	l016.png	n/a	n/a	n/a
189.7	1.35	expectrating	7	low_cue	n/a	14.87	Moderate	14.87	Moderate	0.15	1.2	l042.png	n/a	n/a	n/a
225.6	1.49	expectrating	8	low_cue	n/a	6.9	Weak	6.9	Weak	0.5	0.99	l009.png	n/a	n/a	n/a
262.8	1.48	expectrating	9	high_cue	n/a	44.67	Strong	44.67	Strong	0.28	1.19	h025.png	n/a	n/a	n/a
294.11	1.42	expectrating	10	low_cue	n/a	4.65	Weak	4.65	Weak	0.58	0.83	l043.png	n/a	n/a	n/a
331.11	1.4	expectrating	11	high_cue	n/a	47.36	Strong	47.36	Strong	0.33	1.07	h028.png	n/a	n/a	n/a
371.6	2.13	expectrating	12	high_cue	n/a	52.39	Strong	52.39	Strong	0.63	1.5	h021.png	n/a	n/a	n/a
20.81	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_50.jpg	same	same	True
47.4	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	5_100_R.jpg	diff	diff	True
81.91	6.99	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	42_50.jpg	same	same	True
107.61	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_100_R.jpg	diff	diff	True
134.22	6.99	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150_R.jpg	diff	diff	True
169.71	6.99	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_50.jpg	same	same	True
203.91	7.0	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150_R.jpg	diff	diff	True
232.2	7.0	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	38_50_R.jpg	diff	diff	True
271.4	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150_R.jpg	diff	diff	True
301.71	6.99	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_150.jpg	same	same	True
346.81	6.99	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	29_100.jpg	same	same	True
384.61	7.0	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100.jpg	same	diff	False
33.01	1.3	outcomerating	1	high_cue	low_stim	36.24	Strong	36.24	Strong	0.37	0.93	task-cognitive_scale.png	n/a	n/a	n/a
57.5	1.69	outcomerating	2	low_cue	med_stim	34.9	Strong	34.9	Strong	0.45	1.24	task-cognitive_scale.png	n/a	n/a	n/a
90.4	2.56	outcomerating	3	high_cue	low_stim	49.55	Strong	49.55	Strong	0.65	1.91	task-cognitive_scale.png	n/a	n/a	n/a
