,src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,param_C_stim_num,event03_C_stim_match,event03_C_stim_filename
0,6,4,cognitive,4,4,1,high_cue,low_stim,4,1616595728.50701,1616595728.50899,1616595731.30178,1616595731.3038,5.08366632461548,1616595736.40368,1616595736.40595,high_cue,h008.png,1616595737.38737,1616595737.38913,1.19807696342468,1616595738.62118,1616595738.62283,1616595739.97523,1.35405611991882,65.5175141026529,FIX,1616595742.63934,1616595742.64384,4.64610600471497,low_stim,1616595749.30849,1616595749.30969,,2,right,1616595754.30654,4.998042345047,1616595756.29443,1616595756.31199,5.19101357460022,1616595761.49637,1616595761.50951,1616595764.56431,3.06793117523193,79.5922886875099,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,5,same,5_50.jpg
1,6,4,cognitive,4,4,1,low_cue,med_stim,2,1616595728.50701,1616595728.50899,1616595765.53121,1616595765.53302,0.554234743118286,1616595766.09809,1616595766.11046,low_cue,l011.png,1616595767.08674,1616595767.08821,1.39870691299438,1616595768.49899,1616595768.50937,1616595770.60855,2.10956692695618,29.6591092359951,FIX,1616595772.51715,1616595772.51931,1.36829614639282,med_stim,1616595775.90175,1616595775.90954,,1,left,1616595780.90121,4.99945950508118,1616595782.90436,1616595782.90999,3.08108925819397,1616595786.00551,1616595786.00959,1616595788.79194,2.78642511367798,46.6272833223936,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,5,diff,5_100_R.jpg
2,6,4,cognitive,4,4,1,high_cue,low_stim,4,1616595728.50701,1616595728.50899,1616595790.02368,1616595790.02645,5.16176843643188,1616595795.19227,1616595795.19448,high_cue,h024.png,1616595796.18658,1616595796.18789,1.19886708259583,1616595797.40977,1616595797.41079,1616595800.31107,2.90130758285522,39.1397230185291,FIX,1616595801.42793,1616595801.4296,6.957515001297,low_stim,1616595810.39794,1616595810.40945,,2,right,1616595815.39724,4.99929547309875,1616595817.40055,1616595817.41032,1.48489260673523,1616595818.90111,1616595818.90925,1616595820.87521,1.97409176826477,20.1794586645109,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,42,same,42_50.jpg
3,6,4,cognitive,4,4,1,low_cue,med_stim,2,1616595728.50701,1616595728.50899,1616595822.93595,1616595822.93788,1.04949641227722,1616595824.00302,1616595824.00457,low_cue,l038.png,1616595824.98631,1616595824.98757,2.49913382530212,1616595827.50432,1616595827.50928,1616595830.25852,2.7542028427124,28.9830142410641,FIX,1616595831.52249,1616595831.52651,2.56295943260193,med_stim,1616595836.10753,1616595836.10947,,1,left,1616595841.10729,4.99976372718811,1616595843.09347,1616595843.09473,6.19197702407837,1616595849.29578,1616595849.30941,1616595852.34704,3.0512580871582,35.2175929681927,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,38,diff,38_100_R.jpg
4,6,4,cognitive,4,4,1,high_cue,high_stim,6,1616595728.50701,1616595728.50899,1616595853.31395,1616595853.32693,1.07149958610535,1616595854.39768,1616595854.39961,high_cue,h047.png,1616595855.38636,1616595855.38774,0.699087142944336,1616595856.11499,1616595856.11608,1616595857.49905,1.38405823707581,64.5663162536045,FIX,1616595860.13316,1616595860.13517,0.55229115486145,high_stim,1616595862.70078,1616595862.71048,,1,left,1616595867.69875,4.99797224998474,1616595869.70339,1616595869.71033,6.18205428123474,1616595875.90571,1616595875.90985,1616595879.49199,3.58628058433533,39.5984075029918,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,27,diff,27_150_R.jpg
5,6,4,cognitive,4,4,1,low_cue,low_stim,1,1616595728.50701,1616595728.50899,1616595880.05725,1616595880.06004,0.428191900253296,1616595880.49075,1616595880.49353,low_cue,l016.png,1616595881.48634,1616595881.48787,2.49910497665405,1616595884.00872,1616595884.0099,1616595887.32678,3.31805825233459,29.1441986773614,FIX,1616595888.02689,1616595888.02876,8.15855383872986,low_stim,1616595898.19735,1616595898.20953,,2,right,1616595903.19684,4.99948573112488,1616595905.19996,1616595905.20127,5.18548202514648,1616595910.4019,1616595910.40954,1616595913.1086,2.70670175552368,60.4001709995294,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,43,same,43_50.jpg
6,6,4,cognitive,4,4,1,low_cue,high_stim,3,1616595728.50701,1616595728.50899,1616595914.42007,1616595914.42603,1.56537771224976,1616595916.00399,1616595916.00647,low_cue,l042.png,1616595916.98638,1616595916.98775,1.19906497001648,1616595918.20481,1616595918.20965,1616595919.5252,1.32039213180542,28.9423915917175,FIX,1616595922.22298,1616595922.22676,8.16246747970581,high_stim,1616595932.39344,1616595932.40984,,1,left,1616595937.38741,4.99396991729736,1616595939.39605,1616595939.41034,6.28939652442932,1616595945.6984,1616595945.71017,1616595947.99187,2.29347443580627,9.53846273398613,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,44,diff,44_150_R.jpg
7,6,4,cognitive,4,4,1,low_cue,low_stim,1,1616595728.50701,1616595728.50899,1616595949.71656,1616595949.72718,2.16888117790222,1616595951.90071,1616595951.90236,low_cue,l009.png,1616595952.88639,1616595952.88784,1.19905710220337,1616595954.10153,1616595954.10921,1616595956.64191,2.54037237167358,15.3762512488262,FIX,1616595958.1197,1616595958.12154,0.565747499465942,low_stim,1616595960.704,1616595960.70916,,1,left,1616595965.70071,4.99671792984009,1616595967.70661,1616595967.7102,6.27884006500244,1616595974.00896,1616595974.01005,1616595976.52675,2.51779198646545,5.77948582515591,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,38,diff,38_50_R.jpg
8,6,4,cognitive,4,4,1,high_cue,high_stim,6,1616595728.50701,1616595728.50899,1616595978.02712,1616595978.04327,9.75832557678223,1616595987.79743,1616595987.79954,high_cue,h025.png,1616595988.78639,1616595988.78775,2.49905681610107,1616595991.29874,1616595991.30913,1616595995.27522,3.97648787498474,48.6592815186608,FIX,1616595995.81709,1616595995.82678,2.06835842132568,high_stim,1616595999.90195,1616595999.90924,,1,left,1616596004.89791,4.99596810340881,1616596006.90456,1616596006.90987,3.08088874816895,1616596010.00571,1616596010.00941,1616596012.67532,2.66961121559143,14.3700015151793,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,43,diff,43_150_R.jpg
9,6,4,cognitive,4,4,1,low_cue,high_stim,3,1616595728.50701,1616595728.50899,1616596014.02388,1616596014.02602,6.16156601905823,1616596020.19285,1616596020.19453,low_cue,l043.png,1616596021.18637,1616596021.18766,1.3990797996521,1616596022.59374,1616596022.60914,1616596023.96106,1.36732172966003,21.9295877501754,FIX,1616596026.61191,1616596026.61353,1.57353949546814,high_stim,1616596030.19658,1616596030.20946,,1,left,1616596035.19664,5.00006604194641,1616596037.19919,1616596037.21086,1.48625731468201,1616596038.69975,1616596038.70908,1616596041.27528,2.57553052902222,59.710280365911,FIX,1616596127.3328,1616596127.33428,398.825789928436,,0,,,0,,43,same,43_150.jpg
