Fold	Component	MSE	R2	Intercept	Coef	x_weights	y_weights	x_loadings	y_loadings
0	1	503.19152780123767	0.11190618483777057	[20.82728768  9.39798627  9.87840103 40.10367498]	"[[-0.2056055  -0.02945053 -0.36009722 ...  0.10924122  0.12405578
  -0.01940781]
 [-0.00399755 -0.0005726  -0.0070013  ...  0.00212396  0.00241199
  -0.00037734]
 [ 0.08947026  0.01281554  0.15669811 ... -0.04753686 -0.05398349
   0.00844541]
 [-0.12013278 -0.01720758 -0.21040041 ...  0.06382831  0.07248428
  -0.01133975]]"	"[[-5.07759092e-02]
 [-7.27304164e-03]
 [-8.89288664e-02]
 [-3.01401572e-02]
 [-2.76061624e-02]
 [-9.25661806e-02]
 [-1.46038197e-02]
 [-1.04394189e-01]
 [-6.80403236e-02]
 [ 2.00082161e-02]
 [ 2.00422844e-02]
 [-9.75780443e-02]
 [ 6.43894572e-03]
 [-9.85015173e-02]
 [-7.45063096e-02]
 [ 8.99417817e-03]
 [-6.43322179e-02]
 [-1.69118237e-02]
 [-1.06881937e-01]
 [ 2.49946206e-02]
 [-1.43213356e-02]
 [-1.38204409e-02]
 [-9.14383079e-02]
 [-1.26097101e-02]
 [ 9.61122072e-03]
 [ 1.84796010e-02]
 [-7.73436421e-02]
 [-1.06785071e-01]
 [ 1.80177702e-02]
 [ 1.44463562e-03]
 [-6.39571209e-02]
 [ 5.03015491e-02]
 [ 3.67784385e-02]
 [ 4.23652661e-02]
 [ 4.33986891e-02]
 [ 4.01910166e-02]
 [ 6.36063206e-02]
 [ 3.25160735e-02]
 [ 5.93704513e-02]
 [ 9.19620689e-02]
 [ 3.67112628e-02]
 [ 2.71487086e-02]
 [ 7.34307483e-02]
 [ 6.52407622e-02]
 [ 7.37283906e-02]
 [-1.17210819e-02]
 [ 5.63060157e-02]
 [ 8.52199692e-02]
 [ 5.88345701e-02]
 [ 5.72073666e-02]
 [ 5.02498839e-03]
 [-3.59800224e-02]
 [-2.24264616e-02]
 [ 5.76162914e-02]
 [ 4.13445536e-02]
 [ 1.72645106e-02]
 [ 2.93606503e-03]
 [ 1.40644580e-02]
 [ 1.52116229e-02]
 [ 1.20004524e-02]
 [-3.93425966e-02]
 [ 4.39164018e-02]
 [ 4.82326461e-02]
 [ 5.97519252e-02]
 [ 3.79413699e-02]
 [ 8.39440938e-02]
 [ 6.19621790e-02]
 [ 4.79388270e-02]
 [-1.75027745e-02]
 [-8.57770399e-02]
 [-6.50072390e-02]
 [-2.68074093e-02]
 [-9.65585453e-02]
 [-6.34704723e-02]
 [-9.51697003e-02]
 [-7.36179209e-02]
 [-9.74640081e-02]
 [-9.22316286e-02]
 [-6.61832276e-02]
 [-1.02210411e-01]
 [-7.10602644e-02]
 [-7.57068056e-02]
 [-6.15043363e-03]
 [ 1.08189095e-02]
 [ 5.42646773e-02]
 [-4.12978481e-02]
 [-6.24772351e-02]
 [-6.50721063e-02]
 [-1.61692956e-02]
 [-5.19521710e-02]
 [-6.88878813e-02]
 [ 6.13949959e-02]
 [ 5.20563074e-02]
 [ 2.47735575e-02]
 [ 3.50427582e-02]
 [ 2.69881295e-03]
 [ 2.95574623e-02]
 [ 3.58688159e-02]
 [-5.28426831e-02]
 [ 5.95958842e-02]
 [-1.38964740e-02]
 [ 7.01926757e-02]
 [ 5.38024705e-03]
 [ 6.04788343e-02]
 [-2.01971894e-05]
 [ 1.90001421e-02]
 [ 3.19132959e-02]
 [ 6.13791872e-02]
 [ 4.86127130e-02]
 [-1.13432534e-02]
 [ 3.99082275e-02]
 [ 3.25977909e-02]
 [ 5.18279738e-02]
 [-6.66255061e-03]
 [ 2.00312674e-02]
 [-4.01559031e-03]
 [ 2.99188346e-03]
 [ 2.50322274e-02]
 [-1.40378488e-02]
 [-6.25938865e-03]
 [-6.35222454e-03]
 [ 7.56963759e-03]
 [-3.41134109e-03]
 [ 1.59686827e-02]
 [ 1.53053955e-02]
 [ 1.47080869e-03]
 [-8.12789554e-02]
 [ 2.98884071e-03]
 [-2.71623026e-02]
 [-6.05503933e-02]
 [-6.34354965e-02]
 [-8.76171268e-02]
 [-1.70049198e-03]
 [ 7.07104156e-05]
 [-1.74379762e-02]
 [-6.91017696e-03]
 [-1.22158629e-02]
 [-1.41571806e-02]
 [ 3.16398368e-03]
 [-4.14090285e-02]
 [-4.95241399e-02]
 [-1.13445520e-03]
 [-7.64561323e-03]
 [-3.13583957e-02]
 [-1.01976589e-02]
 [-9.99303313e-03]
 [-4.02688075e-03]
 [-5.79131427e-02]
 [ 1.87259629e-02]
 [ 2.92465897e-02]
 [ 2.40851480e-02]
 [ 3.85022169e-02]
 [ 2.90896140e-02]
 [ 1.26142907e-02]
 [ 6.20866446e-03]
 [ 2.89086450e-02]
 [ 1.24743682e-02]
 [-7.27215521e-03]
 [-4.00496386e-03]
 [ 2.02832838e-02]
 [-1.22170908e-02]
 [ 4.48185393e-02]
 [ 2.78835584e-02]
 [ 1.00407896e-02]
 [ 8.93912589e-04]
 [-2.14012053e-04]
 [ 3.01260403e-02]
 [ 4.42105926e-02]
 [ 1.96034019e-02]
 [ 7.42328714e-03]
 [-5.11021649e-03]
 [ 2.13833140e-02]
 [ 3.08373117e-02]
 [ 6.03034702e-03]
 [-9.76126448e-03]
 [ 2.58585169e-02]
 [-9.41692766e-04]
 [ 1.33303026e-02]
 [ 1.97415230e-02]
 [ 1.53220894e-02]
 [ 4.99106871e-02]
 [ 2.72231715e-02]
 [ 1.07406844e-02]
 [ 5.44109060e-02]
 [-1.42980004e-02]
 [ 2.00121404e-02]
 [ 3.53019429e-02]
 [ 1.80174257e-02]
 [-9.68749770e-03]
 [ 4.63300733e-02]
 [ 4.28719609e-02]
 [ 6.36438899e-02]
 [ 3.51012510e-03]
 [-2.91824721e-04]
 [ 6.13008205e-02]
 [ 5.36217680e-02]
 [ 3.91755815e-02]
 [ 3.80488537e-02]
 [ 1.26093981e-02]
 [ 2.65493678e-02]
 [-5.61080485e-02]
 [-3.47378505e-02]
 [-8.47313724e-02]
 [-1.03219284e-01]
 [-4.08417394e-02]
 [-3.30891155e-02]
 [-1.57472173e-02]
 [-9.81141115e-02]
 [-1.02628165e-01]
 [-1.05771545e-01]
 [ 1.83691161e-02]
 [ 1.71496683e-02]
 [-9.60204222e-02]
 [ 1.42329353e-03]
 [-7.51521956e-02]
 [-3.56324025e-02]
 [ 1.24602106e-02]
 [-1.07313852e-01]
 [-1.07230809e-02]
 [-8.03127964e-03]
 [-9.92478416e-02]
 [-8.63780907e-02]
 [-2.38010840e-03]
 [ 1.02390407e-02]
 [ 4.43480460e-03]
 [-5.75669632e-02]
 [-1.06074654e-01]
 [ 4.21891893e-03]
 [ 1.02332862e-02]
 [-8.94214585e-02]
 [ 5.64561801e-02]
 [ 3.72153105e-02]
 [ 4.18514591e-02]
 [ 7.59325650e-02]
 [ 5.98877690e-02]
 [ 8.99360512e-02]
 [ 6.34409492e-02]
 [ 1.48894591e-02]
 [ 9.39429424e-02]
 [ 7.91172492e-02]
 [ 9.20686192e-02]
 [ 1.15473140e-01]
 [ 8.67174382e-02]
 [ 9.63317794e-02]
 [ 4.71661988e-02]
 [ 8.13544046e-02]
 [ 3.24058070e-02]
 [ 8.23270048e-02]
 [-1.25463638e-02]
 [ 6.67949170e-02]
 [ 8.29878814e-02]
 [ 7.32121712e-02]
 [ 3.91687575e-04]
 [ 9.42189929e-02]
 [ 8.69923857e-02]
 [ 9.30268767e-02]
 [ 4.64206164e-02]
 [ 6.05053303e-02]
 [ 1.10617843e-01]
 [ 8.96027994e-02]
 [ 7.86657349e-03]
 [ 6.78984522e-02]
 [ 8.30567222e-02]
 [ 1.08771763e-01]
 [ 9.78118410e-02]
 [ 6.61325002e-02]
 [ 8.95497223e-02]
 [ 7.41922816e-02]
 [ 8.58572292e-02]
 [ 8.52346752e-02]
 [-8.45468296e-02]
 [-2.03161402e-02]
 [-1.85384270e-02]
 [-3.74562532e-02]
 [-1.08038972e-01]
 [-3.57553651e-02]
 [-6.24161861e-02]
 [-8.10929855e-02]
 [-5.11534569e-02]
 [-8.50495997e-02]
 [-9.45618094e-02]
 [-8.40390657e-02]
 [-2.52470143e-02]
 [-9.59727311e-02]
 [-4.83373538e-02]
 [-6.56021293e-02]
 [ 8.00595919e-03]
 [-1.98163519e-02]
 [ 5.51456664e-02]
 [-4.06690867e-02]
 [-7.00203496e-02]
 [-3.69962688e-03]
 [-4.49720712e-02]
 [ 1.93414886e-02]
 [ 6.40255087e-03]
 [ 4.88767363e-03]
 [ 9.91377512e-02]
 [ 8.94444949e-02]
 [ 6.84150688e-02]
 [ 8.73607991e-03]
 [-3.04712915e-02]
 [ 3.84374041e-02]
 [ 5.86609416e-02]
 [ 6.36081093e-02]
 [ 6.06979268e-02]
 [-1.58276692e-02]
 [ 8.65922868e-02]
 [ 7.76335343e-02]
 [-8.05805274e-03]
 [ 1.15080744e-02]
 [ 1.12686913e-02]
 [ 7.03987709e-02]
 [ 4.62680445e-02]
 [-2.35448416e-02]
 [ 4.06740179e-02]
 [ 7.97378259e-02]
 [ 7.15627373e-02]
 [ 4.05317600e-02]
 [-9.99248729e-04]
 [ 1.24774241e-02]
 [-1.04196415e-02]
 [-3.60416271e-02]
 [ 3.41327289e-03]
 [ 1.81093195e-02]
 [-6.26534830e-03]
 [ 2.01099053e-02]
 [ 1.12569949e-02]
 [-1.10941337e-02]
 [ 1.90930952e-02]
 [-7.27404559e-03]
 [-7.05946786e-03]
 [ 4.41618662e-03]
 [-1.35415772e-02]
 [-7.36143418e-02]
 [-5.97196509e-02]
 [-6.69722316e-02]
 [-6.32336196e-02]
 [ 3.15019025e-03]
 [-3.10599134e-02]
 [-4.61203227e-02]
 [-2.38367755e-02]
 [-2.24870255e-02]
 [-1.32237417e-02]
 [ 1.44355992e-04]
 [-5.00508353e-03]
 [-3.96702295e-02]
 [-3.42738960e-02]
 [ 1.06436453e-02]
 [-5.08531380e-02]
 [-4.86263862e-02]
 [-4.62419605e-03]
 [ 1.32522486e-02]
 [-1.52045551e-02]
 [-2.16207298e-02]
 [-2.91139066e-02]
 [-2.77144448e-02]
 [-1.19498120e-02]
 [-5.75107675e-03]
 [-1.36583692e-02]
 [-3.45048071e-02]
 [-5.64888949e-02]
 [-1.16915887e-03]
 [-1.26441514e-02]
 [ 3.34240174e-02]
 [ 9.18932695e-03]
 [ 2.89244387e-02]
 [ 1.94317744e-02]
 [ 4.00654957e-02]
 [ 7.50791746e-03]
 [ 2.70285847e-02]
 [ 1.55860494e-02]
 [ 1.83245739e-02]
 [ 1.69688999e-02]
 [ 2.07058422e-02]
 [ 1.24656771e-02]
 [-1.21428156e-02]
 [-2.97365526e-03]
 [-6.91583186e-04]
 [ 1.56525939e-02]
 [ 4.68730637e-02]
 [ 1.06166064e-02]
 [ 1.17659140e-02]
 [ 2.46325405e-03]
 [ 2.47655536e-03]
 [ 1.78558578e-02]
 [ 1.88423518e-02]
 [-2.16148097e-02]
 [ 3.81576870e-02]
 [ 2.48048408e-02]
 [ 2.86032122e-02]
 [ 2.08193060e-02]
 [ 2.46028267e-02]
 [-1.83504188e-03]
 [-1.34234126e-02]
 [ 5.32566129e-02]
 [ 2.40592151e-02]
 [ 2.49341086e-02]
 [ 2.69779851e-02]
 [ 3.06365592e-02]
 [-4.79291386e-03]]"	"[[ 0.10829333]
 [ 0.0039032 ]
 [-0.08966448]
 [ 0.06822831]]"	"[[-0.03084833]
 [ 0.01112665]
 [-0.06643598]
 [-0.01240648]
 [-0.01872213]
 [-0.07545995]
 [ 0.00198312]
 [-0.0838753 ]
 [-0.05819253]
 [ 0.02681437]
 [ 0.02032745]
 [-0.07763179]
 [ 0.01727696]
 [-0.08898929]
 [-0.06652461]
 [ 0.01800546]
 [-0.0387899 ]
 [-0.01631058]
 [-0.0927275 ]
 [ 0.03579686]
 [-0.00833019]
 [-0.00045087]
 [-0.08225407]
 [-0.01797675]
 [ 0.01506834]
 [ 0.03356095]
 [-0.06904589]
 [-0.09336777]
 [ 0.02343108]
 [ 0.01567415]
 [-0.05539538]
 [ 0.07865704]
 [ 0.06349024]
 [ 0.06746822]
 [ 0.06659961]
 [ 0.07334732]
 [ 0.0808755 ]
 [ 0.06660086]
 [ 0.08490805]
 [ 0.10342737]
 [ 0.05459588]
 [ 0.04074384]
 [ 0.08730267]
 [ 0.07690877]
 [ 0.08699428]
 [ 0.0055686 ]
 [ 0.06856134]
 [ 0.09469289]
 [ 0.08269405]
 [ 0.06895688]
 [ 0.02362854]
 [-0.01126244]
 [-0.00107839]
 [ 0.08042896]
 [ 0.06925376]
 [ 0.03824249]
 [ 0.02490793]
 [ 0.02848723]
 [ 0.03233066]
 [ 0.03618417]
 [-0.01834388]
 [ 0.05803987]
 [ 0.07280292]
 [ 0.08360421]
 [ 0.05483171]
 [ 0.09626528]
 [ 0.07641823]
 [ 0.05401032]
 [-0.0010382 ]
 [-0.06469507]
 [-0.04471402]
 [-0.00108497]
 [-0.08465066]
 [-0.04612006]
 [-0.08376459]
 [-0.05360706]
 [-0.07807222]
 [-0.07594486]
 [-0.0471275 ]
 [-0.08373899]
 [-0.05858399]
 [-0.06179401]
 [ 0.00741206]
 [ 0.01874584]
 [ 0.0709735 ]
 [-0.02028461]
 [-0.05458622]
 [-0.04870102]
 [-0.00788585]
 [-0.0345539 ]
 [-0.05150522]
 [ 0.08307313]
 [ 0.07192694]
 [ 0.03287952]
 [ 0.04636179]
 [ 0.02895439]
 [ 0.04845772]
 [ 0.05666243]
 [-0.02973463]
 [ 0.08069213]
 [ 0.00200897]
 [ 0.08241859]
 [ 0.02257577]
 [ 0.07074546]
 [ 0.01281918]
 [ 0.03543583]
 [ 0.04336207]
 [ 0.07493562]
 [ 0.06897914]
 [ 0.01066201]
 [ 0.0560763 ]
 [ 0.05196569]
 [ 0.05966073]
 [-0.00076176]
 [ 0.0301585 ]
 [ 0.01280359]
 [ 0.00374051]
 [ 0.0322724 ]
 [ 0.0055788 ]
 [ 0.01326531]
 [ 0.00876601]
 [ 0.01919449]
 [ 0.01200219]
 [ 0.02989031]
 [ 0.03049875]
 [ 0.02234233]
 [-0.07196299]
 [ 0.0174044 ]
 [-0.00790534]
 [-0.0476806 ]
 [-0.053743  ]
 [-0.07604885]
 [ 0.00415539]
 [ 0.01059793]
 [ 0.00467336]
 [ 0.01233854]
 [ 0.0042659 ]
 [ 0.00415537]
 [ 0.01637519]
 [-0.01553293]
 [-0.02719571]
 [ 0.01881965]
 [ 0.00912339]
 [-0.02200435]
 [ 0.00133612]
 [-0.00228369]
 [ 0.00538211]
 [-0.02737646]
 [ 0.04068624]
 [ 0.04400653]
 [ 0.02395887]
 [ 0.06375584]
 [ 0.05165595]
 [ 0.03799126]
 [ 0.03227472]
 [ 0.04759997]
 [ 0.03573384]
 [ 0.02282497]
 [ 0.02773202]
 [ 0.04348237]
 [-0.0043634 ]
 [ 0.0681066 ]
 [ 0.0500207 ]
 [ 0.02472472]
 [ 0.01562734]
 [ 0.02546802]
 [ 0.0491781 ]
 [ 0.07009915]
 [ 0.04086262]
 [ 0.03451123]
 [ 0.00625441]
 [ 0.04243922]
 [ 0.05863228]
 [ 0.03349052]
 [ 0.01719153]
 [ 0.03235179]
 [ 0.01703898]
 [ 0.0477412 ]
 [ 0.03795175]
 [ 0.03260525]
 [ 0.06302753]
 [ 0.04260196]
 [ 0.03859388]
 [ 0.0699664 ]
 [-0.00202311]
 [ 0.02693198]
 [ 0.04410284]
 [ 0.03949288]
 [ 0.01064054]
 [ 0.05302321]
 [ 0.05352215]
 [ 0.07867202]
 [ 0.00734811]
 [ 0.01660751]
 [ 0.07973396]
 [ 0.07296665]
 [ 0.05588934]
 [ 0.05445445]
 [ 0.02633831]
 [ 0.04795287]
 [-0.03064238]
 [-0.01460672]
 [-0.05299926]
 [-0.07655543]
 [-0.02322006]
 [-0.02172998]
 [ 0.00360368]
 [-0.07735987]
 [-0.07184677]
 [-0.08295491]
 [ 0.02279795]
 [ 0.02861791]
 [-0.07246624]
 [ 0.02113311]
 [-0.06331971]
 [-0.00622084]
 [ 0.02700434]
 [-0.0943434 ]
 [-0.00681408]
 [ 0.00477991]
 [-0.08381616]
 [-0.07046001]
 [-0.00517176]
 [ 0.0238836 ]
 [ 0.0083961 ]
 [-0.05197996]
 [-0.09060395]
 [ 0.02128996]
 [ 0.02128719]
 [-0.07400819]
 [ 0.07596845]
 [ 0.05936987]
 [ 0.06788405]
 [ 0.09370181]
 [ 0.07745777]
 [ 0.10500397]
 [ 0.08111316]
 [ 0.04153803]
 [ 0.10947941]
 [ 0.10289249]
 [ 0.10100553]
 [ 0.11451544]
 [ 0.09048712]
 [ 0.09808673]
 [ 0.05011839]
 [ 0.09310759]
 [ 0.04210832]
 [ 0.09178968]
 [ 0.010718  ]
 [ 0.08444804]
 [ 0.0983758 ]
 [ 0.08665451]
 [ 0.02192526]
 [ 0.10543769]
 [ 0.09640642]
 [ 0.09968666]
 [ 0.06071908]
 [ 0.07218584]
 [ 0.11201672]
 [ 0.10841786]
 [ 0.01835902]
 [ 0.08811325]
 [ 0.0939782 ]
 [ 0.11050882]
 [ 0.0999795 ]
 [ 0.06936125]
 [ 0.09372818]
 [ 0.09102997]
 [ 0.09304813]
 [ 0.09472696]
 [-0.05989918]
 [ 0.0022113 ]
 [ 0.01222677]
 [-0.03021346]
 [-0.09486434]
 [-0.02289462]
 [-0.05385517]
 [-0.06975496]
 [-0.03241479]
 [-0.07210639]
 [-0.08034569]
 [-0.07482064]
 [-0.01204239]
 [-0.07844407]
 [-0.03663764]
 [-0.0498966 ]
 [ 0.0265156 ]
 [-0.01429723]
 [ 0.05978062]
 [-0.02341484]
 [-0.05839652]
 [ 0.00021883]
 [-0.03182533]
 [ 0.04229107]
 [ 0.03418554]
 [ 0.03286025]
 [ 0.11064482]
 [ 0.09327659]
 [ 0.06978277]
 [ 0.02604751]
 [-0.01124533]
 [ 0.04709857]
 [ 0.06898967]
 [ 0.07924988]
 [ 0.07050575]
 [ 0.00113592]
 [ 0.09064832]
 [ 0.08592409]
 [ 0.00300334]
 [ 0.02342853]
 [ 0.02588803]
 [ 0.07666623]
 [ 0.06070972]
 [-0.00829863]
 [ 0.05367412]
 [ 0.09647069]
 [ 0.08134693]
 [ 0.04813401]
 [ 0.00262842]
 [ 0.02786803]
 [ 0.0079524 ]
 [-0.01852085]
 [ 0.00734116]
 [ 0.02787232]
 [ 0.01092717]
 [ 0.03082839]
 [ 0.024366  ]
 [ 0.00796521]
 [ 0.02900024]
 [ 0.00887476]
 [ 0.0155573 ]
 [ 0.02100265]
 [ 0.00148747]
 [-0.06226814]
 [-0.05248905]
 [-0.05572161]
 [-0.05052736]
 [ 0.00951433]
 [-0.01748954]
 [-0.0250876 ]
 [-0.01150726]
 [-0.00294674]
 [ 0.00290988]
 [ 0.01688618]
 [ 0.00604063]
 [-0.02074747]
 [-0.00936326]
 [ 0.02365109]
 [-0.03068584]
 [-0.02763388]
 [ 0.0101903 ]
 [ 0.02326385]
 [ 0.0027512 ]
 [-0.00666497]
 [-0.02440464]
 [-0.01228832]
 [ 0.00659131]
 [-0.00133413]
 [-0.00753048]
 [-0.00951804]
 [-0.03677595]
 [ 0.02979868]
 [ 0.0120617 ]
 [ 0.0577032 ]
 [ 0.03342067]
 [ 0.04176155]
 [ 0.03982644]
 [ 0.06016892]
 [ 0.02769016]
 [ 0.06088961]
 [ 0.04344025]
 [ 0.04624953]
 [ 0.04378838]
 [ 0.05061696]
 [ 0.03191013]
 [ 0.01788674]
 [ 0.0251662 ]
 [ 0.01961205]
 [ 0.04131248]
 [ 0.04722757]
 [ 0.03180846]
 [ 0.04229188]
 [ 0.02116931]
 [ 0.00317336]
 [ 0.04193904]
 [ 0.03943325]
 [ 0.00343333]
 [ 0.0557206 ]
 [ 0.04294513]
 [ 0.04305795]
 [ 0.03932301]
 [ 0.04054921]
 [ 0.0045039 ]
 [ 0.00172551]
 [ 0.07487374]
 [ 0.04344665]
 [ 0.04357148]
 [ 0.04762619]
 [ 0.05401455]
 [ 0.01535178]]"	"[[ 0.10829333]
 [ 0.0039032 ]
 [-0.08966448]
 [ 0.06822831]]"
