rating,rt
12.399310111999512,1.35331010818481
31.50643014907837,1.7100732326507602
39.19263005256653,1.60078382492065
55.79883003234863,1.28503227233887
71.30461001396179,2.2551844120025604
96.3973000049591,1.84144425392151
106.00088000297546,2.2176663875579803
126.99203991889954,1.4359860420227095
141.69753003120422,2.55914497375488
169.7079701423645,1.6175155639648402
178.49458003044128,1.20068717002869
196.0011100769043,1.55173134803772
205.38793992996216,1.40070390701294
229.99712014198303,2.72050809860229
237.80003023147583,2.73879933357239
256.99052000045776,1.16060924530029
264.99349999427795,2.33628392219543
289.80276012420654,2.3515005111694305
297.4889600276947,1.7888462543487502
318.7969000339508,1.50070571899414
335.6031699180603,2.3843948841095
361.99635004997253,2.48913717269897
374.3009400367737,2.15634346008301
394.7919099330902,3.04409313201904
