event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
4.6735999584198	7.091170072555542	21.896690130233765	31.28352999687195	high_cue	low_stim	2.4010896682739302	66.3179122754616	2.07451295852661	16.7652025082104	1	-1	1
37.18572998046875	38.98640012741089	46.08905005455017	57.27655005455017	low_cue	low_stim	2.47161388397217	50.5484662937181	1.66746830940247	0.0	-1	-1	1
62.17838001251221	64.2791600227356	77.08394002914429	86.68752002716064	low_cue	med_stim	2.20097017288208	63.02349607893029	1.60388493537903	27.1811110854772	-1	0	-2
91.77275013923645	94.89057993888855	106.07809019088745	115.38156008720398	low_cue	high_stim	2.0009531974792503	47.927347991740895	2.1931562423706104	6.21337526527838	-1	1	1
120.08330988883972	122.48420000076294	134.08852982521057	144.6924901008606	high_cue	med_stim	1.4572453498840299	53.037615300485704	2.5178637504577597	51.41460180733971	1	0	-2
149.27752995491028	151.37830996513367	162.88260006904602	172.58622002601624	high_cue	high_stim	2.51791644096375	85.159887511153	1.7218096256256101	125.806417751387	1	1	1
178.5717899799347	180.68923997879028	189.27577996253967	207.18246006965637	high_cue	low_stim	1.90218281745911	55.2753581648781	2.50900268554688	33.111341960372	1	-1	1
218.98686003684998	221.08764004707336	227.99022006988525	240.57824993133545	high_cue	high_stim	1.2870779037475601	69.0944306630845	2.40103387832642	36.9662739712862	1	1	1
245.48006987571716	248.59790015220642	259.18517994880676	270.4894001483917	low_cue	low_stim	1.41731905937195	66.0613544612128	2.6187789440155	12.303923554059901	-1	-1	1
276.37492990493774	279.4760799407959	290.78030014038086	301.9844799041748	low_cue	med_stim	1.95093250274658	38.0633870698261	2.2177197933197	90.69869438298349	-1	0	-2
322.97564005851746	325.3765299320221	332.7792901992798	341.1824300289154	low_cue	high_stim	1.88417911529541	30.5245640369386	1.99236869812012	2.08677727557076	-1	1	1
362.27362990379333	365.391459941864	377.47930002212524	394.085489988327	high_cue	med_stim	0.933906316757202	80.9553334655894	2.8226442337036097	12.0786537105128	1	0	-2
