onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
219.28	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
253.58	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
281.68	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
318.38	7.02	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
348.78	7.01	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
385.68	7.01	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aiunaff_L.mp4
28.1	1.41	outcomerating	1	low_cue	med_stim	0.7	No sensation	0.7	No sensation	0.38	1.02	task-vicarious_scale.png
58.5	2.03	outcomerating	2	low_cue	low_stim	6.03	Weak	6.03	Weak	0.62	1.42	task-vicarious_scale.png
96.4	1.88	outcomerating	3	low_cue	high_stim	2.07	Barely detectable	2.07	Barely detectable	0.52	1.37	task-vicarious_scale.png
127.41		outcomerating	4	high_cue	low_stim			50.73	Strong	0.7	2.9	task-vicarious_scale.png
167.21	2.0	outcomerating	5	high_cue	med_stim	25.23	Moderate	25.23	Moderate	0.53	1.47	task-vicarious_scale.png
200.7	2.27	outcomerating	6	high_cue	high_stim	72.22	Very Strong	72.22	Very Strong	0.05	2.22	task-vicarious_scale.png
235.8	1.62	outcomerating	7	high_cue	low_stim	13.68	Moderate	13.68	Moderate	0.58	1.03	task-vicarious_scale.png
261.61	2.07	outcomerating	8	low_cue	high_stim	3.22	Weak	3.22	Weak	0.68	1.39	task-vicarious_scale.png
300.51	2.92	outcomerating	9	high_cue	high_stim	25.13	Moderate	25.13	Moderate	0.6	2.32	task-vicarious_scale.png
327.3	1.65	outcomerating	10	low_cue	med_stim	0.46	No sensation	0.46	No sensation	0.63	1.02	task-vicarious_scale.png
361.19	3.43	outcomerating	11	high_cue	med_stim	28.43	Moderate	28.43	Moderate	1.22	2.22	task-vicarious_scale.png
394.71	3.12	outcomerating	12	low_cue	low_stim	63.54	Strong	63.54	Strong	0.05	3.07	task-vicarious_scale.png
