onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.51	0.98	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
33.81	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
74.2	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png
103.81	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png
138.31	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
178.11	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
206.7	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
242.0	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png
270.81	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png
306.51	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png
333.5	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png
372.11	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
7.53	1.6	expectrating	1	low_cue	n/a	8.1	Weak	8.1	Weak	0.07	1.53	l040.png
36.11	1.55	expectrating	2	low_cue	n/a	6.47	Weak	6.47	Weak	0.43	1.12	l044.png
76.5	2.62	expectrating	3	low_cue	n/a	0.0		0.0		0.48	2.14	l001.png
106.62	1.38	expectrating	4	high_cue	n/a	45.0	Strong	45.0	Strong	0.18	1.2	h047.png
140.01	2.38	expectrating	5	high_cue	n/a	36.35	Strong	36.35	Strong	0.82	1.57	h025.png
179.91	2.07	expectrating	6	high_cue	n/a	60.65	Strong	60.65	Strong	0.22	1.85	h033.png
209.7	2.54	expectrating	7	high_cue	n/a	21.4	Moderate	21.4	Moderate	0.05	2.49	h001.png
244.72	2.58	expectrating	8	low_cue	n/a	2.99	Barely detectable	2.99	Barely detectable	0.83	1.75	l042.png
273.81	2.8	expectrating	9	high_cue	n/a	50.69	Strong	50.69	Strong	0.35	2.45	h029.png
308.81	1.8	expectrating	10	low_cue	n/a	17.71	Moderate	17.71	Moderate	0.45	1.35	l046.png
336.5	3.34	expectrating	11	high_cue	n/a	34.52	Strong	34.52	Strong	0.07	3.28	h052.png
375.12	1.62	expectrating	12	low_cue	n/a	1.41	Barely detectable	1.41	Barely detectable	0.4	1.22	l045.png
18.2	7.0	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiunaff_M.mp4
49.6	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaunaff_L.mp4
87.3	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jy115t2aaaff_H.mp4
115.2	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
155.0	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t2aaunaff_M.mp4
188.5	7.0	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
219.3	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
253.6	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
281.7	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aeaff_H.mp4
318.4	7.02	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t2aaunaff_M.mp4
348.8	7.01	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2afunaff_M.mp4
385.7	7.01	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aiunaff_L.mp4
28.12	2.11	outcomerating	1	low_cue	med_stim	27.18	Moderate	27.18	Moderate	0.53	1.57	task-vicarious_scale.png
58.51	2.45	outcomerating	2	low_cue	low_stim	6.01	Weak	6.01	Weak	0.05	2.4	task-vicarious_scale.png
96.41	3.15	outcomerating	3	low_cue	high_stim	0.0		0.0		0.05	3.1	task-vicarious_scale.png
127.42	2.59	outcomerating	4	high_cue	low_stim	9.58	Weak	9.58	Weak	0.4	2.19	task-vicarious_scale.png
167.22	3.05	outcomerating	5	high_cue	med_stim	6.29	Weak	6.29	Weak	0.22	2.84	task-vicarious_scale.png
200.72	3.17	outcomerating	6	high_cue	high_stim	32.54	Strong	32.54	Strong	0.78	2.38	task-vicarious_scale.png
235.81	2.17	outcomerating	7	high_cue	low_stim	6.7	Weak	6.7	Weak	0.38	1.78	task-vicarious_scale.png
261.62	2.3	outcomerating	8	low_cue	high_stim	10.45	Moderate	10.45	Moderate	0.07	2.24	task-vicarious_scale.png
300.54	3.74	outcomerating	9	high_cue	high_stim	24.1	Moderate	24.1	Moderate	1.17	2.57	task-vicarious_scale.png
327.33		outcomerating	10	low_cue	med_stim			11.08	Moderate	0.58	2.13	task-vicarious_scale.png
361.21		outcomerating	11	high_cue	med_stim			5.3	Weak	0.68	3.25	task-vicarious_scale.png
394.72	2.85	outcomerating	12	low_cue	low_stim	4.84	Weak	4.84	Weak	0.4	2.45	task-vicarious_scale.png
