onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png
33.4	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l029.png
71.09	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
100.69	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png
135.8	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h040.png
170.6	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
196.89	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png
236.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
268.28	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png
301.9	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png
333.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
372.49	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
7.7	3.5	expectrating	1	low_cue	n/a	13.7	Moderate	13.7	Moderate	0.2	3.3	l004.png
35.7	2.53	expectrating	2	low_cue	n/a	8.1	Weak	8.1	Weak	1.07	1.46	l029.png
73.4	2.9	expectrating	3	low_cue	n/a	6.21	Weak	6.21	Weak	0.5	2.4	l043.png
103.51	1.5	expectrating	4	high_cue	n/a	32.91	Strong	32.91	Strong	0.05	1.45	h017.png
137.5	1.87	expectrating	5	high_cue	n/a	37.26	Strong	37.26	Strong	0.4	1.47	h040.png
172.4	2.27	expectrating	6	high_cue	n/a	31.41	Strong	31.41	Strong	0.55	1.72	h018.png
199.89	2.03	expectrating	7	high_cue	n/a	32.56	Strong	32.56	Strong	0.05	1.98	h024.png
239.69	1.85	expectrating	8	low_cue	n/a	2.54	Barely detectable	2.54	Barely detectable	0.53	1.32	l002.png
