sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
sub-0044,ses-01,run-01,vicarious,pSTS,55,cueH_stimH,-2.17945623397827,-11.2919979095459,-14.346752166747999,-24.1828880310059,-7.20029973983765,-20.225980758667,-10.594425201416,-30.651178359985398,-14.757091522216802,-29.4083442687988,-5.6591291427612305,-37.861045837402294,-9.58584499359131,-14.7551975250244,-12.0848636627197,1.47426700592041,-20.994094848632802,-14.9375686645508,-16.6437397003174,-7.5944538116455105,-5.93177032470703,-12.0504817962646,-13.9476871490479,-18.9327392578125,-15.4323081970215,-20.138427734375,-25.0659446716309,-19.2365989685059,-20.9404239654541,-13.8500270843506,-6.066650390625,32.9688034057617,25.7719802856445,44.0347023010254,22.363746643066396,49.70320129394529,23.1621360778809,45.3034057617188,26.771629333496104,21.630325317382802,23.2551422119141,30.052789688110398
sub-0044,ses-01,run-01,vicarious,pSTS,55,cueL_stimH,-16.8462524414062,-5.70973682403564,-17.4367370605469,6.95362854003906,-18.415979385376,13.0048389434814,-12.182156562805199,6.806268692016599,-10.240273475647,-12.9356746673584,-21.6811828613281,-4.82912921905518,-20.9410495758057,4.2872166633606,-20.4380664825439,-13.821231842041,-15.895416259765598,-1.9662363529205302,-17.541803359985398,1.0929164886474598,-21.0840225219727,-7.07025575637817,-14.7926483154297,2.52214336395264,-19.438785552978498,-3.88090705871582,-40.6960945129395,-15.4572219848633,-22.095975875854503,-7.06364631652832,-32.286792755127,-23.6400413513184,-25.144104003906197,-16.4355335235596,-35.204250335693395,-11.9222469329834,1.83811378479004,-17.5556640625,-4.23126602172852,-16.8387660980225,18.277879714965803,2.10995745658875
sub-0044,ses-01,run-01,vicarious,pSTS,55,cueH_stimM,6.580413818359379,-9.71753883361816,17.3102951049805,-4.32552433013916,25.2426815032959,-10.2322607040405,7.98892545700073,-9.00228691101074,-8.33505058288574,-29.034183502197298,-2.9017534255981405,-21.8579807281494,0.953961849212646,-18.0291786193848,-4.73504257202148,-10.5845069885254,1.7856130599975601,-6.18638277053833,-10.0793514251709,-11.119712829589801,-17.0737190246582,-17.394943237304698,-7.225041389465329,-5.3363542556762695,-18.8707885742188,-10.4008350372314,-28.6358108520508,-13.134674072265598,-29.7023754119873,-12.3424835205078,-19.6231079101562,-2.05780029296875,-26.4787864685059,-3.71630859375,-9.02672958374023,-5.58744812011719,-4.88928985595703,-6.58844757080078,-6.445590019226071,-18.8519058227539,-5.25874710083008,-0.534354209899902
sub-0044,ses-01,run-01,vicarious,pSTS,55,cueL_stimM,-16.3763523101807,-17.401199340820302,-6.0044469833374,-17.6164512634277,-1.1446113586425801,-21.1163330078125,0.696364402770996,-14.512046813964801,-18.7082233428955,-21.120162963867198,-10.5724992752075,-25.0476760864258,-8.90376377105713,-24.9928874969482,-5.54005908966064,-29.2062644958496,-4.48580741882324,-16.6270313262939,-14.0472736358643,-16.7247924804688,-20.3898658752441,-22.7882194519043,-6.5526762008667,-16.8433399200439,-11.881162643432601,-15.142930984497099,-30.410371780395497,-24.2891311645508,-33.918975830078104,-24.713190078735398,-32.603199005127,-28.7177028656006,-40.4951400756836,-19.411422729492198,-43.8276901245117,-12.956338882446301,-34.290847778320305,-14.980934143066401,-23.7549877166748,-11.107425689697301,-22.5974006652832,-9.93783855438232
sub-0044,ses-01,run-01,vicarious,pSTS,55,cueH_stimL,-15.727733612060499,-9.226438522338869,-10.2371511459351,-11.7843523025513,-27.210958480835,-12.1411142349243,-33.4582672119141,-10.2462301254272,-34.457275390625,-3.2020249366760294,-32.112052917480504,-10.263898849487301,-29.585218429565398,-1.6142416000366202,-24.4268798828125,-12.6226654052734,-21.0625076293945,-7.8158245086669895,-16.1024551391602,-15.344520568847699,-15.2877902984619,-14.2513065338135,-31.987796783447298,-13.8081512451172,-35.268272399902294,-14.1341018676758,-17.0876636505127,-17.388544082641598,-23.3670120239258,-23.361791610717802,-31.356210708618196,-7.949005126953121,-26.9707298278809,-28.8365783691406,-22.9469108581543,-16.214916229248,-5.21174049377441,-12.8105983734131,-20.3433303833008,-15.7119913101196,-2.8623714447021498,-0.8060824871063229
sub-0044,ses-01,run-01,vicarious,pSTS,55,cueL_stimL,17.181320190429698,19.9444484710693,10.6177177429199,5.01286125183105,-15.384641647338901,-7.75594615936279,-12.540724754333501,0.7112450599670409,3.5749058723449703,0.828449726104736,-2.70546960830688,6.738041877746579,5.20046091079712,12.803730010986301,11.758951187133801,8.96859073638916,5.6580495834350595,17.842849731445302,10.0603933334351,5.7154226303100595,1.0984640121459999,5.9681081771850595,0.6790313720703121,-5.74430847167969,-16.411331176757802,-4.43937683105469,3.31722927093506,-6.16203308105469,-0.576583862304688,1.1060323715209999,3.99016571044922,-1.25570869445801,-5.39815902709961,-0.755756378173828,-5.57264518737793,4.12599563598633,-1.7102355957031203,-10.5554695129395,-8.08992004394531,-12.037731170654302,5.87709808349609,-12.729246139526401
sub-0044,ses-01,run-01,vicarious,pSTS,55,rating,-5.89046764373779,-2.0856742858886697,-1.6944293975830098,-1.8894882202148402,-7.829584121704099,-2.6395626068115203,-6.847476959228519,-0.598655700683594,-3.07373046875,0.9448261260986329,-2.00598526000977,-2.01982188224792,1.9210977554321298,2.10610961914062,4.41731452941895,4.07272911071777,0.23981571197509802,-3.2007217407226602,-6.67348194122314,-14.025993347167999,-12.0974884033203,-18.2403583526611,-12.2166433334351,-15.8096475601196,-15.447530746460002,-18.1984958648682,-18.674634933471697,-18.6555061340332,-19.853672027587898,-18.2387542724609,-15.0086326599121,-16.5642929077148,-13.6672677993774,-16.1033401489258,-9.862016677856449,-7.947381973266599,-5.97979831695557,-7.977924346923831,-5.71718549728394,-9.79270648956299,-10.5430698394775,-12.223608970642099
sub-0044,ses-01,run-01,vicarious,pSTS,55,cue,7.220989227294919,-0.629001617431641,1.8098640441894498,-4.4350528717041,1.73540019989014,-9.56185626983643,0.33804047107696505,-3.4553003311157204,1.2941799163818402,-8.68697929382324,3.6092910766601602,-9.13454055786133,4.0772209167480495,-6.01063537597656,2.20244979858398,-5.1356086730957005,-2.6865386962890603,-5.34136772155762,-5.10535049438477,-6.72683334350586,-4.8146247863769505,-15.1874656677246,-6.13469934463501,-13.2865428924561,-1.0827317237854002,-7.79024362564087,-1.85262155532837,0.104730844497681,6.079626560211179,-1.1268520355224598,11.9482097625732,-0.6243243217468261,9.91808032989502,-3.9817628860473597,-0.795371055603027,-1.87616300582886,7.2088313102722195,5.3421735763549805,13.5554208755493,-0.5400013923645021,10.4214696884155,1.2967667579650901
sub-0044,ses-01,run-01,vicarious,pSTS,56,cueH_stimH,-11.135948181152301,-8.612961769104,-21.340589523315398,-12.3446044921875,-6.83817577362061,-17.9324626922607,7.19171476364136,15.937596321106,-0.0610256195068359,4.179681777954101,7.64070701599121,1.3667134046554599,11.7889890670776,21.7750301361084,-4.12587261199951,32.683029174804695,12.861795425415002,9.2698335647583,10.2441082000732,14.175411224365199,14.971538543701199,20.4483871459961,16.610040664672898,15.953346252441401,1.99190902709961,-13.178260803222699,-11.879749298095698,-7.597415924072269,-6.94673919677734,7.105596542358401,2.03076171875,13.039669036865199,26.0559272766113,20.243829727172898,15.5397844314575,38.398834228515604,1.7961139678955098,50.297611236572294,-6.44901514053345,16.84840965271,-15.442119598388699,22.7764701843262
sub-0044,ses-01,run-01,vicarious,pSTS,56,cueL_stimH,1.5391765832901,-14.7433080673218,-0.894062995910645,1.8192653656005902,18.1582851409912,-1.4087785482406598,15.0476875305176,-4.6371021270752,16.2219352722168,-3.1714110374450697,36.3612060546875,-2.98480319976807,34.6093101501465,7.07796287536621,31.759651184082,-1.18547058105469,38.150909423828104,-1.3949265480041497,25.712886810302702,2.95280838012695,-1.5819997787475601,3.5333833694457994,10.3176116943359,3.7689847946167006,-5.8680944442749,-8.80965805053711,-6.54115867614746,-25.161598205566396,-22.1670780181885,-22.819694519043,-16.899297714233402,-20.487850189209002,-25.160255432128896,-18.9056758880615,-17.4592437744141,-7.4916267395019505,-18.326101303100604,-30.7655944824219,-5.68670654296875,-2.13420486450195,9.2089786529541,-14.637976646423303
