onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
9.110740184783936	10.728010177612305	20.65893006324768	32.60283017158508	high_cue	high_stim	4.0		2.5760281085968	84.9508335324171	1	1	1	0.0	84.9508335324171	20.67975	24.5005	29.5005	32.989	20.67975	25.17975	29.67975	24.5005	5.0
45.50765013694763	47.40836000442505	58.74609017372131	75.50217008590698	low_cue	low_stim	2.03720188140869	26.2559042877013	4.0		-1	-1	1	26.2559042877013	0.0	58.78175	62.121	67.121	70.24025	58.78175	63.28175	67.78175	62.121	4.999999999999993
87.20653009414673	89.50739002227783	102.55574011802673	118.40150022506714	high_cue	low_stim	2.45496273040771	48.7704873345109	3.05140376091003	38.9136486544172	1	-1	1	48.7704873345109	38.9136486544172	102.59375	105.94425	110.94325	114.05925	102.59375	107.09375	111.59375	105.94425	4.999000000000009
129.10549020767212	131.00620007514954	136.12804007530212	148.59609007835388	high_cue	med_stim	1.70630979537964	102.753300254576	2.70199370384216	62.71363719005	1	0	-2	102.753300254576	62.71363719005	136.17025	139.7395	144.73975	148.073	136.17025	140.67025	145.17025	139.7395	5.000249999999994
155.3986301422119	158.59982013702393	168.51926016807556	184.30941009521484	low_cue	low_stim	2.60117888450623	31.2005146039806	3.55277037620544	21.9295877501754	-1	-1	1	31.2005146039806	21.9295877501754	168.56675	171.90575	176.90625	180.02225	168.56675	173.06675	177.56675	171.90575	5.000499999999988
189.59471011161804	192.29572010040283	197.74691009521484	208.20165014266968	low_cue	high_stim	1.7675416469574	43.8639719603119	3.70152902603149	77.7047335770018	-1	1	1	43.8639719603119	77.7047335770018	197.784	201.57725	206.5775	210.09675	197.784	202.284	206.784	201.57725	5.000249999999994
214.10385012626648	216.40471005439758	222.12698006629944	232.71079015731812	low_cue	med_stim	1.90741395950317	41.7480543996361	2.10127401351929	45.9821171632242	-1	0	-2	41.7480543996361	45.9821171632242	222.16425	225.6935	230.6935	234.01775	222.16425	226.66425	231.16425	225.6935	5.0
238.9964702129364	241.39736008644104	246.52184009552002	261.7049400806427	low_cue	med_stim	2.61783123016357	57.796960725595	3.29046845436096	40.6012946450045	-1	0	-2	57.796960725595	40.6012946450045	246.56025	250.1205	255.12075	258.4835	246.56025	251.06025	255.56025	250.1205	5.000249999999994
268.0072901248932	271.2084801197052	279.769150018692	294.90065002441406	low_cue	high_stim	2.45361089706421	12.4771666420057	2.15094971656799	56.7064367291533	-1	1	1	12.4771666420057	56.7064367291533	279.80675	283.59125	288.59125	292.1455	279.80675	284.30675	288.80675	283.59125	5.0
305.00442004203796	308.10558009147644	315.14106011390686	328.59655022621155	high_cue	low_stim	2.58982372283936	51.1518433792856	3.601637840271	19.6070774438571	1	-1	1	51.1518433792856	19.6070774438571	315.18325	318.47775	323.479	326.632	315.18325	319.68325	324.18325	318.47775	5.00124999999997
339.2005100250244	341.9015100002289	350.428120136261	364.9100902080536	high_cue	med_stim	1.7360668182373	94.5453353087488	2.06873726844788	55.1590559958468	1	0	-2	94.5453353087488	55.1590559958468	350.46475	354.01925	359.0195	362.3515	350.46475	354.96475	359.46475	354.01925	5.000249999999994
370.0953600406647	372.79637002944946	385.52152013778687	395.0046501159668	high_cue	high_stim	1.88417887687683	62.4027041313563	2.87409281730652	59.9103137612233	1	1	1	62.4027041313563	59.9103137612233	385.56675	389.34075	394.341	397.874	385.56675	390.06675	394.56675	389.34075	5.000249999999994
