onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
11.59	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l042.png	n/a	n/a	n/a
42.38	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
74.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
110.59	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h024.png	n/a	n/a	n/a
139.9	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png	n/a	n/a	n/a
181.29	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png	n/a	n/a	n/a
216.1	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a
250.39	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
287.69	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png	n/a	n/a	n/a
317.99	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a
343.9	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png	n/a	n/a	n/a
374.79	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a
14.81	2.84	expectrating	1	low_cue	n/a	41.9	Strong	41.9	Strong	0.47	2.37	l042.png	n/a	n/a	n/a
44.2	2.25	expectrating	2	high_cue	n/a	84.02	Very Strong	84.02	Very Strong	0.98	1.27	h029.png	n/a	n/a	n/a
77.4	2.68	expectrating	3	high_cue	n/a	52.89	Strong	52.89	Strong	1.73	0.95	h025.png	n/a	n/a	n/a
113.29	2.17	expectrating	4	high_cue	n/a	92.78	Very Strong	92.78	Very Strong	0.92	1.25	h024.png	n/a	n/a	n/a
143.1	2.19	expectrating	5	low_cue	n/a	8.55	Weak	8.55	Weak	0.05	2.14	l040.png	n/a	n/a	n/a
183.69	2.07	expectrating	6	low_cue	n/a	24.41	Moderate	24.41	Moderate	0.05	2.02	l050.png	n/a	n/a	n/a
218.7	2.5	expectrating	7	low_cue	n/a	30.08	Strong	30.08	Strong	0.53	1.97	l032.png	n/a	n/a	n/a
253.1	2.13	expectrating	8	low_cue	n/a	14.43	Moderate	14.43	Moderate	0.07	2.07	l026.png	n/a	n/a	n/a
289.49	3.72	expectrating	9	high_cue	n/a	71.42	Very Strong	71.42	Very Strong	1.48	2.24	h053.png	n/a	n/a	n/a
320.59	2.44	expectrating	10	high_cue	n/a	52.67	Strong	52.67	Strong	0.95	1.49	h048.png	n/a	n/a	n/a
345.7	2.0	expectrating	11	high_cue	n/a	46.8	Strong	46.8	Strong	0.78	1.22	h056.png	n/a	n/a	n/a
