param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,1,1,16366.6153367141,042-ll042,ll042t1afunaff_M.mp4,low,med,3,16369.3847286361,1.60904716473306,16371.0427538672,low,l002.png,16372.1093408355,NaN,NaN,16376.127210868,0.315354023774489,ll042t1afunaff_M.mp4,ll042t1afunaff_M.mp4,16376.5488761255,16383.0505435001,NaN,16383.0753603644,0,0,1
1,1,1,16366.6153367141,121-vw121,vw121t1aeaff_L.mp4,high,low,2,16387.2148216899,3.21047374286718,16390.4416140737,high,h007.png,16391.474863541,NaN,NaN,16395.4925656074,4.71550476124685,vw121t1aeaff_L.mp4,vw121t1aeaff_L.mp4,16400.2416633294,16406.7319778663,NaN,16406.757356688,0,0,1
1,1,1,16366.6153367141,042-ll042,ll042t1aiaff_H.mp4,low,high,5,16410.8015914658,0.405601806258346,16411.2236987821,low,l039.png,16412.256997127,NaN,NaN,16416.2746160205,1.21557888778989,ll042t1aiaff_H.mp4,ll042t1aiaff_H.mp4,16417.523543481,16424.0144251061,NaN,16424.039612198,0,0,1
1,1,1,16366.6153367141,048-aa048,aa048t2afunaff_M.mp4,low,med,3,16428.0752064404,1.61433512812437,16429.7059350111,low,l036.png,16430.7392992463,NaN,NaN,16434.756432064,0.116002772789216,aa048t2afunaff_M.mp4,aa048t2afunaff_M.mp4,16434.9058881859,16441.3964571023,NaN,16441.4219107257,0,0,1
1,1,1,16366.6153367141,121-vw121,vw121t1aaaff_H.mp4,high,high,6,16445.4591130685,2.91294897528496,16448.4048416379,high,h036.png,16449.4381818393,NaN,NaN,16453.4576888667,4.81388431992673,vw121t1aaaff_H.mp4,vw121t1aaaff_H.mp4,16458.3070604924,16464.7961757725,NaN,16464.8205303248,0,0,1
1,1,1,16366.6153367141,066-mg066,mg066t2aeunaff_L.mp4,high,low,2,16468.8685772862,2.70179958721565,16471.5868038012,high,h005.png,16472.6202190743,NaN,NaN,16476.637062677,0.416159640219121,mg066t2aeunaff_L.mp4,mg066t2aeunaff_L.mp4,16477.0866759363,16483.5770037052,NaN,16483.5861135737,0,0,1
1,1,1,16366.6153367141,120-kz120,kz120t2aaunaff_L.mp4,low,low,1,16487.6121664204,0.707159381789097,16488.3358172701,low,l045.png,16489.3524934468,NaN,NaN,16493.369430484,1.51617727396297,kz120t2aaunaff_L.mp4,kz120t2aaunaff_L.mp4,16494.9188264405,16501.4092195596,NaN,16501.4350596131,0,0,1
1,1,1,16366.6153367141,066-mg066,mg066t2aaunaff_M.mp4,high,med,4,16505.4608224347,2.90742607531138,16508.3846581551,high,h051.png,16509.4012495386,NaN,NaN,16513.4182586771,0.616183295900555,mg066t2aaunaff_M.mp4,mg066t2aaunaff_M.mp4,16514.06788263,16520.558210939,NaN,16520.5672619384,0,0,1
1,1,1,16366.6153367141,101-mg101,mg101t2aeunaff_M.mp4,low,med,3,16524.5939723374,1.60659923356798,16526.2169220769,low,l025.png,16527.2503721855,NaN,NaN,16531.2672122776,0.116171008987294,mg101t2aeunaff_M.mp4,mg101t2aeunaff_M.mp4,16531.4160978006,16537.9077344633,NaN,16537.9330387535,0,0,1
1,1,1,16366.6153367141,108-th108,th108t2aaunaff_M.mp4,low,med,3,16541.9596257433,3.60648986653541,16545.5991422924,low,l030.png,16546.6324171437,NaN,NaN,16550.6493855058,0.116195042730396,th108t2aaunaff_M.mp4,th108t2aaunaff_M.mp4,16550.7985607839,16557.2892741729,NaN,16557.2984639738,0,0,1
1,1,1,16366.6153367141,108-th108,th108t1aaunaff_L.mp4,low,low,1,16561.3239586436,0.907662092064129,16562.2481840347,low,l026.png,16563.2648423886,NaN,NaN,16567.2817745651,5.81617319632642,th108t1aaunaff_L.mp4,th108t1aaunaff_L.mp4,16573.1317049078,16579.6215895377,NaN,16579.6305309,0,0,1
1,1,1,16366.6153367141,124-dn124,dn124t1aeunaff_M.mp4,low,med,3,16583.6569699068,0.00668786136520794,16583.680245101,low,l054.png,16584.6968586279,NaN,NaN,16588.7138261799,0.316204656224727,dn124t1aeunaff_M.mp4,dn124t1aeunaff_M.mp4,16589.0627585821,16595.303846722,NaN,16595.3129301264,0,0,1
1,1,1,16366.6153367141,120-kz120,kz120t2aaaff_H.mp4,low,high,5,16599.3387223825,2.9073939403097,16602.2625294785,low,l047.png,16603.2791303134,NaN,NaN,16607.2961189287,0.416175302656484,kz120t2aaaff_H.mp4,kz120t2aaaff_H.mp4,16607.7449609479,16614.2362759905,NaN,16614.2618249388,0,0,1
1,1,1,16366.6153367141,095-tv095,tv095t2afaff_M.mp4,high,med,4,16618.2876968573,1.9073599150106,16620.2114626368,high,h053.png,16621.2281533958,NaN,NaN,16625.2450221124,0.116208274790552,tv095t2afaff_M.mp4,tv095t2afaff_M.mp4,16625.3943175592,16631.8848411086,NaN,16631.8941386563,0,0,1
1,1,1,16366.6153367141,048-aa048,aa048t2aaunaff_L.mp4,low,low,1,16635.9198544905,2.7075036854003,16638.6437389266,low,l042.png,16639.6603357109,NaN,NaN,16643.6773494401,0.11616533810593,aa048t2aaunaff_L.mp4,aa048t2aaunaff_L.mp4,16643.8269114184,16650.3175505458,NaN,16650.3430468358,0,0,1
1,1,1,16366.6153367141,108-th108,th108t1aeaff_H.mp4,high,high,6,16654.3697701969,2.70652370280368,16657.092666009,high,h001.png,16658.1092819663,NaN,NaN,16662.1262940752,0.116150485791877,th108t1aeaff_H.mp4,th108t1aeaff_H.mp4,16662.2752857247,16668.7661492571,NaN,16668.7753863154,0,0,1
1,1,1,16366.6153367141,095-tv095,tv095t1afaff_H.mp4,low,high,5,16672.801213947,4.00736620699172,16676.8248758414,low,l037.png,16677.8582568192,NaN,NaN,16681.8751031223,6.21617892121867,tv095t1afaff_H.mp4,tv095t1afaff_H.mp4,16688.1243800172,16694.6147029254,NaN,16694.6238438487,0,0,1
1,1,1,16366.6153367141,107-hs107,hs107t2aaaff_M.mp4,high,med,4,16698.6505869229,2.60653361335062,16701.2734461983,high,h035.png,16702.2901391176,NaN,NaN,16706.3070329481,0.116170198860345,hs107t2aaaff_M.mp4,hs107t2aaaff_M.mp4,16706.4561917536,16712.9469683324,NaN,16712.9561249182,0,0,1
1,1,1,16366.6153367141,107-hs107,hs107t2aeunaff_L.mp4,low,low,1,16716.9822393345,4.00707645187504,16721.0056379379,low,l040.png,16722.0222298614,NaN,NaN,16726.0392678944,5.01615013473565,hs107t2aeunaff_L.mp4,hs107t2aeunaff_L.mp4,16731.0892459265,16737.5791305564,NaN,16737.604675454,0,0,1
1,1,1,16366.6153367141,048-aa048,aa048t2aeaff_H.mp4,low,high,5,16741.6305146974,0.407350328518078,16742.0544364263,low,l020.png,16743.0710955903,NaN,NaN,16747.0880536908,0.116163987895561,aa048t2aeaff_H.mp4,aa048t2aeaff_H.mp4,16747.2374911798,16753.728174054,NaN,16753.7537427153,0,0,1
1,1,1,16366.6153367141,042-ll042,ll042t1aaunaff_L.mp4,high,low,2,16757.7795052668,1.80743031497332,16759.603410307,high,h044.png,16760.6200478677,NaN,NaN,16764.637056196,0.11614778537114,ll042t1aaunaff_L.mp4,ll042t1aaunaff_L.mp4,16764.7857313562,16771.2771014875,NaN,16771.3027571023,0,0,1
1,1,1,16366.6153367141,106-nm106,nm106t1aaunaff_L.mp4,high,low,2,16775.3296243958,1.4062995949098,16776.7524192392,high,h015.png,16777.7690265551,NaN,NaN,16781.7859795249,0.116189371845394,nm106t1aaunaff_L.mp4,nm106t1aaunaff_L.mp4,16781.935270651,16788.4261671285,NaN,16788.4517465915,0,0,1
1,1,1,16366.6153367141,106-nm106,nm106t2aaunaff_M.mp4,low,med,3,16792.4777953875,2.50718595392391,16795.0013683031,low,l011.png,16796.0180614924,NaN,NaN,16800.0349774663,0.116180190416344,nm106t2aaunaff_M.mp4,nm106t2aaunaff_M.mp4,16800.1846212674,16806.6750230278,NaN,16806.6840335209,0,0,1
1,1,1,16366.6153367141,101-mg101,mg101t2aeaff_H.mp4,high,high,6,16810.7099113803,1.30732621376592,16812.0337263615,high,h049.png,16813.0503247661,NaN,NaN,16817.0673614489,0.116134823354514,mg101t2aeaff_H.mp4,mg101t2aeaff_H.mp4,16817.2163649802,16823.7072908923,NaN,16823.7163737566,0,0,1
