param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,1,1,low,100,3,17096.5572428383,17099.3338165286,1.60115437574859,17100.9503840943,low,l019.png,17101.9584038031,NaN,17101.9836627261,17106.0167663707,0.300250842057721,100,7_100_R.jpg,17106.3667233125,17112.8667474813,NaN,17112.8996920711,17772.5115962807,675.954353442372,2,7,different,7_100_R.jpg
1,1,1,low,100,3,17096.5572428383,17116.9327649308,1.9004549398378,17118.8493440814,low,l013.png,17119.8572789969,NaN,17119.8827609747,17123.915715286,0.500329316277202,100,43_100.jpg,17124.4323543319,17130.9323866019,NaN,17130.9486366522,17772.5115962807,675.954353442372,2,43,same,43_100.jpg
1,1,1,high,100,4,17096.5572428383,17134.9817230141,0.40036137026982,17135.398400595,high,h042.png,17136.4057740931,NaN,17136.431809117,17140.4647542469,5.40028467832599,100,47_100_R.jpg,17145.897797456,17152.3978329666,NaN,17152.4140689747,17772.5115962807,675.954353442372,2,47,different,47_100_R.jpg
1,1,1,high,100,4,17096.5572428383,17156.4472133956,1.60041500061925,17158.0637436955,high,h050.png,17159.0715128053,NaN,17159.080444446,17163.1134495252,0.100257161040645,100,25_100.jpg,17163.2467703646,17169.746804795,NaN,17169.7630494444,17772.5115962807,675.954353442372,2,25,same,25_100.jpg
1,1,1,low,50,1,17096.5572428383,17173.7961733422,2.90085028139947,17176.7293292939,low,l031.png,17177.7379239221,NaN,17177.7626792168,17181.7957131905,4.80070599792816,50,30_50.jpg,17186.6287548334,17193.1288918798,NaN,17193.1450409343,17772.5115962807,675.954353442372,2,30,same,30_50.jpg
1,1,1,low,150,5,17096.5572428383,17197.1781783341,2.70034514074359,17199.8946752299,low,l029.png,17200.9020584495,NaN,17200.9112577019,17204.9443635068,4.60020139735934,150,14_150_R.jpg,17209.5774446839,17216.0774567008,NaN,17216.0937210633,17772.5115962807,675.954353442372,2,14,different,14_150_R.jpg
1,1,1,low,100,3,17096.5572428383,17220.1268166066,0.700339199815062,17220.8434409622,low,l056.png,17221.8506678275,NaN,17221.8601379321,17225.8931427413,5.30017874083205,100,37_100_R.jpg,17231.2261785783,17237.7261900551,NaN,17237.7425046454,17772.5115962807,675.954353442372,2,37,different,37_100_R.jpg
1,1,1,high,100,4,17096.5572428383,17241.7755750748,1.60035559136668,17243.3921448009,high,h018.png,17244.3997780794,NaN,17244.4088266484,17248.441859812,0.600225161058916,100,38_100_R.jpg,17249.0751689046,17255.5751755206,NaN,17255.5914385329,17772.5115962807,675.954353442372,2,38,different,38_100_R.jpg
1,1,1,high,50,2,17096.5572428383,17259.6246050973,2.90053082165468,17262.5410527373,high,h012.png,17263.5484121933,NaN,17263.5744018501,17267.6074536466,0.100190460656449,50,38_50.jpg,17267.724089938,17274.2240984444,NaN,17274.2403657774,17772.5115962807,675.954353442372,2,38,same,38_50.jpg
1,1,1,low,150,5,17096.5572428383,17278.273444308,3.60034830023505,17281.8899233,low,l027.png,17282.897591684,NaN,17282.9065749028,17286.939644252,0.100224485951912,150,38_150_R.jpg,17287.0729745429,17293.5729876399,NaN,17293.5892630742,17772.5115962807,675.954353442372,2,38,different,38_150_R.jpg
