event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
4.673169851303101	7.090739727020264	17.66867971420288	27.081519842147827	high_cue	low_stim	2.3381936550140403	17.39897530424141	2.53451609611511	-13.812858878760753	1	-1	1
32.98371982574463	34.78439998626709	41.86687970161438	53.091219902038574	low_cue	low_stim	1.7175600528717	-27.898748353069493	2.3877112865448	-27.793957458753756	-1	-1	1
57.97637987136841	60.0771598815918	68.66680979728699	78.28394985198975	low_cue	med_stim	2.35180425643921	-29.469065864003564	1.43405795097351	-12.189459242989155	-1	0	-2
83.36917972564697	86.48700976371765	101.86666989326477	111.17954993247986	low_cue	high_stim	3.26818180084229	-0.1635014359551903	3.80153894424438	-25.346329736811555	-1	1	1
115.78126978874207	118.18215990066528	125.5669298171997	134.88838982582092	high_cue	med_stim	1.834144115448	16.004846968175706	1.99059772491455	-19.181700149378255	1	0	-2
139.57346987724304	141.67425990104675	153.16667985916138	161.5816798210144	high_cue	high_stim	2.60464262962341	29.238659698986915	1.3506543636322002	35.31206334082214	1	1	1
167.58391976356506	169.68470001220703	182.46672987937927	201.67996978759766	high_cue	low_stim	2.90129351615906	28.726415368569114	1.36741900444031	35.46868431294673	1	-1	1
213.3843297958374	215.4851198196411	226.56672978401184	239.19395995140076	high_cue	high_stim	4.0	0.0	3.41828608512878	76.58916152723413	1	1	1
244.07910990715027	247.18026971817017	257.7668197154999	269.08843970298767	low_cue	low_stim	3.93499612808228	-7.252141441712293	1.51733493804932	-28.811905007609305	-1	-1	1
275.0740098953247	278.17515993118286	285.2667999267578	296.48198986053467	low_cue	med_stim	1.63710021972656	-22.910638547243195	2.06765556335449	-20.138573600863054	-1	0	-2
317.5731897354126	319.9740798473358	331.5671896934509	341.28202986717224	low_cue	high_stim	1.40490508079529	-16.05149397684499	2.85126495361328	-13.299907770109755	-1	1	1
362.2731897830963	365.3743498325348	377.4668698310852	394.08504986763	high_cue	med_stim	2.2546153068542503	12.3766922788556	2.12718987464905	13.20478266427265	1	0	-2
