onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.79	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
41.5	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png
67.39	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
96.79	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
128.4	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
171.0	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
198.29	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
234.89	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
262.2	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
291.09	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
336.6	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
371.59	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png
12.51	1.2	expectrating	1	high_cue	n/a	20.75	Moderate	20.75	Moderate	0.37	0.83	h025.png
43.0	1.87	expectrating	2	high_cue	n/a	48.92	Strong	48.92	Strong	0.9	0.97	h050.png
69.5	1.07	expectrating	3	low_cue	n/a	11.72	Moderate	11.72	Moderate	0.27	0.8	l047.png
100.71	1.62	expectrating	4	high_cue	n/a	59.52	Strong	59.52	Strong	0.55	1.07	h012.png
132.3	1.64	expectrating	5	high_cue	n/a	98.39	Strongest sensation of any kind	98.39	Strongest sensation of any kind	0.07	1.57	h045.png
174.9	1.22	expectrating	6	low_cue	n/a	21.63	Moderate	21.63	Moderate	0.43	0.79	l030.png
199.79	1.58	expectrating	7	low_cue	n/a	31.32	Strong	31.32	Strong	0.57	1.02	l032.png
237.01	2.03	expectrating	8	low_cue	n/a	68.82	Very Strong	68.82	Very Strong	0.73	1.3	l033.png
264.9	1.5	expectrating	9	high_cue	n/a	85.47	Very Strong	85.47	Very Strong	0.52	0.99	h001.png
293.3	1.44	expectrating	10	low_cue	n/a	9.69	Weak	9.69	Weak	0.43	1.01	l023.png
338.3	1.73	expectrating	11	high_cue	n/a	65.39	Very Strong	65.39	Very Strong	0.4	1.33	h023.png
373.39	1.75	expectrating	12	low_cue	n/a	25.64	Moderate	25.64	Moderate	0.58	1.17	l035.png
24.19	7.01	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
51.09	7.0	stimulus	2	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aiaff_H.mp4
77.69	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aiaff_H.mp4
110.89	7.01	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
146.99	7.01	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
181.79	7.0	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t1aeunaff_L.mp4
210.09	7.01	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
246.29	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
274.19	7.0	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
307.99	7.02	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
353.99	7.0	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
380.29	7.01	stimulus	12	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
33.02	1.15	outcomerating	1	high_cue	med_stim	39.95	Strong	39.95	Strong	0.42	0.73	task-vicarious_scale.png
59.51	1.73	outcomerating	2	high_cue	high_stim	99.95	Strongest sensation of any kind	99.95	Strongest sensation of any kind	0.5	1.23	task-vicarious_scale.png
87.5	1.69	outcomerating	3	low_cue	high_stim	75.35	Very Strong	75.35	Very Strong	0.62	1.07	task-vicarious_scale.png
119.3	1.38	outcomerating	4	high_cue	low_stim	4.61	Weak	4.61	Weak	0.5	0.88	task-vicarious_scale.png
156.81	1.9	outcomerating	5	high_cue	med_stim	3.91	Weak	3.91	Weak	0.52	1.38	task-vicarious_scale.png
191.71	2.17	outcomerating	6	low_cue	low_stim	24.41	Moderate	24.41	Moderate	0.47	1.7	task-vicarious_scale.png
228.9	1.82	outcomerating	7	low_cue	med_stim	28.74	Moderate	28.74	Moderate	0.52	1.3	task-vicarious_scale.png
256.2	2.02	outcomerating	8	low_cue	med_stim	0.0		0.0		0.62	1.41	task-vicarious_scale.png
285.81	1.8	outcomerating	9	high_cue	high_stim	56.89	Strong	56.89	Strong	0.57	1.23	task-vicarious_scale.png
323.01	1.33	outcomerating	10	low_cue	low_stim	9.27	Weak	9.27	Weak	0.42	0.92	task-vicarious_scale.png
367.11	1.9	outcomerating	11	high_cue	low_stim	0.0		0.0		0.53	1.37	task-vicarious_scale.png
394.8	2.51	outcomerating	12	low_cue	high_stim	80.23	Very Strong	80.23	Very Strong	0.48	2.02	task-vicarious_scale.png
