onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.09	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png
45.5	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
87.2	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h053.png
129.1	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
155.39	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
189.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png
214.1	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
238.99	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png
267.98	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
305.0	0.98	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
339.19	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
370.09	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png
10.7	1.9	expectrating	1	high_cue	n/a	40.58	Strong	40.58	Strong	0.7	1.2	h051.png
47.4	1.85	expectrating	2	low_cue	n/a	29.03	Strong	29.03	Strong	0.42	1.43	l045.png
89.5	2.17	expectrating	3	high_cue	n/a	57.67	Strong	57.67	Strong	0.82	1.35	h053.png
131.0	1.88	expectrating	4	high_cue	n/a	62.0	Strong	62.0	Strong	0.48	1.4	h001.png
158.59	2.56	expectrating	5	low_cue	n/a	7.04	Weak	7.04	Weak	0.85	1.71	l040.png
192.29		expectrating	6	low_cue	n/a			6.57	Weak	0.7	3.83	l028.png
216.4	2.29	expectrating	7	low_cue	n/a	22.74	Moderate	22.74	Moderate	0.83	1.45	l037.png
241.39	1.68	expectrating	8	low_cue	n/a	16.26	Moderate	16.26	Moderate	0.48	1.19	l012.png
271.2	1.6	expectrating	9	low_cue	n/a	29.1	Strong	29.1	Strong	0.4	1.2	l051.png
308.1	1.47	expectrating	10	high_cue	n/a	43.04	Strong	43.04	Strong	0.05	1.42	h026.png
341.89	1.64	expectrating	11	high_cue	n/a	44.67	Strong	44.67	Strong	0.65	0.99	h015.png
372.79	2.28	expectrating	12	high_cue	n/a	36.5	Strong	36.5	Strong	0.83	1.44	h007.png
22.58	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
60.68	7.01	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1aaunaff_L.mp4
104.48	7.01	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t1afaff_L.mp4
138.08	7.01	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg101t2aeunaff_M.mp4
170.48	7.0	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t1aaunaff_L.mp4
199.68	7.01	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeunaff_H.mp4
224.08	7.0	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	bm049t2aeaff_M.mp4
248.48	7.01	stimulus	8	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2afaff_M.mp4
281.68	7.01	stimulus	9	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
317.08	7.01	stimulus	10	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
352.38	7.0	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t2aaaff_M.mp4
387.48	7.02	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aaunaff_H.mp4
32.59	3.47	outcomerating	1	high_cue	high_stim	56.12	Strong	56.12	Strong	0.38	3.09	task-vicarious_scale.png
75.49		outcomerating	2	low_cue	low_stim			10.14	Moderate	0.53	3.03	task-vicarious_scale.png
118.39	2.27	outcomerating	3	high_cue	low_stim	0.0		0.0		0.53	1.74	task-vicarious_scale.png
148.6	3.4	outcomerating	4	high_cue	med_stim	18.8	Moderate	18.8	Moderate	0.62	2.78	task-vicarious_scale.png
184.3	2.78	outcomerating	5	low_cue	low_stim	6.9	Weak	6.9	Weak	0.5	2.28	task-vicarious_scale.png
208.19	1.69	outcomerating	6	low_cue	high_stim	4.92	Weak	4.92	Weak	0.43	1.26	task-vicarious_scale.png
232.7	1.67	outcomerating	7	low_cue	med_stim	17.49	Moderate	17.49	Moderate	0.4	1.27	task-vicarious_scale.png
261.7	1.5	outcomerating	8	low_cue	med_stim	53.96	Strong	53.96	Strong	0.37	1.13	task-vicarious_scale.png
294.89	2.62	outcomerating	9	low_cue	high_stim	34.07	Strong	34.07	Strong	0.7	1.92	task-vicarious_scale.png
328.6	2.2	outcomerating	10	high_cue	low_stim	16.98	Moderate	16.98	Moderate	0.52	1.68	task-vicarious_scale.png
364.9	2.52	outcomerating	11	high_cue	med_stim	63.74	Strong	63.74	Strong	0.77	1.75	task-vicarious_scale.png
395.0	2.55	outcomerating	12	high_cue	high_stim	24.81	Moderate	24.81	Moderate	0.77	1.79	task-vicarious_scale.png
