sub	ses	task	run	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
0050	04	social	06	2.581630309988519e-4	0.014910035361653272	1	42.131072699804626	1.348096655977013	1.0004721097011506	0.49323921223279565	4410.34814453125	0.05601599443903567	0	0	1.8344908712431192	1.7196070499104639	2.0146952246931957	1.769170339125698	0.0127532	-0.014851652085781097	0.02949724905192852	871	82	82	56	7.20766189083218	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	17.375436490268672	59.60537805214512	222.23904418945312	64.12055206298828	256531	18.595867156982422	1010.92822265625	390.5855407714844	2.197108273640062	562.1769894609479	4350.38720703125	4324.904296875	62048	3476.2069702148438	5339.269897460937	600.03778076171875	49.31981793791056
0050	04	alignvideo	01	2.8890292028413574e-4	0.015475633780584058	1	42.187355412187934	1.3579334491627204	1.0042805298183264	0.49277527535554133	4548.37255859375	0.050637036880575664	0	0	1.8259738512129795	1.7273560497257132	1.9965284978535967	1.7540370060596289	0.013737	-0.014215623959898949	0.031768884509801865	1267	82	82	56	7.256271212333487	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	16.093168366528307	59.05952305711202	222.15972900390625	63.35595703125	256553	18.441198348999023	1014.2631103515624	391.2905578613281	2.332750323026782	557.0781915725253	4359.2763671875	4336.81201171875	62112	3497.5768798828126	5352.5572265625	597.6591796875	47.97777887270786
0050	04	alignvideo	02	2.636688311688312e-4	0.015512629978354977	2	42.27574868152761	1.3500318521885146	0.998998534344528	0.4927756782130261	4540.6318359375	0.061772036689909327	0	0	1.8288322720327048	1.7250115952361549	2.001403770464634	1.7600814503973248	0.00659051	-0.01352236419916153	0.03179509937763214	924	82	82	56	7.212615735583489	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	16.250545377740018	59.43165115778022	222.13807678222656	63.43939208984375	256528	18.306655502319337	1012.8931365966788	391.0592041015625	2.3490817958852848	561.3792220562636	4359.99951171875	4338.40478515625	62138	3490.7471435546877	5350.961743164062	601.4974365234375	47.507615632377565
0051	01	social	01	9.440528128587831e-4	0.030929277726750862	1	44.3061678176437	1.270389675735634	0.9892096641954019	0.5093508465658942	3827.332763671875	0.20038452152906316	12	1.3777267508610793	1.7800407388793846	1.6437831426273377	1.9777057710296384	1.7186333029811771	0.0167537	-0.016294321045279503	0.041305460035800934	871	82	82	56	7.817030787775304	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	14.233425746219222	67.1222217486219	231.66407775878906	65.33409881591797	253075	15.818598747253418	1075.3129516601555	394.6833190917969	3.66544504827551	457.88917125069923	3988.591064453125	3961.646240234375	64993	3283.684814453125	4831.775683593749	506.79290771484375	35.69248998351395
0051	01	social	02	9.674082568807339e-4	0.03479582133027523	0	43.89105964784154	1.2549584608266366	0.9779449100344433	0.5098469190748174	3699.626953125	0.2016690162634602	19	2.1788990825688073	1.7738579994124304	1.6344612337586801	1.9665164985691386	1.7205962659094727	0.0262488	-0.017227066680788994	0.039012450724840164	872	82	82	56	7.946560753319706	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	14.08938706083454	66.59808455952393	232.62796020507812	64.76146697998047	253541	15.927751541137695	1075.4747314453125	397.2926940917969	3.0278420469326353	447.2096211638099	3981.72998046875	3955.95361328125	64572	3290.5333984375	4814.607788085937	497.81573486328125	33.80627630563686
0051	01	social	03	0.0017299655568312287	0.029076426636050517	1	44.04558841213794	1.3179216708620696	1.029164984402299	0.5089789781184257	3971.93212890625	0.19373468349619077	5	0.574052812858783	1.752788318634252	1.61245914337416	1.9367169538250695	1.7091888587035275	0.0263457	-0.01619878038764	0.03756927326321602	871	82	82	56	8.018518495227859	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	13.981869243156961	61.68118743500466	230.62399291992188	62.512054443359375	253510	17.00803565979004	1088.748400878903	400.5550537109375	3.930631370716811	444.1660516437161	3990.4013671875	3968.751953125	64717	3304.170654296875	4794.8814453125	494.9444580078125	37.3609912621323
0051	01	social	04	5.202755453501722e-4	0.03006427106773823	1	42.32824240485059	1.2533036188850595	0.986707964655173	0.5097956632071413	3974.77392578125	0.2137070753748634	10	1.148105625717566	1.7453817026171503	1.6084672343784256	1.9340556811612466	1.693622192311778	0.0168417	-0.01593608409166336	0.03832751512527466	871	82	82	56	8.07589323901512	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	13.484503152761967	62.61313015948186	235.12069702148438	63.08380889892578	253508	16.989665985107422	1109.5834655761719	408.73858642578125	4.104945127145658	445.7898196008001	4017.23974609375	3993.42822265625	64681	3330.00439453125	4820.57373046875	494.4836730957031	36.48593453457579
0051	01	social	05	0.0012406995412844036	0.03231362706422018	0	43.093349741308856	1.26077267078071	1.0052379744776112	0.5100000049190253	3944.655517578125	0.2192214081952718	13	1.4908256880733946	1.7613007852687323	1.6355197791879879	1.9652566804173568	1.6831258962008528	0.0360238	-0.015551774762570858	0.038419079035520554	872	82	82	56	8.02501956200335	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	13.960535507415717	62.61018496483584	232.6806182861328	62.662841796875	253596	16.743978023529053	1092.8049926757812	401.2811279296875	3.3618106800820913	438.00362420961994	3968.58203125	3947.99755859375	64605	3283.5181640625	4772.853125	491.9573059082031	34.726854181615636
0051	01	social	06	0.0015859012629161884	0.03786911974741676	1	43.56438717463219	1.2302448493103464	0.9937741857241392	0.5102463057873986	3826.848388671875	0.2640718227936215	26	2.985074626865672	1.766562869352951	1.6309613247512156	1.9688124985143978	1.6999147847932394	0.0511743	-0.015048026107251644	0.039138756692409515	871	82	82	56	8.079895579245633	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	13.1436623230774	64.31701646002348	234.7038116455078	64.07462310791016	253632	16.74741554260254	1103.1230102539062	402.6397705078125	3.5251446291499313	439.5582571511438	3991.871826171875	3968.25830078125	64671	3305.8328857421875	4795.260009765625	491.1236267089844	31.841496901819482
0051	01	alignvideo	01	0.0015831220876048463	0.03220779673811743	0	42.69314638534508	1.2718216707182828	0.9945060600279846	0.5092477460388336	3893.467529296875	0.166960662837381	11	1.0251630941286114	1.7533389448545618	1.6209535977170912	1.9440410445595406	1.695022192287053	0.0177185	-0.014458190649747849	0.042983658611774445	1073	82	82	56	8.117764499332603	0.46000000834465027	2.682926893234253	2.682926893234253	2.700000047683716	14.836226871270512	64.80201352516985	232.9271697998047	63.76514434814453	253724	16.229263305664062	1084.6214294433591	399.01116943359375	3.185568217439072	446.92891852209823	4011.005859375	3988.763427734375	64499	3321.645849609375	4813.996240234375	491.3584899902344	35.63878815271892
