singletrial_fname,NPS,NPSpos,NPSneg,vermis,rIns,rV1,rThal,lIns,rdpIns,rS2_Op,dACC,rLOC,lLOC,rpLOC,pgACC,lSTS,rIPL,PCC
sub-0002_ses-03_run-02_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz,31.5196217610295,32.522469864971,-12.4044311672864,-0.00117487096215235,10.8678989261982,1.67554506961289,1.27936646539205,0.7943576547453101,1.00068040516834,1.92844730608344,14.977348908732901,-2.62775831600128,-0.147697030649889,-2.8089970648283,-0.5034733392129089,-1.93836604467001,-2.3582396648952697,-2.0198997070286997
sub-0002_ses-03_run-02_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz,7.97620088862841,20.9692738806976,-16.0886118482915,0.691483084686274,6.1240815220595,2.1472666916535603,0.973435642076563,1.1909787179683702,-0.192864770861791,1.28315552809655,8.75173746501857,-2.26809074617922,-1.3262234502273,-4.120846054670279,-0.882763532643864,-3.10230177236227,-2.4834499345439305,-1.9049363576646101
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz,-20.219333470766802,2.20749686180106,-11.437952444511199,0.49564084891441906,1.8586288930102501,1.5782637606083603,0.48192896682157105,-0.151714536303702,0.6568540704157989,-0.19494534926099497,-2.51715979240465,-2.86442719728195,-1.09283343674843,-5.19443578421566,0.16460029762879097,-0.118297399735501,-2.5689008087625296,0.23634188460403
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz,-18.969843511569604,-3.3040102250918997,-5.20776208083236,0.126059093885853,-1.4461013308548,1.56985452023231,0.0686690551898086,-0.45746294408540294,-0.5438217539297129,-0.841347602606799,-1.77985926292316,-0.245642936472684,-1.08356123915109,-3.2541839868822002,-0.0215002686197332,0.0709446582882103,-1.0409324331835699,0.36711412518870795
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz,-10.2564503144529,-2.3905755160876296,-2.48979205743608,-0.0173960938185701,-1.0466453115096999,0.302554271219857,0.137703069696637,0.33222790580766903,-0.34484245527264,0.469475094511741,-2.2236519967226203,-0.223525299688841,-0.797064651711614,-0.7857210969820401,1.05821406922547,-0.829599670582131,-0.459412219946618,-0.4526831877503061
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz,31.3432700333274,13.6862188124745,-6.97909329382228,0.645418791027699,3.58531467120723,1.8573024780340202,1.93321954760757,0.392187715711899,0.738489008137182,2.40023889743378,2.13404770331512,-1.5395004307449198,-0.313993255484026,-3.2203529701509703,0.142008783470722,0.0445422466799315,-1.20829880080484,-0.88349886678817
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz,-20.276542975225198,-3.9189891097277796,-2.15044074728505,0.33023266764718895,-2.16557014778388,-0.44210162129882796,0.0491705426688408,-1.0877457925237801,-0.230925418105093,0.00048347199092640996,-0.372532812323156,-0.66114548067457,-0.0841700924271959,0.0169382774234646,-0.47890103355471797,-0.854873750600322,-0.357793074827776,0.26950440737606696
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz,-5.81330642138186,6.86540311918324,-9.95390009665316,0.546075159790608,-0.23925723712190602,2.5439741881798703,-0.0493489782686382,-0.570107321303713,-0.0448236935734152,0.568317002397967,4.11057399908247,-1.13062751778809,-1.7784519075596201,-3.5959429311611597,-1.3602898062854099,-0.482634497297426,-1.25319750945467,-0.35275592710678705
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz,-12.295738902098,-5.04099269726514,0.42463298564631,0.146558958939641,-0.0298074621069763,-1.46105011342127,0.6418500383001421,-1.05174242893663,-0.51557026651605,-0.43387979495263,-2.3373516285713705,-0.19166373811089701,0.178100028787286,-0.7599449293962991,-0.45192147789015097,0.219739520732572,0.264516513142428,1.1658070683813702
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz,-20.4998389319607,-7.76475872865504,0.43573988944163,-0.148704687089271,-2.44366568544554,1.4379940996504799,0.649686780890525,-2.2153590877512204,-0.6016644842242379,-0.752058170722469,-3.69098749396331,-0.016536883024861,-0.5138093892960379,-1.6749624181453202,1.10080325127938,1.3986769521007698,-0.9214348396900259,1.0630032162177199
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz,20.592556804256898,14.762732289719,-7.82601595789657,0.43850950019428,4.56225899180658,0.630592344280552,1.05312380272581,0.768767253233414,0.195752221905051,1.2903884062575701,5.823339769315701,-1.66399857790214,-0.8735683601323659,-2.49404396711525,-0.6804308005344549,-1.06984524669088,-0.34435149670820503,-0.6997775088132789
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-009_cuetype-high.nii.gz,22.1091600671795,14.1756669918902,-5.76805550647495,0.161477429506517,4.63192262213451,2.08728134844055,0.45798022882248995,1.10656932522524,0.0350658138213514,1.4694464587046798,4.22592376523488,-1.40813254720479,-0.847024501183369,-1.81797053787486,0.24276469563221897,-0.532366502500475,-0.532776204208501,-0.872549909135169
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz,47.9025412928111,19.7406714707408,-4.08696626569645,0.00150765665466171,7.154529479163299,2.59235430313637,1.11520807721927,1.64214532590297,1.07895837568567,2.35189501631933,3.80407323665928,-0.8346720807931371,-0.11464176019752902,-2.0677302365711,-0.044816702248274005,-0.47190002082804405,-0.47415045730606,-0.0790550077523009
sub-0005_ses-03_run-03_runtype-pain_event-cue_trial-011_cuetype-high.nii.gz,11.0210554911411,14.624546755071199,-8.355696298180451,0.33765017136862396,4.87140771483193,0.840029556027542,0.451632150329405,0.38037501302079,0.526585997559108,1.8196065861693502,5.3972595657645,-1.5323001782781003,-0.9975623003908091,-2.2315914169375697,0.5201496680445,-1.65464276780846,-1.2826213827370199,-1.1771279200729798
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz,-38.542897313608705,-14.736609633059599,-2.13366915764276,-0.24355325876896602,-4.68959987056238,0.488955228822684,-0.262927826996242,-1.6564256120853302,-0.7866959878929269,-1.34053434550235,-6.2458279600741,-0.304006545181776,-0.7445335853242908,-2.3811604558974904,0.7500703093158969,0.20310499884931305,-0.7795994964105691,1.12245561700616
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz,-26.530301974722,0.0124365180314767,-7.12952579779716,0.178802041235969,-2.5470535967909504,0.990255975983229,0.72358282819732,0.361567320778673,0.28934737793503695,-0.39207482705696894,0.408009397749165,-0.772394746997315,-1.3657350381164899,-1.69315143494858,-0.8501049388637191,-2.16583873154542,-0.9056168732756109,0.6233159659499851
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz,-32.8376854947848,-6.7608933724806395,-2.64347453111604,-1.0037563599138901,-0.599643926924313,0.793806150084559,-0.790704745697731,1.3830453486693501,-0.140015721481245,-0.699823047655838,-5.70380106956153,-0.008409192642859109,-1.45391084476209,-2.65479013086817,0.693236679278298,0.864106192241128,-1.0408089926592,0.9571017582968601
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz,0.0855483819236348,6.21638735010235,-3.31665288044126,-0.0546697933097362,2.70605911673503,0.10676030165552199,0.644488829129813,0.0363852066364065,0.313963165357172,0.330219945940325,2.1331805779578104,-0.42200754138897395,-0.35331035770269104,-0.6975221128632879,-0.0181675999006851,-0.7575050483753821,-0.245316473077145,-0.8228237471330891
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz,-22.6772658930857,-3.4000067725626804,-3.61355094918708,0.321069493078638,-1.6079567614919699,0.8277311677117759,0.10287061986878,-0.7753757698680791,-0.213127901198809,-0.7303122422010719,-1.32490537846195,-0.7797522294052871,-0.519761836503586,-0.920136089994909,-0.106008311232615,-0.29278720694999705,-1.0246338153418602,0.0295285402411798
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz,-7.96468385593702,-0.571405025840695,-6.41401019328707,-0.273903680980802,1.4186105030416498,1.7144864390636299,-0.42245395184885703,-0.0192101590563243,-0.661867242888908,-0.19980075117307,-2.12726618199801,-2.0062952849396,-0.985421471759136,-2.46926428697692,0.275831596403665,-0.162160145702054,-1.02439797515738,-0.042302625155651
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz,-39.7334284973977,-15.6248312741127,4.434264149569509,-0.232069951864472,-6.0571574860402,-1.01247935911981,-0.952155836095934,-0.873012079224531,-0.212446671202965,-1.2503657445685001,-5.03514414599626,1.0576012780071802,0.21580195109957398,-0.416542405434529,0.8279669377599259,0.7984655729377141,0.228847815347553,1.7221229998520902
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz,-23.609974641827897,-2.85979163302589,-2.89892464102414,-0.0562097571098091,-2.2159386702095296,1.01954142471572,-0.5622588787561279,-1.42505483918655,-0.24957709100900102,-0.80588963122786,1.4355958097572699,-0.0209825495045636,-0.11254702468352999,-1.28872254125925,-2.0275601690127703,0.43299897957067496,0.336131320927861,-0.218242657062555
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz,1.39024634605403,5.7986167864133895,3.0135041168710797,0.004223597579756129,0.19789831129746802,-1.51578943410548,0.723566115226126,2.26905314620819,0.469243545055812,0.8418764437163649,2.80854506143515,1.55397907236804,0.596698275798311,1.50322512922267,-1.87065890642084,0.246044676953543,0.879315051877785,0.10490081707156802
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz,-18.2964451626029,0.551733527147732,-3.5947494898579597,-0.211841426210844,0.559131319725916,0.227085560566883,-0.603878471724089,-0.8034584917049208,-0.112990151742399,-0.176623626038603,1.6743088142757903,0.397704998498296,-0.38628276351952895,-1.79800122276019,-0.857674921669428,-0.0193736577492369,-0.7416732508828691,-0.18944867177500602
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz,-5.717871607762049,-0.131679592645384,-3.47183437540539,-0.232692892590001,1.2196067947454299,2.00298098712304,0.249887395127201,-0.503568088843089,0.297395138537531,-0.19543953660768698,-2.96984939013781,-0.61190818635928,-0.645667884962438,-4.04288718840095,1.73093264173908,-0.272472054700452,-0.750319432925223,1.1204877302038798
sub-0005_ses-03_run-04_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz,30.8513702030238,-7.52348971318673,13.7687844061092,-0.154110976385144,-3.09553096349783,-2.51290814752415,0.32016670898817,0.0481527075010462,0.16764204908644198,-1.06183633991815,-1.2350647514371103,2.75574837513528,0.656179995393208,5.4217139015223,0.6206950948003089,0.224739670559682,3.0551232582962,1.03458411040225
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz,-28.2307488102573,-3.5790404579068897,-8.87608035559108,0.0500146552029185,-2.2800177859556805,1.5298982534551,0.0730094759352922,-0.290011376286499,0.27559064382624604,0.212328132256744,-3.149852456341,-1.595025192126,-1.5472541615342301,-3.81520396610376,1.11281547424774,-2.49962274927457,-1.34615025344596,0.8143604926456949
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz,-24.035473598889602,-4.98509583867716,0.116013934309304,-0.24555485181470801,-0.620638889667838,0.21673305552301803,0.39625952712755097,-0.29780408290052196,-0.7084592538468242,-0.9479603930893409,-2.7776709500085004,0.3878796302522921,-0.5421843156232979,-1.26736789941818,0.864038136266615,0.662404990903559,-0.8089490006051329,0.820192392533453
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz,-23.560152025470902,-5.21460605499734,-0.579350856566303,-0.40608015431902295,-1.4492439095771998,0.136152560388925,0.0407258672973605,-0.127845599747845,-0.33423081672201,-0.40246867198689507,-2.67161533033065,-0.10721448138699301,0.114236927529124,0.722627481422482,-0.188467056352236,-1.03630640123986,-0.249208012090591,0.164980685551769
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz,-37.8852089794852,-1.90171098019678,-12.2663539780653,0.18320693679917,-2.26190672622849,1.26511183704819,-0.0240911894895308,0.6768812922646129,-0.23892679665059,0.593214364702709,-2.0952006986428504,-2.11247293249315,-1.6364329167243001,-4.02702289443878,-0.0857512426870788,-1.1833189763438101,-3.07531035382644,-0.14604466155178197
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz,-14.702566571154499,-5.96604348584784,1.79037179296488,0.0544778528188452,-2.38673454105963,0.208789754250203,0.261991793971843,-0.255852463283541,-0.4860278475156029,-0.7049885769979329,-2.6576994580320297,0.0979549443808516,0.41505878615196007,0.257137564741362,0.21553715735785198,0.40787731984044606,0.0339676215564346,0.3628383989359721
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz,-26.8500266938372,-5.137267697470991,-3.07058761609393,-0.142624802406326,-2.00928253850385,-0.0495172447717502,0.7086463003085931,0.050373626710046,-0.5689547601940109,-0.711903701000613,-2.4140045776130803,-0.277085946647298,-0.573199251166618,-0.9827077024680481,-0.0155241386363563,-0.710302277506479,-1.08384965768366,0.572081358014533
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz,-14.0941443486349,6.7081090302018405,-9.197353729129901,0.32603609603445,1.1595414455146,0.36089281594606704,0.47247272481308294,0.7183745768976251,0.145601912930586,1.28093546200417,2.2442539960612597,-1.4050976710221499,-1.1456101828237,-3.4190554115876504,-0.402906705739591,-1.1187973164276102,-1.8313071333273798,0.125420691798183
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz,-14.0007093419076,0.7872914726594129,-5.82878409630243,0.20939843099615998,0.287364035063368,-0.045880981228976,0.143502738373955,-0.0378042493016892,-0.14774838626908302,-0.305991039399443,0.6844509244251221,-1.17545939127439,-0.7353085753761021,-1.76544475927859,-0.671841661016884,-0.132336940031508,-1.07977063831265,-0.268622131012294
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz,-26.4133306465478,-6.81169221114149,-2.6889937699790902,-0.34671298300205,-3.45432975069997,-0.41307661172246,-0.178429089257121,-0.41426605692438295,0.310442591084264,0.20154792833301605,-2.51686823895278,-0.509075469251675,-0.370495756746678,-1.75821797095805,-0.117986273817137,-0.547235675996381,-0.455356497860896,1.0693738746517298
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz,-10.092132629975302,-1.1988524795656799,-6.15083658218967,0.0911460298626737,-2.29125278729657,0.20734609332757997,0.328966958199106,1.1517513593502,-0.196077926182029,0.806688223269665,-1.2974204300963101,-1.33130971621926,-1.2442816724181598,-2.13926236809038,0.327650426035731,-0.17763898035560396,-1.34258822567504,-0.24340604546695496
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-010_cuetype-high.nii.gz,-26.8959313311624,-10.844924604186401,0.884666120315004,-0.0891051334580098,-3.202776127916,-0.50889753651488,-0.129199101192006,-0.572967909999178,-0.5865343259135329,-1.1941902948613101,-4.5612541743314905,-0.154231235260587,-0.47865701995097293,0.0603622948785654,0.64953784757328,-0.212122463054002,-0.33043647422919104,1.3502131703579099
sub-0005_ses-04_run-03_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz,2.0210054108064197,-1.4437147484411899,3.89000745839469,-0.0732418155645678,-0.346908539906885,0.14181772092713502,-0.15329890862583898,-0.6124659884390831,0.108159376857998,-0.434431372170032,-0.0733452215199166,1.45705913215794,0.0142907294260867,1.4524765266126698,0.331046864901739,-0.47734569562523904,0.8541307836693041,0.25834911725217996
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz,-48.7874836188575,-9.50280319797337,-5.25122376023444,0.0868873217114215,-6.14163596407341,0.500557714554552,0.448235064685937,0.209987132931708,-1.64481468275952,-1.64361468036677,-1.31840510465729,-1.1519852384341,-0.8997571638117919,-2.1554507450361897,-0.4057204292373429,0.219196843797527,-0.989995007134182,0.132487979621647
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz,-23.1813552283126,-3.2402394805809505,-2.7032323831632996,-0.0561042491513275,-0.628814633550943,-0.861864955774581,0.213131214884527,-0.007392104595905959,-0.832289063654182,-0.526201595811107,-0.540704092927427,-0.608851240119939,-0.41874559562304,-0.13537266418031801,-0.706107316849588,-0.188321507989074,-0.8704959322274358,0.2246618738261
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz,4.37531317112591,6.91525504596339,-4.76516959565572,0.00293669420719847,4.98122032148986,1.05290676053869,0.202834071068707,0.0425760311015104,0.15379195955640698,0.42141425668401,0.0575749513170105,-1.37134463709919,-0.568757212619189,-1.2332010980258898,0.319034695981103,-1.5135499302771398,-0.29776276602226504,-0.0995886475931508
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz,14.208647792168,13.231748615684301,-4.6652446437979105,0.18601843798901502,6.176732399534321,-0.212062726000701,0.49911747641752297,0.9239211098520971,0.881973264779727,1.51019799471352,3.26585065839885,-1.4906266818465599,0.119834257397599,-0.230439065641832,-0.615532066329269,-1.55108898992307,-0.493443152900277,-0.403948944554502
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz,-38.691336094982795,-4.81694854855526,-5.843934425501599,0.18507260681023002,-2.2295840525559503,1.8257683113522198,0.480690074741935,0.47003407744702896,-0.9935089872199779,-0.479451362339274,-4.07596921679146,-0.537345519963031,-1.42699576264483,-2.80732191073914,-0.123411465693888,1.05434590455836,-1.79201823530451,-0.21118743571456303
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz,35.8382789604711,19.7101530475753,-8.48016112516083,0.486173182111958,6.468787452884951,0.341689617216374,1.8903926068141899,0.9681689313914159,1.17220978679653,1.85425787785692,6.52847359250293,-2.93484622568578,-0.665630119585105,0.175562034111381,-0.0504892715360576,-1.76436991677966,-1.06000885161768,-2.18037877406793
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz,13.2937400913241,5.68829590857504,-1.6971029199664,0.6808607259052091,0.700203958600902,-0.50342028787988,1.3515791390687901,0.557100058485964,1.97539551067501,1.5146291427978102,-0.588052339078761,-1.20887384023948,-0.47952118878962896,-1.02456255031844,0.5443109196379621,-0.498321633818647,-0.10629327205889,1.07615864562072
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-007_cuetype-low.nii.gz,13.955103190694699,2.52128815232418,3.1967608621228396,0.245100818912375,0.7550192509686751,2.14291088395776,-0.48576538442701206,0.6137002762115971,-0.0260568399515008,0.334376359302289,-1.05799721265,2.67082895261677,-0.404147085150031,-1.7230323777217502,0.7181846776272249,-0.31379557391534896,1.26851864731603,0.980203621349947
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz,-13.7784384364056,3.4736259110128795,-9.470697960381699,0.0640103808356632,0.245242444300022,1.5826394967668798,0.7618196244298291,-0.9954878280124879,-0.20250320423480897,-0.257689811080833,2.2755948080086204,-1.6980526120288402,-0.7338645504388199,-3.20520396853514,0.167004485344464,-1.81339398277679,-1.5129274426864499,-0.6742598892601129
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz,40.296379496896,11.1474773463202,4.9171812002988,-0.0763116617871729,6.4994085807827595,-0.6806783112976539,0.344674128880335,0.9728029870238121,0.8676902080979879,1.9833468235152598,1.23654459110485,-0.19321187188052805,0.9691852894525149,2.02264320735638,0.640603180152964,0.969677318733604,1.5663139787853,-1.05802990230144
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz,-5.3660656273132,1.42470602019757,-6.26648115492176,0.108386257583465,2.1476150590317102,0.226875608102758,0.8152669212278271,1.2274535226145,0.326785667541643,0.39541210863206105,-3.8230891245364,-1.17012665251016,-1.24891275286713,-2.95917974062683,-0.140942938636498,-0.6082235591649979,-0.6936332431827541,0.5545377320666
sub-0005_ses-04_run-06_runtype-pain_event-cue_trial-011_cuetype-low.nii.gz,0.8890120395996091,4.29732991094322,-8.45402296914471,0.612720523971789,2.8808632228626903,3.2274144761535095,0.6686128099511279,-0.0160539280743563,-0.742959292406763,-0.531580105824581,-1.8016877956902,-1.50904664675017,-0.7497272937608941,-2.82662896843413,0.32541984067659996,-1.8307089644459,-1.57615780601751,-0.287173130412706
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz,-7.00357628069963,7.44341513256315,-2.7625068365701604,0.125015054192999,3.5955395373468195,0.9637524929806299,0.8411285510780101,0.145021826505781,-0.24221381859355498,0.8258166061137758,1.18935488293869,0.0726586270742497,-0.47949934607177,-0.780936480734999,-0.529164941144884,0.0986499497233268,-0.8359172010806851,-0.30829744433539397
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz,-8.21231405637476,16.459778227714697,-14.451596698903199,-0.0101974971961785,4.807301529715059,1.4020657185258503,0.348744171146655,0.31736982055601,0.560246783521091,1.8218743791540601,7.2123733222921,-3.22587557871403,-1.2704492953267301,-4.0137566219255,-1.30076813023398,-1.47827084463491,-1.91968477071923,-1.24279145734881
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz,-32.3455673387255,1.95077967283948,-8.54672990073802,0.220427829541083,2.19002116469127,0.49221925455332205,-0.0385270771078123,0.11984119105030401,-0.240715965439054,0.0655120104720589,-0.857998734921692,-2.12175520857481,-1.09518371054808,-2.2045352364302997,-0.554571666558654,-0.7105263876509409,-1.8876653753332,0.0275076843579682
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz,-42.905464298625496,-17.8053519322761,-1.27235771827519,-0.45841601836669293,-5.15324014415506,-0.6311145380145811,-0.9361360946249259,-1.8004378951212299,-0.606802854161958,-1.60821630060034,-6.610988087231361,-0.6264568214005911,-0.459145793482647,-0.9566816893995992,-0.5488190755500391,1.10935436812171,-0.42970090905289793,0.63909220248887
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-004_cuetype-low.nii.gz,4.61166116976189,19.278629436216303,-10.0587051743273,0.36188753196444706,6.03121686116266,1.69042348787961,0.7627431177890308,0.45023276314563604,0.35218451956422403,1.45582577596923,8.17411537874143,-1.9517964131176102,-1.17674836994175,-2.59425908464741,-1.09060061749157,-0.30937281855243604,-1.40400000181815,-1.5319278687583797
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz,7.606148832750419,23.3781578365513,-15.391729906090697,0.127209566348269,7.290653167836781,2.7197318088170297,1.1925167983717802,1.04723365880826,1.01086198562882,2.85896270110404,7.13098814963629,-3.1126440134960496,-1.7342870224843299,-5.10578132111825,-1.03063630167549,-1.08319825559642,-1.9122295265864,-1.41295346513374
sub-0013_ses-03_run-01_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz,8.0588236710696,15.8612984083978,-5.80379638850664,0.21910713565283202,5.147239055997019,1.2056980239356998,0.693799662849395,1.01396613184075,0.77052787012031,1.00695772765738,5.804002800344441,0.0355363432877191,-0.831470517417292,-1.81540397865047,-2.3457800267366804,0.38347287486052706,-0.8687424941797459,-0.36140858967069606
