rating,rt
12.500290155410767,2.41778445243835
29.389919996261597,2.00088620185852
36.292500019073486,1.77371668815613
52.78198003768921,1.7174506187438998
62.78571009635925,2.01815342903137
80.79243016242981,1.4535706043243402
93.99734997749329,1.41736030578613
112.58762001991272,2.70119285583496
122.49130010604858,2.18431043624878
143.39911007881165,2.27094292640686
161.48919010162354,1.55436658859253
178.2954499721527,1.3260338306427
186.38180017471313,1.30283451080322
219.09400010108948,1.90084099769592
227.19702005386353,1.58410692214966
249.98886013031006,3.13855338096619
258.6921000480652,1.73418712615967
283.1845700740814,2.70109224319458
293.78852009773254,2.8012683391571005
319.88159012794495,1.62066674232483
338.2884500026703,2.49164819717407
363.48117995262146,2.2176468372345
369.78352999687195,1.70088076591492
394.79286003112793,3.20139837265015
