onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
8.09	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a
52.39	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
93.19	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a
123.4	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a
151.29	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a
188.39	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a
218.2	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a
246.19	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
277.59	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
309.68	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a
339.2	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
371.69	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png	n/a	n/a	n/a
10.01	2.03	expectrating	1	high_cue	n/a	74.81	Very Strong	74.81	Very Strong	0.67	1.37	h002.png	n/a	n/a	n/a
54.99	1.67	expectrating	2	low_cue	n/a	14.43	Moderate	14.43	Moderate	0.47	1.2	l010.png	n/a	n/a	n/a
96.1	1.38	expectrating	3	high_cue	n/a	68.63	Very Strong	68.63	Very Strong	0.05	1.33	h031.png	n/a	n/a	n/a
126.7	2.24	expectrating	4	low_cue	n/a	14.76	Moderate	14.76	Moderate	0.77	1.47	l016.png	n/a	n/a	n/a
153.09	1.68	expectrating	5	high_cue	n/a	54.14	Strong	54.14	Strong	0.62	1.06	h011.png	n/a	n/a	n/a
190.49	2.95	expectrating	6	high_cue	n/a	81.48	Very Strong	81.48	Very Strong	0.53	2.42	h033.png	n/a	n/a	n/a
220.3	1.55	expectrating	7	low_cue	n/a	24.2	Moderate	24.2	Moderate	0.45	1.1	l001.png	n/a	n/a	n/a
248.71	1.71	expectrating	8	high_cue	n/a	57.42	Strong	57.42	Strong	0.52	1.19	h020.png	n/a	n/a	n/a
280.69	1.68	expectrating	9	low_cue	n/a	24.46	Moderate	24.46	Moderate	0.13	1.54	l056.png	n/a	n/a	n/a
312.0	1.73	expectrating	10	low_cue	n/a	31.21	Strong	31.21	Strong	0.32	1.42	l033.png	n/a	n/a	n/a
342.3	1.44	expectrating	11	high_cue	n/a	78.41	Very Strong	78.41	Very Strong	0.35	1.09	h047.png	n/a	n/a	n/a
373.99	1.36	expectrating	12	low_cue	n/a	23.04	Moderate	23.04	Moderate	0.12	1.24	l045.png	n/a	n/a	n/a
23.29	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	14_50.jpg	same	same	True
68.99	7.0	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_100_R.jpg	diff	diff	True
105.59	7.0	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	7_150_R.jpg	diff	diff	True
134.7	6.99	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150.jpg	same	same	True
167.1	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_50_R.jpg	diff	diff	True
198.49	7.0	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	26_100.jpg	same	same	True
230.19	7.0	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_150_R.jpg	diff	diff	True
257.7	7.0	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	28_100.jpg	same	same	True
292.49	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_50.jpg	same	same	True
319.99	7.0	stimulus	10	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	14_50_R.jpg	diff	same	False
354.6	6.99	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	1_150_R.jpg	diff	diff	True
381.99	7.0	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100.jpg	same	diff	False
39.6	2.35	outcomerating	1	high_cue	low_stim	47.46	Strong	47.46	Strong	0.88	1.47	task-cognitive_scale.png	n/a	n/a	n/a
83.9	2.1	outcomerating	2	low_cue	med_stim	56.63	Strong	56.63	Strong	0.9	1.2	task-cognitive_scale.png	n/a	n/a	n/a
116.4	2.01	outcomerating	3	high_cue	high_stim	68.24	Very Strong	68.24	Very Strong	0.87	1.14	task-cognitive_scale.png	n/a	n/a	n/a
143.01	2.08	outcomerating	4	low_cue	high_stim	88.51	Very Strong	88.51	Very Strong	0.87	1.22	task-cognitive_scale.png	n/a	n/a	n/a
177.7	2.3	outcomerating	5	high_cue	low_stim	53.87	Strong	53.87	Strong	0.93	1.37	task-cognitive_scale.png	n/a	n/a	n/a
207.5	1.77	outcomerating	6	high_cue	med_stim	72.95	Very Strong	72.95	Very Strong	0.83	0.94	task-cognitive_scale.png	n/a	n/a	n/a
239.19		outcomerating	7	low_cue	high_stim			62.76	Strong	0.85	3.07	task-cognitive_scale.png	n/a	n/a	n/a
268.3	2.13	outcomerating	8	high_cue	med_stim	92.38	Very Strong	92.38	Very Strong	0.82	1.32	task-cognitive_scale.png	n/a	n/a	n/a
305.2	2.45	outcomerating	9	low_cue	low_stim	73.74	Very Strong	73.74	Very Strong	0.45	2.0	task-cognitive_scale.png	n/a	n/a	n/a
330.79	1.81	outcomerating	10	low_cue	low_stim	83.33	Very Strong	83.33	Very Strong	0.58	1.23	task-cognitive_scale.png	n/a	n/a	n/a
366.89	1.83	outcomerating	11	high_cue	high_stim	89.07	Very Strong	89.07	Very Strong	0.52	1.32	task-cognitive_scale.png	n/a	n/a	n/a
