event01_cue_onset	event02_expect_displayonset	event03_stimulus_displayonset	event04_actual_displayonset	param_cue_type	param_stimulus_type	event02_expect_RT	event02_expect_angle	event04_actual_RT	event04_actual_angle	cue_con	stim_lin	stim_quad
4.786930084228516	7.204509973526001	17.784590005874634	27.212080001831055	high_cue	low_stim	3.0437707901001	-7.313222993299899	2.83632922172546	-10.541573197812859	1	-1	1
33.09764003753662	34.8983199596405	46.184059858322144	56.10633993148804	low_cue	low_stim	2.26764798164368	-2.679852526500998	2.48450350761414	6.559831815680436	-1	-1	1
61.09154987335205	63.192349910736084	71.78398013114929	81.39923000335693	low_cue	med_stim	3.62286806106567	-11.0374343673762	3.6517295837402304	-9.539477612391558	-1	0	-2
86.50115990638733	89.60232996940613	100.7838499546051	110.11009001731873	low_cue	high_stim	3.05137825012207	0.639642967968598	2.43867945671082	17.863239111268246	-1	1	1
114.79519009590149	117.19609999656677	124.58803987503052	133.9024200439453	high_cue	med_stim	4.0	0.0	2.50114631652832	14.612445434930255	1	0	-2
138.48747992515564	140.58827996253967	147.88359999656677	157.61138010025024	high_cue	high_stim	3.73489260673523	7.738019518785606	2.10424900054932	1.707507598598344	1	1	1
163.49693989753723	165.59772992134094	178.38323998451233	197.60983991622925	high_cue	low_stim	4.0	0.0	3.25605750083923	-9.470961959003457	1	-1	1
209.39762997627258	211.4984200000763	218.38337993621826	229.7053098678589	high_cue	high_stim	3.28486824035645	6.048459171837401	2.61792373657227	2.0402882587944404	1	1	1
234.59048986434937	237.69165992736816	252.48424983024597	265.1020200252533	low_cue	low_stim	3.09105944633484	-9.883635982744298	2.7513012886047403	-7.651047068091152	-1	-1	1
270.98758006095886	274.0887498855591	285.38340997695923	296.59725999832153	low_cue	med_stim	2.51779103279114	4.607818006597697	3.1191005706787096	-3.12913246553396	-1	0	-2
317.58853006362915	319.98943996429443	327.3834900856018	337.0959098339081	low_cue	high_stim	3.68486523628235	4.613503803891007	2.9873421192169203	7.5284315153922385	-1	1	1
358.0871798992157	361.1883499622345	377.4834201335907	394.10080003738403	high_cue	med_stim	3.49498987197876	7.266702400841105	3.067954540252689	-9.979551431830956	1	0	-2
