param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,2,2,14472.9260865609,048-aa048,aa048t2afunaff_M.mp4,high,med,4,14475.6954340505,2.40309640847045,14478.1475492752,high,h021.png,14479.2141937264,NaN,NaN,14483.2320443063,0.115354879617371,aa048t2afunaff_M.mp4,aa048t2afunaff_M.mp4,14483.4481912458,14489.9382981257,2.43328007206946,14489.9635411027,0,0,1
1,2,2,14472.9260865609,042-ll042,ll042t1aiaff_H.mp4,low,high,5,14494.1285610088,3.30156092320794,14497.4630945884,low,l047.png,14498.4964247802,NaN,NaN,14502.5139928963,0.115566052383656,ll042t1aiaff_H.mp4,ll042t1aiaff_H.mp4,14502.6634151821,14509.1534680536,2.34995891312428,14509.1790437222,0,0,1
1,2,2,14472.9260865609,120-kz120,kz120t2aeaff_M.mp4,low,med,3,14513.239382695,3.10619640849836,14516.3619371618,low,l012.png,14517.3952684338,NaN,NaN,14521.4129386257,0.415523736817704,kz120t2aeaff_M.mp4,kz120t2aeaff_M.mp4,14521.8613383439,14528.3523277207,1.51663984700463,14528.3779109504,0,0,1
1,2,2,14472.9260865609,101-mg101,mg101t2aeaff_H.mp4,low,high,5,14532.4300063541,3.31447648731591,14535.7607744694,low,l027.png,14536.7941359861,NaN,NaN,14540.811265284,0.11599298863257,mg101t2aeaff_H.mp4,mg101t2aeaff_H.mp4,14540.9606249202,14547.4511941118,NaN,14547.4767762614,0,0,1
1,2,2,14472.9260865609,043-jh043,jh043t2aeaff_H.mp4,high,high,6,14551.5096814073,3.31735540403861,14554.8429630726,high,h032.png,14555.8762689607,NaN,NaN,14559.8956795726,3.41404363715083,jh043t2aeaff_H.mp4,jh043t2aeaff_H.mp4,14563.337339585,14569.8342879765,2.76657658968907,14569.8587591737,0,0,1
1,2,2,14472.9260865609,106-nm106,nm106t2aaunaff_M.mp4,low,med,3,14573.9223308181,1.60290689306203,14575.541734571,low,l025.png,14576.5750960877,NaN,NaN,14580.5920263647,0.116132600294804,nm106t2aaunaff_M.mp4,nm106t2aaunaff_M.mp4,14580.7411016467,14587.2319565427,3.08335734455977,14587.2410601953,0,0,1
1,2,2,14472.9260865609,115-jy115,jy115t2aaaff_H.mp4,low,high,5,14591.2840300729,1.50689997566951,14592.8073864021,low,l004.png,14593.8239888483,NaN,NaN,14597.8409977076,0.516157012083568,jy115t2aaaff_H.mp4,jy115t2aaaff_H.mp4,14598.3821951652,14604.8808850569,3.43335811418001,14604.8900159838,0,0,1
1,2,2,14472.9260865609,080-bn080,bn080t1afaff_H.mp4,high,high,6,14608.9325721572,0.807334554101544,14609.7564038412,high,h010.png,14610.7729890047,NaN,NaN,14614.7899819315,3.71616867789271,bn080t1afaff_H.mp4,bn080t1afaff_H.mp4,14618.5319614845,14625.0296554616,NaN,14625.0388565994,0,0,1
1,2,2,14472.9260865609,101-mg101,mg101t2aeunaff_M.mp4,high,med,4,14629.0654352036,0.206598797936749,14629.2885764984,high,h024.png,14630.3218626734,NaN,NaN,14634.3388318365,0.616170541183237,mg101t2aeunaff_M.mp4,mg101t2aeunaff_M.mp4,14634.9877414478,14641.4788161579,2.0665340040814,14641.487884165,0,0,1
1,2,2,14472.9260865609,115-jy115,jy115t1aeaff_M.mp4,low,med,3,14645.5316563371,4.00657795070038,14649.5540519922,low,l011.png,14650.5706466072,NaN,NaN,14654.5876578969,0.416174267760653,jy115t1aeaff_M.mp4,jy115t1aeaff_M.mp4,14655.0296506009,14661.5276132698,3.08318100719589,14661.5533517736,0,0,1
