param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,2,2,low,150,5,15191.0635071044,15383.877882191,1.00034133296504,15384.894483557,low,l002.png,15385.9023466371,NaN,15385.9279638922,15389.9608682279,0.300198291768538,150,3_150_R.jpg,15390.2775244935,15396.8108988372,NaN,15396.8271340264,15865.583128214,674.519621109606,2,3,different,3_150_R.jpg
1,2,2,high,150,6,15191.0635071044,15400.8602522353,3.0003359321272,15403.8767242513,high,h053.png,15404.8841363614,NaN,15404.8933161659,15408.9264281639,0.600195942402934,150,4_150.jpg,15409.5430926117,15416.0730968324,NaN,15416.0926805412,15865.583128214,674.519621109606,2,4,same,4_150.jpg
1,2,2,low,150,5,15191.0635071044,15420.125777957,3.10039077763577,15423.2422651223,low,l017.png,15424.2499448439,NaN,15424.275620158,15428.3086306202,0.700205150833426,150,10_150.jpg,15429.0252826731,15435.558406688,NaN,15435.5748819444,15865.583128214,674.519621109606,2,10,same,10_150.jpg
1,2,2,high,100,4,15191.0635071044,15439.6079796302,1.00035915573062,15440.6245882874,high,h008.png,15441.6322750301,NaN,15441.6411912736,15445.6742897695,0.400184816677211,100,4_100.jpg,15446.0909460621,15452.6157560269,NaN,15452.6405458735,15865.583128214,674.519621109606,2,4,same,4_100.jpg
1,2,2,low,50,1,15191.0635071044,15456.6735981922,2.40031740725135,15459.0901750925,low,l021.png,15460.0973717092,NaN,15460.1067950914,15464.1398800852,0.100212549981734,50,4_50_R.jpg,15464.2565330562,15470.7791122048,NaN,15470.7895093582,15865.583128214,674.519621109606,2,4,different,4_50_R.jpg
1,2,2,high,150,6,15191.0635071044,15474.8226148752,4.0003723877835,15478.8390101992,high,h011.png,15479.8471565533,NaN,15479.8723757665,15483.9053840684,1.60019675252988,150,23_150.jpg,15485.5219272675,15492.0407709264,NaN,15492.0548930378,15865.583128214,674.519621109606,2,23,same,23_150.jpg
1,2,2,low,150,5,15191.0635071044,15496.0880161075,3.10033568908875,15499.2044795091,low,l037.png,15500.2121962265,NaN,15500.2378593886,15504.2708841631,3.60018460064384,150,42_150_R.jpg,15507.8873350078,15514.4188673957,NaN,15514.4369542622,15865.583128214,674.519621109606,2,42,different,42_150_R.jpg
1,2,2,high,50,2,15191.0635071044,15518.4700673403,4.00034700384458,15522.4864837277,high,h052.png,15523.4942279894,NaN,15523.5030370263,15527.5361698175,0.400199398940458,50,12_50_R.jpg,15527.9528466332,15534.4776355347,NaN,15534.502449145,15865.583128214,674.519621109606,2,12,different,12_50_R.jpg
1,2,2,low,50,1,15191.0635071044,15538.5355635734,0.00034133296503569,15538.5521905934,low,l050.png,15539.5594906362,NaN,15539.5688122126,15543.6019177296,0.200200155057246,50,33_50.jpg,15543.8185596559,15550.3384200226,NaN,15550.3515262363,15865.583128214,674.519621109606,2,33,same,33_50.jpg
1,2,2,low,50,1,15191.0635071044,15554.3846074495,3.10040049914642,15557.5011118975,low,l009.png,15558.5088269947,NaN,15558.5177823943,15562.5508112194,0.500205636908504,50,23_50.jpg,15563.0674521465,15569.5887523767,NaN,15569.6004106257,15865.583128214,674.519621109606,2,23,same,23_50.jpg
1,2,2,high,50,2,15191.0635071044,15573.6335069613,4.00035753547854,15577.6499228085,high,h014.png,15578.658013804,NaN,15578.6832967472,15582.7162750744,0.300186409926027,50,2_50_R.jpg,15583.0329564539,15589.5532291746,NaN,15589.5659122326,15865.583128214,674.519621109606,2,2,different,2_50_R.jpg
1,2,2,low,50,1,15191.0635071044,15593.5989767032,0.000492286388180219,15593.6156639426,low,l005.png,15594.6236101956,NaN,15594.6322563972,15598.6653702855,0.700202720456218,50,20_50_R.jpg,15599.3820031654,15605.9105472696,NaN,15605.9322345732,15865.583128214,674.519621109606,2,20,different,20_50_R.jpg
1,2,2,high,150,6,15191.0635071044,15609.9647219959,1.70038067807036,15611.6813186902,high,h002.png,15612.6887383615,NaN,15612.7146275488,15616.7476320701,0.200188273214735,150,33_150.jpg,15616.9642885787,15623.4979062301,NaN,15623.513933217,15865.583128214,674.519621109606,2,33,same,33_150.jpg
1,2,2,low,150,5,15191.0635071044,15627.5470184809,1.0003316114562,15628.5636128258,low,l054.png,15629.5709774086,NaN,15629.5802222931,15633.6133388818,0.100186625959395,150,20_150_R.jpg,15633.7300091355,15640.2623324761,NaN,15640.2796656557,15865.583128214,674.519621109606,2,20,different,20_150_R.jpg
1,2,2,low,100,3,15191.0635071044,15644.312734717,1.00039480125997,15645.3293133996,low,l045.png,15646.338699246,NaN,15646.3792735819,15650.4123601959,2.00018497870406,100,35_100.jpg,15652.428916465,15658.9616059824,NaN,15658.9785408502,15865.583128214,674.519621109606,2,35,same,35_100.jpg
1,2,2,high,50,2,15191.0635071044,15663.0115891183,0.000315408942697104,15663.028284999,high,h041.png,15664.0360341214,NaN,15664.0616583975,15668.0946764209,1.60019648248817,50,10_50.jpg,15669.7112342022,15676.2352048767,NaN,15676.2608626381,15865.583128214,674.519621109606,2,10,same,10_50.jpg
1,2,2,high,100,4,15191.0635071044,15680.2939797668,1.90037560128258,15682.2105117051,high,h009.png,15683.2180183299,NaN,15683.2438791627,15687.2768682917,0.100198237762015,100,33_100_R.jpg,15687.3935255834,15693.9211329122,NaN,15693.9431378167,15865.583128214,674.519621109606,2,33,different,33_100_R.jpg
1,2,2,low,100,3,15191.0635071044,15697.9762900509,3.00036401648504,15700.9927774593,low,l015.png,15702.0008962691,NaN,15702.0261098115,15706.0591048813,0.500199155903829,100,20_100_R.jpg,15706.5757598507,15713.1093502279,NaN,15713.1253696536,15865.583128214,674.519621109606,2,20,different,20_100_R.jpg
1,2,2,low,100,3,15191.0635071044,15717.1584686896,1.90033050428428,15719.075033573,low,l014.png,15720.0827964675,NaN,15720.1084393765,15724.1413971806,4.60022537697114,100,31_100.jpg,15728.7577780844,15735.2853621897,NaN,15735.3074292038,15865.583128214,674.519621109606,2,31,same,31_100.jpg
1,2,2,low,100,3,15191.0635071044,15739.3405825182,4.00047311341405,15743.3569521883,low,l007.png,15744.3643764503,NaN,15744.3736477989,15748.4066328772,0.600183250433474,100,3_100_R.jpg,15749.0232857132,15755.5534111828,NaN,15755.5729160394,15865.583128214,674.519621109606,2,3,different,3_100_R.jpg
1,2,2,low,150,5,15191.0635071044,15759.6060048138,1.30033223255305,15760.9225976195,low,l034.png,15761.9296476034,NaN,15761.955989921,15765.9890173958,0.400337120310724,150,35_150.jpg,15766.4056339922,15772.9268040622,NaN,15772.9385695178,15865.583128214,674.519621109606,2,35,same,35_150.jpg
1,2,2,high,100,4,15191.0635071044,15776.9716547817,1.80032399627453,15778.788225849,high,h051.png,15779.7957940434,NaN,15779.8048933753,15783.8379200401,0.400183466468661,100,2_100_R.jpg,15784.2545838938,15790.7780163748,NaN,15790.7875175291,15865.583128214,674.519621109606,2,2,different,2_100_R.jpg
1,2,2,low,100,3,15191.0635071044,15794.820622506,0.5003303962676,15795.3372569522,low,l022.png,15796.3445912902,NaN,15796.3538561579,15800.3869546538,0.100184465623897,100,23_100_R.jpg,15800.503647321,15807.0270495573,NaN,15807.0532414615,15865.583128214,674.519621109606,2,23,different,23_100_R.jpg
1,2,2,high,100,4,15191.0635071044,15811.0863599405,0.300338173476121,15811.4029732694,high,h017.png,15812.4104717929,NaN,15812.4196013695,15816.4526966249,0.600189191356549,100,10_100_R.jpg,15817.0693229968,15823.5911103826,NaN,15823.602281206,15865.583128214,674.519621109606,2,10,different,10_100_R.jpg
1,2,2,high,50,2,15191.0635071044,15827.6353697103,1.30032872200718,15828.9520667522,high,h049.png,15829.9593721958,NaN,15829.9853739905,15834.018321803,0.700199749995591,50,35_50.jpg,15834.734961434,15841.2616722237,NaN,15841.2845755576,15865.583128214,674.519621109606,2,35,same,35_50.jpg
1,2,2,high,100,4,15191.0635071044,15845.3176432687,1.20033679626067,15846.5342743934,high,h028.png,15847.5417615751,NaN,15847.5509448901,15851.5839626435,3.4001977786902,100,8_100.jpg,15855.000470143,15861.5228554015,NaN,15861.5334637276,15865.583128214,674.519621109606,2,8,same,8_100.jpg
