onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.68	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h009.png
28.99	0.98	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l054.png
59.78	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
94.88	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png
119.99	0.98	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png
162.39	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png
215.39	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png
251.69	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png
279.98	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png
308.39	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
341.09	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
374.28	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
8.3	2.25	expectrating	1	high_cue	n/a	38.8	Strong	38.8	Strong	0.75	1.5	h009.png
31.99	1.35	expectrating	2	low_cue	n/a	5.09	Weak	5.09	Weak	0.68	0.67	l054.png
62.18	1.15	expectrating	3	low_cue	n/a	1.15	Barely detectable	1.15	Barely detectable	0.38	0.77	l017.png
97.28	2.07	expectrating	4	high_cue	n/a	1.84	Barely detectable	1.84	Barely detectable	0.05	2.02	h056.png
122.99	1.99	expectrating	5	low_cue	n/a	0.0		0.0		0.82	1.17	l014.png
165.39	2.84	expectrating	6	high_cue	n/a	33.31	Strong	33.31	Strong	0.7	2.14	h049.png
217.59	0.98	expectrating	7	low_cue	n/a	2.08	Barely detectable	2.08	Barely detectable	0.35	0.63	l021.png
254.29	1.39	expectrating	8	high_cue	n/a	49.93	Strong	49.93	Strong	0.37	1.02	h054.png
281.88	2.5	expectrating	9	high_cue	n/a	68.24	Very Strong	68.24	Very Strong	0.42	2.08	h043.png
311.39	1.12	expectrating	10	low_cue	n/a	5.47	Weak	5.47	Weak	0.48	0.63	l044.png
342.99	2.84	expectrating	11	high_cue	n/a	40.13	Strong	40.13	Strong	0.85	1.99	h015.png
376.18	2.03	expectrating	12	low_cue	n/a	2.54	Barely detectable	2.54	Barely detectable	0.63	1.39	l031.png
14.88	7.01	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aiaff_H.mp4
43.88	7.0	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jk103t1aaaff_H.mp4
69.18	7.01	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aeaff_H.mp4
104.48	7.01	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
