src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename
7,4,vicarious,-2,1,2,low_cue,low_stim,1,1616698975.93749,1616698975.94686,1616698978.7420301,1616698978.74767,11.3790049552917,1616698990.12967,1616698990.13831,low_cue,l054.png,1616698991.12237,1616698991.12391,0.798656940460205,1616698991.98036,1616698991.98527,1616698994.73463,2.7542686462402304,26.9765039210697,FIX,1616698995.99855,1616698996.0022,4.62248039245605,low_stim,1616699002.62499,1616699002.62287,,0,,0,0,1616699009.6370401,1616699009.63923,3.983989000320431,1616699013.65522,1616699013.65649,1616699016.29002,2.63479399681091,17.3960200693809,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,121-vw121,vw121t1aeaff_L.mp4,0,
7,4,vicarious,-2,1,2,low_cue,med_stim,2,1616698975.93749,1616698975.94686,1616699017.7567801,1616699017.76988,1.96425223350525,1616699019.74086,1616699019.74285,low_cue,l019.png,1616699020.7225,1616699020.72416,1.9985270500183097,1616699022.742,1616699022.74307,1616699025.29316,2.5511624813079803,9.07149757717717,FIX,1616699026.76018,1616699026.76189,4.66084957122803,med_stim,1616699033.4253302,1616699033.4229698,,0,,0,0,1616699040.43202,1616699040.4359,4.78901219367981,1616699045.25051,1616699045.25207,1616699048.66866,3.4181582927703897,18.7998851586527,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,120-kz120,kz120t2aeaff_M.mp4,0,
7,4,vicarious,-2,1,2,high_cue,med_stim,5,1616698975.93749,1616698975.94686,1616699049.2853599,1616699049.28709,4.435665369033809,1616699053.73705,1616699053.7390401,high_cue,h040.png,1616699054.7221198,1616699054.7235599,1.9989130496978798,1616699056.75486,1616699056.75661,1616699058.70594,1.95108556747437,54.6496501050374,FIX,1616699060.77304,1616699060.77525,0.747989416122437,med_stim,1616699063.5251696,1616699063.52283,,0,,0,0,1616699070.52673,1616699070.53649,2.79429984092712,1616699073.36113,1616699073.36208,1616699075.7688599,2.40772461891174,23.379523952776605,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,043-jh043,jh043t2aeunaff_M.mp4,0,
7,4,vicarious,-2,1,2,low_cue,high_stim,3,1616698975.93749,1616698975.94686,1616699077.3959901,1616699077.40375,9.02503800392151,1616699086.43274,1616699086.43642,low_cue,l028.png,1616699087.4223301,1616699087.42412,0.8986968994140621,1616699088.35014,1616699088.35224,1616699089.75156,1.40142726898193,0.0,FIX,1616699092.36832,1616699092.36986,7.45271039009094,high_stim,1616699101.8252099,1616699101.82274,,0,,0,0,1616699108.84122,1616699108.84335,3.1798133850097696,1616699112.0424302,1616699112.05253,1616699114.15166,2.10923480987549,23.470993118160898,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,115-jy115,jy115t2aaaff_H.mp4,0,
7,4,vicarious,-2,1,2,high_cue,med_stim,5,1616698975.93749,1616698975.94686,1616699116.07729,1616699116.08058,10.5437483787537,1616699126.63127,1616699126.6380901,high_cue,h043.png,1616699127.62292,1616699127.62535,0.698105812072754,1616699128.3485901,1616699128.34963,1616699130.7184,2.3698127269744904,61.995142611956396,FIX,1616699132.36678,1616699132.37215,2.45425367355347,med_stim,1616699136.8292801,1616699136.82376,,0,,0,0,1616699143.83778,1616699143.84043,5.8832490444183305,1616699149.74001,1616699149.75256,1616699152.79127,3.05126118659973,24.290962408351003,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,097-gf097,gf097t1aiaff_M.mp4,0,
7,4,vicarious,-2,1,2,low_cue,high_stim,3,1616698975.93749,1616698975.94686,1616699153.7915401,1616699153.79318,0.829486608505249,1616699154.64187,1616699154.64525,low_cue,l042.png,1616699155.62188,1616699155.62321,2.09914684295654,1616699157.74304,1616699157.74396,1616699159.11044,1.3673996925353995,1.8626209493066799,FIX,1616699161.76122,1616699161.76337,2.1598060131073002,high_stim,1616699165.92436,1616699165.92245,,0,,0,0,1616699172.93211,1616699172.93666,3.08891654014587,1616699176.04996,1616699176.0529199,1616699178.88533,2.8353693485259996,65.34057492778929,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,080-bn080,bn080t1afaff_H.mp4,0,
7,4,vicarious,-2,1,2,low_cue,low_stim,1,1616698975.93749,1616698975.94686,1616699180.06815,1616699180.06955,1.25288486480713,1616699181.33529,1616699181.33693,low_cue,l008.png,1616699182.32188,1616699182.32321,1.9991481304168701,1616699184.33643,1616699184.33847,1616699186.07065,1.73421859741211,2.8155566842112303,FIX,1616699188.35461,1616699188.35672,5.26641631126404,low_stim,1616699195.62461,1616699195.62252,,0,,0,0,1616699202.6266801,1616699202.63695,5.89435362815857,1616699208.5455801,1616699208.55303,1616699210.9523098,2.40672707557678,29.3318395782475,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,043-jh043,jh043t2aaunaff_L.mp4,0,
7,4,vicarious,-2,1,2,high_cue,high_stim,6,1616698975.93749,1616698975.94686,1616699212.5637698,1616699212.56974,0.857265472412109,1616699213.43076,1616699213.43711,high_cue,h011.png,1616699214.42194,1616699214.42328,0.699090957641602,1616699215.1314,1616699215.13617,1616699216.51907,1.3876647949218797,59.1150546692714,FIX,1616699219.14959,1616699219.15362,0.771441221237183,high_stim,1616699221.9244099,1616699221.92245,,0,,0,0,1616699228.93662,1616699228.9385,4.8844063282012895,1616699233.83848,1616699233.853,1616699236.38965,2.55117344856262,76.7872531216648,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,121-vw121,vw121t1aaaff_H.mp4,0,
7,4,vicarious,-2,1,2,high_cue,high_stim,6,1616698975.93749,1616698975.94686,1616699237.85666,1616699237.87065,3.86460947990417,1616699241.7414598,1616699241.74374,high_cue,h044.png,1616699242.7220001,1616699242.72335,1.999027967453,1616699244.7426,1616699244.74349,1616699246.16006,1.4174656867981001,59.941874520513295,FIX,1616699248.76079,1616699248.7622302,2.16046118736267,high_stim,1616699252.92458,1616699252.92246,,0,,0,0,1616699259.93168,1616699259.93723,3.9893553256988494,1616699263.9498599,1616699263.95109,1616699265.9024901,1.95262432098389,60.3128183608063,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,043-jh043,jh043t2aeaff_H.mp4,0,
7,4,vicarious,-2,1,2,high_cue,low_stim,4,1616698975.93749,1616698975.94686,1616699267.96805,1616699267.9707801,4.65298318862915,1616699272.63648,1616699272.63826,high_cue,h052.png,1616699273.62187,1616699273.62327,1.7991569042205802,1616699275.43754,1616699275.43843,1616699278.1220002,2.68446493148804,66.1074976919734,FIX,1616699279.45572,1616699279.45773,10.5653052330017,low_stim,1616699292.0242698,1616699292.0224302,,0,,0,0,1616699299.02979,1616699299.03732,3.89123892784119,1616699302.94794,1616699302.95351,1616699305.2193198,2.2713782787323,19.0934920004856,FIX,1616699374.45831,1616699374.4714198,398.52082085609396,,0,115-jy115,jy115t1aaunaff_L.mp4,0,
