onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.0	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
39.6	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a
72.49	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
105.29	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a
129.4	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png	n/a	n/a	n/a
167.89	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
200.49	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
236.99	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
268.5	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
296.39	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
330.69	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png	n/a	n/a	n/a
371.99	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
7.23	1.98	expectrating	1	high_cue	n/a	61.48	Strong	61.48	Strong	0.28	1.69	h025.png	n/a	n/a	n/a
42.8	2.1	expectrating	2	high_cue	n/a	83.5	Very Strong	83.5	Very Strong	0.5	1.6	h006.png	n/a	n/a	n/a
74.51	1.52	expectrating	3	high_cue	n/a	49.45	Strong	49.45	Strong	0.55	0.97	h035.png	n/a	n/a	n/a
107.29	1.31	expectrating	4	low_cue	n/a	3.46	Weak	3.46	Weak	0.38	0.92	l018.png	n/a	n/a	n/a
133.3	1.3	expectrating	5	high_cue	n/a	29.4	Strong	29.4	Strong	0.37	0.93	h013.png	n/a	n/a	n/a
171.09	1.73	expectrating	6	low_cue	n/a	3.93	Weak	3.93	Weak	0.53	1.2	l056.png	n/a	n/a	n/a
202.49	1.95	expectrating	7	high_cue	n/a	52.35	Strong	52.35	Strong	0.6	1.35	h026.png	n/a	n/a	n/a
240.2	1.36	expectrating	8	high_cue	n/a	57.58	Strong	57.58	Strong	0.4	0.96	h047.png	n/a	n/a	n/a
271.7	1.83	expectrating	9	low_cue	n/a	7.5	Weak	7.5	Weak	0.63	1.2	l004.png	n/a	n/a	n/a
298.29	1.69	expectrating	10	low_cue	n/a	8.46	Weak	8.46	Weak	0.5	1.19	l047.png	n/a	n/a	n/a
332.39	2.09	expectrating	11	low_cue	n/a	13.7	Moderate	13.7	Moderate	0.7	1.39	l008.png	n/a	n/a	n/a
373.59	1.41	expectrating	12	low_cue	n/a	12.63	Moderate	12.63	Moderate	0.23	1.17	l022.png	n/a	n/a	n/a
19.2	6.99	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	diff	True
50.5	6.99	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_50_R.jpg	diff	diff	True
82.19	7.0	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100.jpg	same	same	True
114.99	7.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100_R.jpg	diff	diff	True
150.9	6.99	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_150.jpg	same	same	True
182.3	6.99	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	34_150.jpg	same	same	True
214.89	7.0	stimulus	7	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	17_150_R.jpg	diff	diff	True
251.39	7.0	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_100.jpg	same	same	True
280.69	7.0	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50.jpg	same	same	True
308.7	7.0	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_150_R.jpg	diff	diff	True
341.99	7.0	stimulus	11	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_50_R.jpg	diff	diff	True
383.19	7.0	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	10_100_R.jpg	diff	diff	True
27.39	1.82	outcomerating	1	high_cue	low_stim	38.98	Strong	38.98	Strong	0.43	1.39	task-cognitive_scale.png	n/a	n/a	n/a
61.8	2.08	outcomerating	2	high_cue	low_stim	44.33	Strong	44.33	Strong	0.53	1.55	task-cognitive_scale.png	n/a	n/a	n/a
93.1	2.3	outcomerating	3	high_cue	med_stim	31.0	Strong	31.0	Strong	0.45	1.85	task-cognitive_scale.png	n/a	n/a	n/a
123.19	1.43	outcomerating	4	low_cue	med_stim	15.11	Moderate	15.11	Moderate	0.43	1.0	task-cognitive_scale.png	n/a	n/a	n/a
163.09	2.4	outcomerating	5	high_cue	high_stim	32.65	Strong	32.65	Strong	0.75	1.65	task-cognitive_scale.png	n/a	n/a	n/a
191.1	2.54	outcomerating	6	low_cue	high_stim	43.37	Strong	43.37	Strong	0.42	2.13	task-cognitive_scale.png	n/a	n/a	n/a
226.7		outcomerating	7	high_cue	high_stim			45.33	Strong	1.27	1.63	task-cognitive_scale.png	n/a	n/a	n/a
262.69	2.03	outcomerating	8	high_cue	med_stim	38.48	Strong	38.48	Strong	0.5	1.53	task-cognitive_scale.png	n/a	n/a	n/a
288.89	1.97	outcomerating	9	low_cue	low_stim	10.41	Moderate	10.41	Moderate	0.7	1.27	task-cognitive_scale.png	n/a	n/a	n/a
320.0	2.4	outcomerating	10	low_cue	high_stim	26.15	Moderate	26.15	Moderate	0.52	1.88	task-cognitive_scale.png	n/a	n/a	n/a
365.8	3.1	outcomerating	11	low_cue	low_stim	11.64	Moderate	11.64	Moderate	0.4	2.7	task-cognitive_scale.png	n/a	n/a	n/a
395.19	1.92	outcomerating	12	low_cue	med_stim	15.82	Moderate	15.82	Moderate	0.57	1.35	task-cognitive_scale.png	n/a	n/a	n/a
