onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean	TTL1	TTL2	TTL3	TTL4	onset03_stim_earlyphase_0-4500ms	onset03_stim_latephase_4500-9000ms	onset03_stim_poststim_9000-135000ms	onset03_stim_ttlplateau	onset03_stim_ttlplateau_duration
14.209939956665039	16.027290105819702	24.756069898605347	37.70203995704651	low_cue	low_stim	2.18448853492737	159.737927467648	2.46830558776855	129.255841676233	-1	-1	1	159.737927467648	129.255841676233	24.34025	27.7205	32.7195	35.65225	24.34025	28.84025	33.34025	27.7205	4.998999999999995
43.80431008338928	46.80542993545532	55.53378987312317	69.3138198852539	low_cue	med_stim	1.93432116508484	168.781157718731	2.50656127929688	168.099410311333	-1	0	-2	168.781157718731	168.099410311333	55.12625	58.6655	63.6675	66.8345	55.12625	59.62625	64.12625	58.6655	5.001999999999995
77.80031991004944	80.80144000053406	85.63091993331909	97.40762996673584	high_cue	med_stim	2.08558106422424	149.312651011138	2.61777687072754	129.805571092265	1	0	-2	149.312651011138	129.805571092265	85.22775	88.782	93.7835	96.95	85.22775	89.72775	94.22775	88.782	5.001500000000007
110.51252007484436	112.41322994232178	123.92123007774353	136.10540008544922	low_cue	high_stim	2.18437266349792	163.3229376385	2.13434338569641	177.913222724429	-1	1	1	163.3229376385	177.913222724429	123.51975	127.32875	132.329	135.663	123.51975	128.01975	132.51975	127.32875	5.000250000000008
150.71085000038147	152.41147994995117	158.9407799243927	173.80278992652893	high_cue	med_stim	2.0422830581665	142.331115386286	2.60108804702759	144.516020204968	1	0	-2	142.331115386286	144.516020204968	158.53125	162.09025	167.0905	170.25975	158.53125	163.03125	167.53125	162.09025	5.000249999999994
178.70461988449097	181.80577993392944	188.02816009521484	200.1126000881195	low_cue	high_stim	2.51778125762939	174.450220576781	3.03471612930298	164.992734600994	-1	1	1	174.450220576781	164.992734600994	187.6225	191.42675	196.427	199.8455	187.6225	192.1225	196.6225	191.42675	5.000249999999994
205.39790987968445	208.39902997016907	217.73470997810364	232.60805010795593	low_cue	low_stim	2.40471816062927	165.350095894187	2.3511164188385	113.868330013307	-1	-1	1	165.350095894187	113.868330013307	217.33375	220.6445	225.64325	228.6465	217.33375	221.83375	226.33375	220.6445	4.998750000000001
237.50988006591797	239.210520029068	244.0246500968933	257.90082001686096	high_cue	high_stim	1.86747097969055	171.770483437605	2.55287551879883	172.84548016271	1	1	1	171.770483437605	172.84548016271	243.62525	247.44425	252.4445	255.8625	243.62525	248.12525	252.62525	247.44425	5.000249999999994
265.8037700653076	268.80488991737366	275.04754996299744	288.0120499134064	high_cue	high_stim	1.98424363136292	165.57285571945	1.95089507102966	174.015047684885	1	1	1	165.57285571945	174.015047684885	274.64725	278.46575	283.466	286.86775	274.64725	279.14725	283.64725	278.46575	5.000249999999994
296.6986200809479	299.4996700286865	314.1471800804138	327.0099198818207	high_cue	low_stim	2.10419678688049	171.039582159586	2.75131368637085	115.532806485512	1	-1	1	171.039582159586	115.532806485512	313.73825	317.0975	322.09775	325.102	313.73825	318.23825	322.73825	317.0975	5.000249999999994
332.7120499610901	335.61313009262085	344.5258400440216	358.50499987602234	high_cue	low_stim	2.89062476158142	163.015267468011	2.08427166938782	127.793942998617	1	-1	1	163.015267468011	127.793942998617	344.12475	347.455	352.454	355.507	344.12475	348.62475	353.12475	347.455	4.999000000000024
365.30753993988037	367.20825004577637	378.85374999046326	394.5017600059509	low_cue	med_stim	2.33432936668396	157.043417675488	2.60196709632874	144.704529321205	-1	0	-2	157.043417675488	144.704529321205	378.44625	381.98675	386.98575	390.18475	378.44625	382.94625	387.44625	381.98675	4.999000000000024
