param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,4,1,high,100,4,24946.2117718922,24948.9781147063,3.00120141739535,24951.9946023981,high,h018.png,24953.0120349672,NaN,24953.0445996166,24957.0776390001,1.3002190581683,100,38_100_R.jpg,24958.4275671419,24964.9633785078,NaN,24964.9771927825,25623.2393885598,677.027616667649,2,38,different,38_100_R.jpg
1,4,1,high,150,6,24946.2117718922,24969.0103293812,1.20047062941012,24970.2268961413,high,h056.png,24971.2362779446,3.64979803549795,24971.2601772124,24975.4599451923,0.100250167019112,150,25_150.jpg,24975.5765812451,24982.0958490205,NaN,24982.1261998647,25623.2393885598,677.027616667649,2,25,same,25_150.jpg
1,4,1,high,150,6,24946.2117718922,24986.1593129696,4.00035024463068,24990.1757396319,high,h003.png,24991.1851992074,3.51648850187848,24991.2090387959,24995.2754421535,0.900228347618395,150,30_150_R.jpg,24996.1920674587,25002.7182839579,3.31649935757014,25002.7416852681,25623.2393885598,677.027616667649,2,30,different,30_150_R.jpg
1,4,1,low,50,1,24946.2117718922,25006.7914680732,4.00042612646939,25010.8078798831,low,l018.png,25011.8172500747,2.03321707119903,25011.8411817475,25015.8909645527,3.60021992230395,50,14_50_R.jpg,25019.5073837617,25026.0074067153,0.283326843320538,25026.0236835042,25623.2393885598,677.027616667649,2,14,different,14_50_R.jpg
1,4,1,low,50,1,24946.2117718922,25030.0734492966,3.00135183085877,25033.089953731,low,l041.png,25034.09975626,2.34985739075637,25034.1232372325,25038.1729787212,0.201192181957595,50,7_50.jpg,25038.4063040253,25044.9332061615,2.74985161185396,25044.9559391174,25623.2393885598,677.027616667649,2,7,same,7_50.jpg
1,4,1,low,100,3,24946.2117718922,25049.0057070702,3.00034484378921,25052.0221855805,low,l043.png,25053.031318135,2.26649457782332,25053.0555557656,25057.1052232627,0.100171584763302,100,14_100.jpg,25057.2218911806,25063.7542238638,2.93317996741098,25063.7715268128,25623.2393885598,677.027616667649,2,14,same,14_100.jpg
1,4,1,high,50,2,24946.2117718922,25067.8212963858,1.30033976699633,25069.1378694649,high,h013.png,25070.1461243825,1.73316894969321,25070.1712358694,25074.2209090374,0.100170774639992,50,25_50.jpg,25074.337575065,25080.8706017565,2.96651585714062,25080.887196925,25623.2393885598,677.027616667649,2,25,same,25_50.jpg
1,4,1,high,100,4,24946.2117718922,25084.9369835107,3.00032270033626,25087.9534585105,high,h042.png,25088.9623426262,1.81659684277838,25088.9867441724,25093.0365026737,0.400174069152854,100,47_100_R.jpg,25093.4531441814,25099.9531514726,2.79985234096603,25099.9694366327,25623.2393885598,677.027616667649,2,47,different,47_100_R.jpg
1,4,1,low,50,1,24946.2117718922,25104.0192464421,1.3003697416716,25105.3357922469,low,l040.png,25106.3443550125,1.74981596629368,25106.3691697231,25110.4188288489,0.300172070838016,50,44_50_R.jpg,25110.7354902318,25117.2660066117,2.16654199721961,25117.2851374757,25623.2393885598,677.027616667649,2,44,different,44_50_R.jpg
1,4,1,high,50,2,24946.2117718922,25121.3348924665,1.30034516784144,25122.6514787777,high,h023.png,25123.6599851045,2.08314299864651,25123.6848335703,25127.7345083586,3.50017282695626,50,26_50_R.jpg,25131.2509714765,25137.7772776298,2.16658304362136,25137.8006017079,25623.2393885598,677.027616667649,2,26,different,26_50_R.jpg
1,4,1,low,100,3,24946.2117718922,25141.8503747915,1.90040036445134,25143.7669204342,low,l010.png,25144.7757710648,1.76658963265072,25144.800217708,25148.8499699983,0.400171368732117,100,26_100.jpg,25149.2666136664,25155.7874206819,1.79990580930826,25155.7995976912,25623.2393885598,677.027616667649,2,26,same,26_100.jpg
1,4,1,low,50,1,24946.2117718922,25159.8493405301,4.0003407931581,25163.865764762,low,l038.png,25164.8749340422,1.68323438089647,25164.899063656,25168.948801364,1.00016985649563,50,43_50_R.jpg,25169.9654167857,25176.4962839504,2.34988250467359,25176.5150399959,25623.2393885598,677.027616667649,2,43,different,43_50_R.jpg
1,4,1,low,150,5,24946.2117718922,25180.5648368433,0.900857545759209,25181.481420562,low,l004.png,25182.4896087792,1.66649014913492,25182.5147956078,25186.5644693159,1.20017277295119,150,44_150_R.jpg,25187.7810574093,25194.301558197,1.8499494751195,25194.3140157802,25623.2393885598,677.027616667649,2,44,different,44_150_R.jpg
1,4,1,high,100,4,24946.2117718922,25198.3638266697,2.60032604885782,25200.9803101488,high,h038.png,25201.9898853023,2.11648996010626,25202.0136560301,25206.0633359491,0.800182872524601,100,30_100.jpg,25206.8799668172,25213.4091907756,2.04989082197062,25213.4296102806,25623.2393885598,677.027616667649,2,30,same,30_100.jpg
