param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,4,1,24209.7245284119,066-mg066,mg066t2aaunaff_M.mp4,high,med,4,24212.5145666121,3.30670411971005,24215.8536080058,high,h026.png,24216.9368808947,NaN,NaN,24220.9547776662,0.31525878406319,mg066t2aaunaff_M.mp4,mg066t2aaunaff_M.mp4,24221.3896815825,24227.8751722194,NaN,24227.9028761106,0,0,1
1,4,1,24209.7245284119,048-aa048,aa048t2aaunaff_L.mp4,high,low,2,24232.004160539,2.61527396043311,24234.6358168747,high,h047.png,24235.6691997518,24239.5356593321,3.86643959724825,24240.070079441,0.515518780619459,aa048t2aaunaff_L.mp4,aa048t2aaunaff_L.mp4,24240.6044836174,24247.0909966337,2.89990402702824,24247.1017594324,0,0,1
1,4,1,24209.7245284119,120-kz120,kz120t2aaunaff_L.mp4,high,low,2,24251.1644164957,0.103877642835869,24251.2848512311,high,h051.png,24252.3181298719,24254.7014481819,2.38329778678599,24256.3523755335,0.115592610134627,kz120t2aaunaff_L.mp4,kz120t2aaunaff_L.mp4,24256.4858781473,24262.9730165811,2.19991758314427,24262.9841706709,0,0,1
1,4,1,24209.7245284119,066-mg066,mg066t1aaaff_H.mp4,high,high,6,24267.0355680579,1.61520266931257,24268.6671728156,high,h048.png,24269.7005346294,24272.1506570395,2.45000764219003,24273.7347956834,0.415495178938727,mg066t1aaaff_H.mp4,mg066t1aaaff_H.mp4,24274.1681630601,24280.6553349792,2.06683434481965,24280.6664774572,0,0,1
1,4,1,24209.7245284119,109-ib109,ib109t1afaff_M.mp4,low,med,3,24284.7154903722,3.41778135553614,24288.1493705588,low,l024.png,24289.1826637819,24292.3325163659,3.14985069371323,24293.2187727342,2.01396603842295,ib109t1afaff_M.mp4,ib109t1afaff_M.mp4,24295.2530370287,24301.7384593449,2.06663073306117,24301.7485905151,0,0,1
1,4,1,24209.7245284119,052-dr052,dr052t1aiaff_H.mp4,low,high,5,24305.8162995264,4.01594814759301,24309.84812183,low,l003.png,24310.8814944455,24313.0480048478,2.1664963600997,24314.9153274828,0.316358665626467,dr052t1aiaff_H.mp4,dr052t1aiaff_H.mp4,24315.2494203546,24321.7362444594,2.58322131085879,24321.7474314944,0,0,1
1,4,1,24209.7245284119,123-jh123,jh123t2aaaff_M.mp4,high,med,4,24325.7903044617,3.30699819557776,24329.1136985347,high,h018.png,24330.1469598928,24333.9300995969,3.78313754379269,24334.4639059,0.516176873268705,jh123t2aaaff_M.mp4,jh123t2aaaff_M.mp4,24334.9981121355,24341.4854509406,2.51655952295187,24341.4962909715,0,0,1
1,4,1,24209.7245284119,106-nm106,nm106t1aaunaff_L.mp4,low,low,1,24345.5380573062,4.00820495980952,24349.562488827,low,l001.png,24350.5957874509,24352.2790312833,1.68324167203536,24354.6296993405,3.61588668600234,nm106t1aaunaff_L.mp4,nm106t1aaunaff_L.mp4,24358.262899237,24364.75022427,2.0332216619172,24364.7616365201,0,0,1
1,4,1,24209.7245284119,097-gf097,gf097t2aiunaff_L.mp4,low,low,1,24368.8034055552,0.108186975005083,24368.9280413359,low,l050.png,24369.9614131412,24371.5446123086,1.58319727711205,24373.9952526595,0.815930648859648,gf097t2aiunaff_L.mp4,gf097t2aiunaff_L.mp4,24374.829074139,24381.3161005054,2.2832250374413,24381.3273356078,0,0,1
1,4,1,24209.7245284119,123-jh123,jh123t1aeaff_H.mp4,low,high,5,24385.3702696047,3.40689568758899,24388.7935676507,low,l029.png,24389.826926764,24391.9101118893,2.08318323492131,24393.8608286621,3.51583797040803,jh123t1aeaff_H.mp4,jh123t1aeaff_H.mp4,24397.3940600455,24403.8811404203,2.94984966754782,24403.8927060543,0,0,1
1,4,1,24209.7245284119,066-mg066,mg066t2aeunaff_L.mp4,low,low,1,24407.9349592749,1.10760773465154,24409.0590638828,low,l056.png,24410.0924270468,24412.2756068792,2.18317794209725,24414.1262781769,0.315902294438274,mg066t2aeunaff_L.mp4,mg066t2aeunaff_L.mp4,24414.4597669644,24420.9469783097,2.38318787964818,24420.958430526,0,0,1
1,4,1,24209.7245284119,109-ib109,ib109t1aiunaff_L.mp4,high,low,2,24425.000544945,0.107710890744784,24425.1248283207,high,h013.png,24426.1581096619,24427.9746859815,1.81657442927826,24430.1919713237,0.315931188946706,ib109t1aiunaff_L.mp4,ib109t1aiunaff_L.mp4,24430.5254663222,24437.0128067476,2.34992355107534,24437.0241339344,0,0,1
1,4,1,24209.7245284119,047-jl047,jl047t1aiunaff_M.mp4,low,med,3,24441.0658578725,1.30864086180009,24442.3904911688,low,l009.png,24443.4238816071,24446.0902896634,2.66640616603399,24447.4577686528,3.81581048011867,jl047t1aiunaff_M.mp4,jl047t1aiunaff_M.mp4,24451.2915355837,24457.7782789459,2.59987210805048,24457.7896093733,0,0,1
1,4,1,24209.7245284119,097-gf097,gf097t2aaunaff_H.mp4,low,high,5,24461.8322511845,2.70725705795485,24464.5558938583,low,l045.png,24465.5892348789,24467.3890823591,1.79984558991782,24469.6231049119,0.315871779679583,gf097t2aaunaff_H.mp4,gf097t2aaunaff_H.mp4,24469.9564581383,24476.4438779561,2.73319487373374,24476.4551997421,0,0,1
1,4,1,24209.7245284119,096-bg096,bg096t1aeaff_H.mp4,high,high,6,24480.4969884903,4.00809424254112,24484.5214048887,high,h035.png,24485.5546946013,24487.4046219329,1.84992544136912,24489.5885322293,0.415963161936816,bg096t1aeaff_H.mp4,bg096t1aeaff_H.mp4,24490.0230429642,24496.5093070017,2.74990913082729,24496.5207114206,0,0,1
1,4,1,24209.7245284119,107-hs107,hs107t2aeunaff_L.mp4,low,low,1,24500.5623146498,1.10875730396219,24501.6870870718,low,l041.png,24502.7204483455,24505.2202520249,2.49980178908299,24506.7543556444,3.91582138982267,hs107t2aeunaff_L.mp4,hs107t2aeunaff_L.mp4,24510.6879293332,24517.1748628051,2.28324745093778,24517.1861991733,0,0,1
