"task","subj","rand_intercept","rand_cue","rand_stimulus_linear","rand_stimulus_quad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad"
"pain","29",-46.5648100662954,4.30603032449471,-10.6946623177965,1.92192729359391,-3.59297593777196,-7.74999169754287,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","5",-44.8034889912078,1.21601087962346,-6.17525412014487,0.154342548375775,-4.0192236148767,-4.77575689430611,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","3",-37.9546147740956,7.56760165932636,-11.0997407238111,3.88577041985568,-1.35750968340575,-9.67196444900284,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","53",-37.5801060914271,-2.37072128045812,0.157224810808197,-1.83903846802781,-3.88644231371904,-0.838021162322356,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","55",-34.4850873173205,-0.182099204203221,-1.22796774837919,-0.546426533807524,-2.84267064553904,-2.4391112555441,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","4",-33.1216984409413,-3.0534286703696,-3.91628673472151,-2.1296088419168,-4.90008535355577,-0.444740318030374,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","8",-25.2161562912598,3.84600061063319,-9.78197813989627,1.93452101865098,-2.098746282128,-5.78646573032613,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","10",-21.3660469327301,-4.33843468652782,7.42393205985763,-2.80578282098203,-2.03772903161228,2.6036000159099,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","14",-9.8669276248395,-10.1680606031597,2.46638311040607,-5.90958831247943,-5.47426226945216,7.32610754644749,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","30",-8.51941882130469,-4.20878193824602,8.28607645565392,-2.57092097437276,-0.849703154614876,3.50914312105483,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","35",-6.21252999076636,-2.31131521891921,4.97142970156813,-1.43592339294894,-0.4754271720451,1.86421208605538,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","16",-5.63012546057843,-4.9514798976782,2.06587116415206,-2.89653344694919,-2.51834348685984,3.60322283246304,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","6",-5.33966716373631,3.50070276708868,3.15260397995313,1.88287369012113,2.21690715299934,-2.70578793506304,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","26",-3.87213426235405,4.56864530163079,-8.31618426352437,2.61161530618023,0.150442451511846,-4.66527035556931,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","33",1.83481114463979,1.40971466042291,-3.83482779346075,0.857367890722007,-0.0404309600684003,-1.36294072202325,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","51",2.23753667531603,-10.5448148715932,10.6925991302879,-6.03848536737154,-2.8505991455607,9.36721897606145,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","31",2.58686612117249,4.85473840318998,2.52675238972533,2.75970277747693,3.34554798617493,-3.24505346149873,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","24",2.80935854088317,-1.25478395959968,-1.15861233999793,-0.662829448364679,-0.737722480050567,1.03021014196345,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","37",17.3734444550424,2.91313812330308,-2.57428738262544,1.90188300096457,2.15830293315984,-1.27121748446612,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","28",30.476233495496,2.36995135749676,10.1755684777677,1.65059841624587,5.84358890028921,1.4601866452701,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","47",31.5685757042603,5.78830419649252,1.63444133859723,3.67842471396882,5.6873116767656,-2.00016712572713,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","32",76.0028449136694,0.170517137644778,14.250607603926,0.968168392060398,8.89522671836646,6.80873895375783,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","15",77.4504939049126,-2.70908702662738,4.05661045681049,-0.55003874743459,5.05029069475054,7.99812601237686,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
"pain","9",78.1926472734085,3.58165193603739,-13.0802991151616,3.17798088643968,4.33425301723835,1.38572226005555,68.9083611067629,-8.05649451998891,28.127616863391,-2.44743366098854,-1.25810961463318,7.54539281641083
