"task","subj","rand_intercept","rand_cue","rand_stimulus_linear","rand_stimulus_quad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad"
"cognitive","16",-24.8428076760828,2.92023545438191,-3.44694870064034,-5.09177789123724,-0.14665497187131,-7.21296674283286,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","4",-18.5218757392583,1.17422113831542,-2.87850608064883,-4.68419443646378,-0.708185682042331,-4.67335719452945,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","53",-16.2706510064252,1.71433210531463,-2.22332233528438,-3.11967701130881,-0.256156391142709,-4.91265642410596,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","14",-15.4009771568732,2.43262753375427,-2.1101880386858,-3.28151963665825,0.352806320019271,-4.34151812957891,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","29",-14.6877506602278,3.38507830280892,-1.86410772982347,-2.92231017762529,1.05098721707628,-4.27114873329442,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","9",-14.5487287571793,0.526149847377769,-2.25962751535964,-3.52431987800064,-0.846851691474623,-3.81704542004458,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","10",-12.8351421205921,0.477167237168722,-1.95292708338691,-2.94774229235051,-0.755373699356038,-3.50242291956609,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","55",-4.38982760454389,0.994483395284147,-0.595660393426847,-1.02494042482373,0.318380846110449,-1.15010442983005,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","26",0.327614920291687,3.42320873344383,0.412994885012043,0.270435760826198,2.37444145807407,0.0649501719286345,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","3",0.796607541088282,-1.73662478411859,-0.350071326351954,-1.10710980603421,-0.995922059916776,1.23057610990338,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","31",1.74396585929648,-0.408270103388028,0.47141059754824,1.37523050244134,-0.239018489037507,-0.355873748586518,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","30",1.93614985872885,0.461933848534048,0.443273010853165,0.853385157358222,0.439553353333913,0.207042884482063,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","33",3.18369478998585,-3.65405341168499,0.177625330952,0.80496803932355,-2.26590364307674,0.663441959309555,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","28",3.92677311743085,-0.558343785911123,0.364962463685179,0.103388035517263,0.0311934508190001,1.72474112739924,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","24",3.98208937016058,0.132687698365452,0.65686925120045,1.0178642214907,0.417475214151814,1.01130890120825,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","51",4.54814803107284,-3.07498390728446,0.449749966783718,1.14567490591537,-1.75293955995424,1.03837050351215,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","37",8.30034947655158,0.633597507889895,1.84433737792929,3.93627826678872,0.923270128466966,0.599905591273539,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","35",9.03952408587427,2.01127426578405,1.39564342803838,1.27453654535952,2.24109783292427,3.23438629764176,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","47",9.34800433607413,1.54691733009376,1.89235567570396,3.36111811448407,1.73068790137092,1.60888202055897,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","8",9.92075090571645,1.15946668508923,1.45859202766512,1.49374328387504,1.72468668738043,3.42751974698358,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","15",13.0317493444854,-5.79886275966456,0.813343591988362,0.197906260621378,-2.61005817160088,5.68568486633962,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","6",13.3019140155999,-0.449598797543205,2.35185072514272,4.38314212228615,0.672026255094347,2.51718302821715,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","32",18.0249181732387,-4.92618689558306,2.04360629072332,2.87607205165368,-1.74784296640424,5.80618034867422,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
"cognitive","5",20.08550689558,-2.38645663842601,2.90474458038149,4.60984828656024,0.0483006610564345,5.41692018493453,31.9917462711709,-7.04186922041929,12.2958501591926,4.12645045107106,-4.5384484117251,2.84973027329424
