onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a
33.38	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a
71.08	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a
100.69	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h051.png	n/a	n/a	n/a
135.79	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a
170.59	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a
196.88	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h030.png	n/a	n/a	n/a
237.0	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png	n/a	n/a	n/a
268.29	0.99	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a
301.89	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a
333.88	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a
372.5	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
7.71	1.86	expectrating	1	low_cue	n/a	12.75	Moderate	12.75	Moderate	0.48	1.37	l015.png	n/a	n/a	n/a
35.69		expectrating	2	low_cue	n/a							l017.png	n/a	n/a	n/a
73.4	1.87	expectrating	3	low_cue	n/a	31.12	Strong	31.12	Strong	0.05	1.82	l041.png	n/a	n/a	n/a
103.49	1.64	expectrating	4	high_cue	n/a	8.75	Weak	8.75	Weak	0.85	0.79	h051.png	n/a	n/a	n/a
137.49		expectrating	5	high_cue	n/a							h027.png	n/a	n/a	n/a
172.39	1.74	expectrating	6	high_cue	n/a	61.06	Strong	61.06	Strong	0.5	1.24	h052.png	n/a	n/a	n/a
199.9	2.2	expectrating	7	high_cue	n/a	43.01	Strong	43.01	Strong	0.98	1.22	h030.png	n/a	n/a	n/a
239.7	2.1	expectrating	8	low_cue	n/a	12.26	Moderate	12.26	Moderate	1.12	0.99	l026.png	n/a	n/a	n/a
271.29	2.51	expectrating	9	high_cue	n/a	39.92	Strong	39.92	Strong	1.02	1.49	h029.png	n/a	n/a	n/a
304.19	1.4	expectrating	10	low_cue	n/a	3.3	Weak	3.3	Weak	0.12	1.28	l024.png	n/a	n/a	n/a
336.9	1.12	expectrating	11	high_cue	n/a	52.7	Strong	52.7	Strong	0.57	0.55	h036.png	n/a	n/a	n/a
375.5	2.38	expectrating	12	low_cue	n/a	20.18	Moderate	20.18	Moderate	0.42	1.97	l010.png	n/a	n/a	n/a
15.69	7.0	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	35_100_R.jpg	diff	diff	True
46.49	7.0	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	27_50.jpg	same	same	True
