onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
5.69	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png
34.99	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png
62.7	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
96.09	0.99	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
131.59	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png
163.39	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png
193.4	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png
234.4	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
259.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png
307.79	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png
340.69	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h055.png
371.5	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
9.01	1.14	expectrating	1	low_cue	n/a	0.0		0.0		0.28	0.86	l015.png
37.69	1.22	expectrating	2	high_cue	n/a	1.67	Barely detectable	1.67	Barely detectable	0.63	0.58	h026.png
65.9	1.0	expectrating	3	low_cue	n/a	0.92	No sensation	0.92	No sensation	0.48	0.52	l026.png
98.4	1.36	expectrating	4	high_cue	n/a	43.85	Strong	43.85	Strong	0.53	0.82	h025.png
134.29	1.06	expectrating	5	low_cue	n/a	0.0		0.0		0.52	0.54	l043.png
165.7	1.48	expectrating	6	low_cue	n/a	0.69	No sensation	0.69	No sensation	0.88	0.6	l017.png
195.0	1.04	expectrating	7	high_cue	n/a	36.53	Strong	36.53	Strong	0.55	0.49	h003.png
