onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
9.107500076293945	10.741440057754517	20.66907000541687	32.616260051727295	high_cue	high_stim	3.28589367866516	51.3401917459099	3.11135983467102	66.5290068818391	1	1	1	22.483762255346583	34.30067768873129
45.50440001487732	47.405110120773315	58.74494004249573	75.5155999660492	low_cue	low_stim	2.87219166755676	15.59796158466	3.80178904533386	14.8722120537559	-1	-1	1	-13.258467905903315	-17.356117139351902
87.20328998565674	89.52082014083862	102.54229998588562	118.41493010520935	high_cue	low_stim	3.72334051132202	51.6624771065963	3.41882681846619	28.2016282186947	1	-1	1	22.806047616032984	-4.026700974413103
129.10225009918213	131.01962995529175	136.13388991355896	148.6095199584961	high_cue	med_stim	3.02430725097656	29.3704044102194	3.15133810043335	44.0234619642384	1	0	-2	0.5139749196560857	11.795132771130596
155.41206002235413	158.61325001716614	168.53090000152588	184.30616998672485	low_cue	low_stim	2.10091924667358	9.61972779969885	3.72123169898987	19.4658670083524	-1	-1	1	-19.236701690864464	-12.762462184755403
189.60813999176025	192.30914998054504	197.73397994041443	208.2150800228119	low_cue	high_stim	4.0		3.11801409721375	32.4711922908485	-1	1	1	0.0	0.24286309774069537
214.1006100177765	216.4014699459076	222.12649011611938	232.70755004882812	low_cue	med_stim	1.87582302093506	16.6770623615002	3.03649950027466	24.4059097796912	-1	0	-2	-12.179367129063113	-7.822419413416604
239.0099000930786	241.41079998016357	246.52500009536743	261.7016999721527	low_cue	med_stim	3.03474736213684	13.7562076747543	2.7090277671814	16.0399433060497	-1	0	-2	-15.100221815809014	-16.188385887058104
268.0040500164032	271.2052400112152	279.74835991859436	294.91408014297485	low_cue	high_stim	3.90538787841797	10.859503235322	2.36777925491333	34.6056755516386	-1	1	1	-17.996926255241313	2.3773463585307937
305.001179933548	308.1023299694061	315.1281099319458	328.60998010635376	high_cue	low_stim	2.3916392326355	36.5359543360373	2.4844114780426	18.2891583500028	1	-1	1	7.679524845473985	-13.939170843105003
339.1972601413727	341.9149401187897	350.45069003105164	364.9068500995636	high_cue	med_stim	2.51772284507751	32.4531917323728	2.67044305801392	27.1811110854772	1	0	-2	3.5967622418094862	-5.047218107630606
370.1087899208069	372.80980014801025	385.54151010513306	395.0014100074768	high_cue	high_stim	1.55082559585571	49.5480424091254	3.14262294769287	60.6547838267051	1	1	1	20.691612918562086	28.426454633597295
