sub,ses,run,runtype,signature,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
sub-0091,ses-03,run-04,pain,NPS,cueH_stimH,-5.12482248156655,175.429903747819,204.16661558902,148.355711917941,12.9113222847533,280.290223415367,145.943991557665,59.0055248293286,108.71977173476,255.028050588255,204.895792824745,217.62546805943,534.646449541993,470.000974001635,494.207485773777,462.952239891152,696.347723399358,828.396253663372,870.224240710161,815.033732564193,686.08973951893,700.303637506178,904.944087324398,697.914646262935,935.847920591537,976.252723623004,625.13877599168,526.444250921956,426.469002840444,283.33171137629,359.88609919606,109.140546142982,180.316480746809,177.694698000781,158.924951621739,496.80972522478,153.098259770668,184.361131906642,232.24830063618,-159.504574736705,-217.546130960933,-83.2772100492699
sub-0091,ses-03,run-04,pain,NPS,cueL_stimH,-78.6066842156052,54.1391536772155,-192.394823193641,-116.613502309672,17.1656574807867,17.954779594284,231.781856452327,-278.268930105258,-358.151032688351,-69.3766294355724,-197.48473885478,-254.952701841138,118.595298109541,153.265172051952,212.559709740104,426.49164834801,561.917162436346,338.950677375392,625.655792717152,185.526202859811,-150.966591042793,-41.1574392804283,-107.005812258715,54.5266482623651,426.001499091028,537.942781610696,615.063447430208,664.707559739089,215.763344172056,389.139312410294,188.553549777137,229.451652654855,271.741399453985,59.9478080957464,-104.810222740311,-407.929464316013,-169.916307255537,-612.293669664476,-487.844082428558,-638.879681403033,-472.868293027072,-570.838315517485
sub-0091,ses-03,run-04,pain,NPS,cueH_stimM,216.578145446169,10.1688603608003,30.6280025393692,52.6277842627169,132.03794085646,302.599476760033,314.48868711599,451.431006663202,340.215091739062,389.278339253999,255.051930098329,385.155036973,733.201368625398,751.16502231858,650.069950467446,770.690150511238,694.40950955306,840.291120421975,601.727085933371,636.415411720644,666.894758774419,733.878877362688,571.299756060101,559.557050452026,528.628338805074,483.644865598103,10.7594388529068,47.4970324672105,-279.348036752565,-119.561419208428,240.897892455538,-23.3801658627573,-126.962383875184,-59.3445714063182,-155.883407679506,66.1968880445706,-85.539565950332,32.7598238791488,366.223061507777,-36.5536972165469,-153.836719246018,-155.739908920929
sub-0091,ses-03,run-04,pain,NPS,cueL_stimM,242.067247811954,63.3707967514483,207.548104158573,320.774798749818,86.7970925090541,99.9767795804232,249.077921805805,373.076478555268,412.532789743623,626.315144139647,746.853389485065,498.319317563033,740.149301979109,870.489740281775,737.695383239128,981.672974127663,743.146393242971,784.737680720775,642.104899093527,582.714205217733,274.30017889532,166.326874451799,367.344165258874,174.036189877774,64.8554248587084,45.6775941417983,165.714586882028,350.773901894526,370.220963590794,362.380799346186,493.166368024639,171.543903171397,304.649356735231,410.605296834764,384.12902876645,500.111560257312,326.328966726896,254.655989320331,295.587222413073,250.211790414905,201.704657551595,41.0041720285965
sub-0091,ses-03,run-04,pain,NPS,cueH_stimL,-57.4458161636762,-255.29945842829,50.7929752319131,341.459637285683,99.8733612373072,71.4280681580466,80.3611017873584,61.3354604647685,104.591666830021,253.337009194227,159.526952272582,359.727181942139,339.822483687811,183.429174691568,447.285123005802,383.738674344941,542.620566732346,352.163599087852,486.653776765872,749.475022964911,417.751473950727,704.574812143204,735.478785144809,513.927741919871,533.271426002431,183.676221886305,412.512188576962,200.755616056927,167.791010293258,378.123583385075,27.2809546839755,-16.6873719365121,-142.519264575138,174.56802719771,55.3169402269053,-145.972264654009,-72.3942495585262,-191.967912747944,-50.9056214346128,-85.5553657071363,-48.9650816392941,-76.9426521250896
sub-0091,ses-03,run-04,pain,NPS,cueL_stimL,-157.176916493932,-397.327666266474,-225.62856260112,-95.0073045614925,-112.7068422623,8.26562399735022,-50.4121248943822,193.558134151887,-3.88638247469591,343.619354843106,396.045950233734,360.560040149856,175.348133399237,158.34298711475,26.7815555584731,226.268681895183,229.147848229447,479.207310287519,317.161044452042,461.598794245786,816.462734797744,897.209157334976,1011.75847626107,768.667773646321,771.807456276196,771.053861731955,726.202455724301,929.31885732404,975.971300825625,533.378122935986,614.233104305746,551.034995906101,504.597424201798,292.92228877843,256.642309360375,-15.0611478124391,139.029428864698,114.764079985935,-76.1557094294574,153.221117002518,-174.679380953315,-51.3734268137107
sub-0091,ses-03,run-04,pain,NPS,rating,20.0655483560992,-26.8714593817451,-6.61656889248313,20.0206917737802,-25.5661053245624,125.632593909731,47.193673701406,194.922208695594,179.297283394209,35.1486490017687,55.4315477956464,45.8851531683745,-25.3375674018823,-47.7043807277881,57.4582030209123,63.6523168876224,146.064127142593,154.371300499787,158.747686055485,105.100964704053,115.895042642762,130.134958802126,53.5497282177319,-33.985691992901,40.5183096629481,-132.982688249918,-127.712612477231,-146.423945426409,-167.176152979753,-149.63412768533,-213.83642346657,-226.418305177699,-248.685656664967,-196.02003308131,-185.824180041801,-240.902336935905,-183.12420345657,-122.378861388971,-189.397441997373,-106.136670631152,-79.332162621698,-106.675503461798
sub-0091,ses-03,run-04,pain,NPS,cueH,32.3296879895715,51.402127299353,5.58678497690402,209.498556602285,88.8753577415147,97.9516477449821,57.6578012633021,23.5550354661377,69.2443363832157,-34.4319710644025,-1.29352414376805,137.013909685165,57.6277239580359,168.556217535798,-23.6496235570004,110.129647784767,102.075001805042,209.521962194409,289.978838505239,270.063687039972,163.188893272052,305.524735958952,85.2679271152791,231.876396004579,234.700411868244,258.625967002805,220.110496840446,262.331786467277,195.365805964334,75.2034058974325,425.038539336171,304.54725174212,192.939764993075,220.183592104592,168.139936622874,267.230260856841,170.120751487995,323.170691426684,219.563929161793,136.87023166356,264.332678472283,-90.6101749154124
sub-0091,ses-03,run-04,pain,NPS,cueL,-351.254831111424,-251.438061725448,-320.773043129284,-189.146016109843,-54.1699985851357,-24.1815832825406,2.40484166326178,108.085701522278,83.7491394495692,119.455202310056,156.109707460212,279.902446972158,200.215053265457,23.154357367399,22.5313953977063,85.0656430418303,-44.6309557566423,267.781335395505,239.300728698098,142.302471449688,207.582034019155,131.425215565242,252.944316065559,223.415052430925,82.356103553703,-77.987196867203,-35.1922616982814,99.9282126700146,-11.462566905663,-97.9400975994302,84.5258356986257,-78.6871667474337,20.1512971252661,60.4303428978963,48.9291004606531,-62.4739776443247,184.963686266307,105.551499401269,179.700644106726,229.647780327031,285.610970031696,257.433978920871
sub-0091,ses-03,run-04,pain,NPSpos,cueH_stimH,12.2166451547474,126.952813325456,279.070246641493,123.714376911556,71.5465063713592,244.457121049035,129.526891613598,138.466837887773,86.6803894939886,354.077396014539,206.471457197834,348.781076884766,740.867818471969,564.690170636133,442.912330630492,382.862600974527,574.658868316224,736.737689123743,853.877546543403,887.91457299031,712.473053239794,688.92981497529,892.372908445534,798.29977317426,1076.51146769128,1188.45007415361,1013.48574476116,587.759663336014,486.976504139897,271.425177340791,394.890975777043,3.61846564647047,89.0130850776718,30.2957902306236,-6.10368336966249,418.348021904798,143.665298597251,254.28905759493,245.082573605709,-273.815547869703,-200.433076656208,-144.012658226992
