onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.39	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l026.png
45.99	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
80.7	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l045.png
110.3	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png
143.79	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png
171.3	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png
201.1	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png
234.79	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l051.png
265.09	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png
295.5	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l050.png
337.9	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png
362.59	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
6.11	2.97	expectrating	1	low_cue	n/a	13.48	Moderate	13.48	Moderate	0.05	2.92	l026.png
49.11	2.53	expectrating	2	high_cue	n/a	11.81	Moderate	11.81	Moderate	0.52	2.02	h018.png
83.8	3.34	expectrating	3	low_cue	n/a	4.36	Weak	4.36	Weak	1.37	1.97	l045.png
111.8	3.32	expectrating	4	low_cue	n/a	8.07	Weak	8.07	Weak	0.9	2.42	l022.png
146.9	3.43	expectrating	5	high_cue	n/a	7.87	Weak	7.87	Weak	1.53	1.9	h035.png
173.3		expectrating	6	high_cue	n/a			26.14	Moderate	3.73	3.78	h042.png
203.1	2.99	expectrating	7	high_cue	n/a	4.15	Weak	4.15	Weak	0.05	2.94	h004.png
237.3	2.5	expectrating	8	low_cue	n/a	4.61	Weak	4.61	Weak	1.25	1.25	l051.png
268.21	2.92	expectrating	9	low_cue	n/a	2.76	Barely detectable	2.76	Barely detectable	0.95	1.97	l048.png
297.4		expectrating	10	low_cue	n/a			9.91	Weak	0.82	2.37	l050.png
340.6	3.61	expectrating	11	high_cue	n/a	7.13	Weak	7.13	Weak	0.05	3.56	h016.png
364.79		expectrating	12	high_cue	n/a							h039.png
18.49	7.01	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaaff_H.mp4
59.59	7.01	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t2aaaff_M.mp4
90.29	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aaunaff_L.mp4
118.59	7.02	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aaunaff_L.mp4
156.59	7.01	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh123t1aaunaff_L.mp4
179.79	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	kz120t2aeaff_M.mp4
216.09	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t2aeunaff_L.mp4
251.29	7.02	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	mg066t1aaaff_H.mp4
279.89	7.01	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	dr052t2aaaff_M.mp4
311.09	7.0	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	th108t2aaunaff_M.mp4
347.99	7.0	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	tv095t1afaff_H.mp4
378.49	7.01	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	aa048t2aeaff_H.mp4
32.6	2.5	outcomerating	1	low_cue	high_stim	20.18	Moderate	20.18	Moderate	0.05	2.45	task-vicarious_scale.png
76.0	2.72	outcomerating	2	high_cue	med_stim	4.86	Weak	4.86	Weak	0.92	1.81	task-vicarious_scale.png
97.81	2.55	outcomerating	3	low_cue	low_stim	1.85	Barely detectable	1.85	Barely detectable	0.48	2.07	task-vicarious_scale.png
134.71	3.89	outcomerating	4	low_cue	low_stim	4.36	Weak	4.36	Weak	0.53	3.35	task-vicarious_scale.png
166.6	3.55	outcomerating	5	high_cue	low_stim	4.13	Weak	4.13	Weak	0.83	2.72	task-vicarious_scale.png
189.61	3.4	outcomerating	6	high_cue	med_stim	3.0	Barely detectable	3.0	Barely detectable	0.52	2.88	task-vicarious_scale.png
226.71	1.62	outcomerating	7	high_cue	low_stim	0.0		0.0		0.07	1.55	task-vicarious_scale.png
260.4	2.74	outcomerating	8	low_cue	high_stim	12.38	Moderate	12.38	Moderate	1.37	1.37	task-vicarious_scale.png
290.0	2.01	outcomerating	9	low_cue	med_stim	9.91	Weak	9.91	Weak	0.05	1.96	task-vicarious_scale.png
321.71		outcomerating	10	low_cue	med_stim			1.4	Barely detectable	2.32	1.57	task-vicarious_scale.png
355.51	3.79	outcomerating	11	high_cue	high_stim	11.31	Moderate	11.31	Moderate	1.6	2.19	task-vicarious_scale.png
394.6	3.15	outcomerating	12	high_cue	high_stim	16.77	Moderate	16.77	Moderate	0.33	2.82	task-vicarious_scale.png
