onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
3.4	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
41.6	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png
78.39	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
105.9	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png
137.1	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png
169.0	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png
194.4	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
234.8	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png
271.8	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l031.png
299.89	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l037.png
337.89	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png
362.6	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h038.png
6.12	2.95	expectrating	1	low_cue	n/a	22.66	Moderate	22.66	Moderate	0.88	2.07	l005.png
44.7	2.62	expectrating	2	high_cue	n/a	14.48	Moderate	14.48	Moderate	0.73	1.88	h018.png
81.5	2.53	expectrating	3	low_cue	n/a	15.6	Moderate	15.6	Moderate	0.05	2.48	l047.png
107.41	2.7	expectrating	4	low_cue	n/a	8.29	Weak	8.29	Weak	1.45	1.25	l002.png
140.2		expectrating	5	high_cue	n/a			6.49	Weak	0.1	3.92	h039.png
171.0	3.17	expectrating	6	high_cue	n/a	7.18	Weak	7.18	Weak	0.55	2.62	h013.png
196.41	3.85	expectrating	7	high_cue	n/a	5.8	Weak	5.8	Weak	1.45	2.4	h022.png
237.3	3.3	expectrating	8	low_cue	n/a	8.16	Weak	8.16	Weak	0.55	2.75	l040.png
274.9	3.9	expectrating	9	low_cue	n/a	10.18	Moderate	10.18	Moderate	0.05	3.85	l031.png
301.79	3.54	expectrating	10	low_cue	n/a	6.93	Weak	6.93	Weak	0.82	2.72	l037.png
340.59		expectrating	11	high_cue	n/a			3.46	Weak	0.48	3.58	h048.png
364.8		expectrating	12	high_cue	n/a							h038.png
18.49	7.0	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiaff_H.mp4
55.19	7.02	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1afunaff_M.mp4
87.99	7.01	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aaunaff_L.mp4
114.19	7.0	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t2aiunaff_L.mp4
149.89	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	ll042t1aaunaff_L.mp4
177.49	7.01	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	ak064t1aiaff_M.mp4
209.39	7.01	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	dn124t1aaunaff_L.mp4
251.29	7.01	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	nm106t1afaff_H.mp4
286.59	7.0	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	jl047t1aiunaff_M.mp4
315.49	7.01	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	gf097t1aiaff_M.mp4
347.99	7.01	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	hs107t1afaff_H.mp4
378.49	7.0	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	jh043t2aeaff_H.mp4
32.61	3.49	outcomerating	1	low_cue	high_stim	23.68	Moderate	23.68	Moderate	0.07	3.42	task-vicarious_scale.png
69.31	3.75	outcomerating	2	high_cue	med_stim	8.55	Weak	8.55	Weak	0.57	3.19	task-vicarious_scale.png
97.8	2.78	outcomerating	3	low_cue	low_stim	1.62	Barely detectable	1.62	Barely detectable	0.17	2.62	task-vicarious_scale.png
128.01		outcomerating	4	low_cue	low_stim			4.84	Weak	0.08	3.83	task-vicarious_scale.png
159.91	3.32	outcomerating	5	high_cue	low_stim	9.91	Weak	9.91	Weak	0.2	3.12	task-vicarious_scale.png
187.3	2.28	outcomerating	6	high_cue	med_stim	4.15	Weak	4.15	Weak	0.1	2.18	task-vicarious_scale.png
222.3	3.02	outcomerating	7	high_cue	low_stim	0.0		0.0		0.73	2.28	task-vicarious_scale.png
262.71	2.93	outcomerating	8	low_cue	high_stim	30.69	Strong	30.69	Strong	0.08	2.85	task-vicarious_scale.png
294.41	3.42	outcomerating	9	low_cue	med_stim	0.48	No sensation	0.48	No sensation	0.43	2.99	task-vicarious_scale.png
326.1	2.03	outcomerating	10	low_cue	med_stim	0.7	No sensation	0.7	No sensation	1.18	0.85	task-vicarious_scale.png
355.5	3.15	outcomerating	11	high_cue	high_stim	38.95	Strong	38.95	Strong	0.65	2.5	task-vicarious_scale.png
394.61	3.37	outcomerating	12	high_cue	high_stim	21.63	Moderate	21.63	Moderate	0.05	3.32	task-vicarious_scale.png
