param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,1,2,5980.83019144081,064-ak064,ak064t1aaaff_H.mp4,high,high,6,5983.62082012266,3.21065023659776,5986.8637919446,high,h032.png,5987.96375362565,NaN,NaN,5991.98159475406,0.515354447549726,ak064t1aaaff_H.mp4,ak064t1aaaff_H.mp4,5992.85848238071,5999.35406814075,2.89993678319024,5999.37969565738,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,109-ib109,ib109t1aiaff_H.mp4,low,high,5,6003.55276632275,0.410239826914221,6003.99610734598,low,l019.png,6005.02945022979,6008.8459321833,3.81645710964949,6009.38040127687,0.315538292076781,ib109t1aiaff_H.mp4,ib109t1aiaff_H.mp4,6009.72428235689,6016.2197325559,3.26651164461146,6016.24537843537,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,115-jy115,jy115t1aeaff_M.mp4,high,med,4,6020.3099665175,4.00192188821984,6024.32820163705,high,h023.png,6025.3615499217,6028.5114126459,3.14983896051126,6029.39590087194,0.415441103996272,jy115t1aeaff_M.mp4,jy115t1aeaff_M.mp4,6029.83931723686,6036.33494917406,NaN,6036.36084592246,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,064-ak064,ak064t1aiaff_M.mp4,low,med,3,6040.38112768958,0.812980860239804,6041.21054113967,low,l035.png,6042.22714736646,6045.39403758281,3.16669011530485,6046.26146186104,0.61557887937488,ak064t1aiaff_M.mp4,ak064t1aiaff_M.mp4,6046.90531466768,6053.40108837688,2.08350073680958,6053.42650418065,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,043-jh043,jh043t2aeunaff_M.mp4,low,med,3,6057.47537204348,1.51847964248645,6059.02617462152,low,l008.png,6060.05951210449,6062.84264469318,2.78312934818041,6064.09579142396,1.11377567457112,jh043t2aeunaff_M.mp4,jh043t2aeunaff_M.mp4,6065.24465472307,6071.73423205079,2.56653440914488,6071.75874483444,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,097-gf097,gf097t1aiaff_M.mp4,low,med,3,6075.82228380378,2.00298369297889,6077.84172250008,low,l017.png,6078.85841676053,6080.84158045804,1.98316018696642,6082.89234590531,3.21628574105853,gf097t1aiaff_M.mp4,gf097t1aiaff_M.mp4,6086.14167316342,6092.63141251628,3.59983543646467,6092.64082887742,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,109-ib109,ib109t1aiunaff_L.mp4,low,low,1,6096.78405289149,3.2066231017061,6100.00707752822,low,l004.png,6101.02367214321,6103.590236527,2.56656114329235,6105.05755295049,0.215980593708991,ib109t1aiunaff_L.mp4,ib109t1aiunaff_L.mp4,6105.30085503368,6111.79734381384,2.61654022854691,6111.80638346652,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,123-jh123,jh123t2aaaff_M.mp4,high,med,4,6115.84944785882,2.70681307618452,6118.57268920418,high,h056.png,6119.60593514296,6122.83909850291,3.23315984941382,6123.63981405995,0.315928502625866,jh123t2aaaff_M.mp4,jh123t2aaaff_M.mp4,6123.9832673936,6130.47967138061,2.81654649351913,6130.48860895745,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,080-bn080,bn080t1afunaff_L.mp4,high,low,2,6134.5310730466,1.40743706200919,6135.95495160984,high,h052.png,6136.98830529533,6140.28808259178,3.29977405594036,6141.02220797601,1.91593919628485,bn080t1afunaff_L.mp4,bn080t1afunaff_L.mp4,6142.97098804822,6149.46150458167,1.93321863753681,6149.47081211592,6657.99122849893,677.16103705812,1
1,1,2,5980.83019144081,109-ib109,ib109t1afaff_M.mp4,high,med,4,6153.5152226671,3.20595285770469,6156.73707991269,high,h024.png,6157.75365940533,6160.3202313503,2.56656870446568,6161.78753913245,0.216453977163837,ib109t1afaff_M.mp4,ib109t1afaff_M.mp4,6162.03696819635,6168.52730245152,NaN,6168.53635857676,6657.99122849893,677.16103705812,1
