onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
7.98	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png
40.69	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png
70.79	0.99	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h015.png
108.78	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png
134.09	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png
164.59	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png
196.98	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l013.png
225.48	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png
255.09	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l025.png
288.58	0.99	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png
319.18	0.99	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l005.png
362.48	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png
11.2	1.73	expectrating	1	low_cue	n/a	22.71	Moderate	22.71	Moderate	0.48	1.25	l044.png
43.59	1.42	expectrating	2	high_cue	n/a	29.03	Strong	29.03	Strong	0.43	0.99	h032.png
73.69	1.84	expectrating	3	high_cue	n/a	65.8	Very Strong	65.8	Very Strong	0.32	1.53	h015.png
111.59	2.87	expectrating	4	low_cue	n/a	95.41	Very Strong	95.41	Very Strong	0.5	2.37	l036.png
135.69	2.09	expectrating	5	high_cue	n/a	64.53	Very Strong	64.53	Very Strong	0.43	1.65	h022.png
166.89	1.46	expectrating	6	low_cue	n/a	30.57	Strong	30.57	Strong	0.07	1.39	l052.png
198.98	2.38	expectrating	7	low_cue	n/a	38.34	Strong	38.34	Strong	0.38	2.0	l013.png
227.9	1.88	expectrating	8	high_cue	n/a	111.07	Strongest sensation of any kind	111.07	Strongest sensation of any kind	0.75	1.13	h010.png
257.09	1.6	expectrating	9	low_cue	n/a	46.14	Strong	46.14	Strong	0.47	1.13	l025.png
291.49	2.19	expectrating	10	high_cue	n/a	108.88	Strongest sensation of any kind	108.88	Strongest sensation of any kind	0.42	1.78	h033.png
322.0	2.02	expectrating	11	low_cue	n/a	34.9	Strong	34.9	Strong	0.48	1.53	l005.png
