param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
4,5,1,22764.0282771907,052-dr052,dr052t1aeunaff_L.mp4,low,low,1,22766.7890722595,1.11298643362534,22767.9178945032,low,l056.png,22768.9512738697,22772.6010216774,3.64974429711583,22773.1353102757,0.415739026972005,dr052t1aeunaff_L.mp4,dr052t1aeunaff_L.mp4,22773.8142048097,22780.3084272585,2.06657618455574,22780.3338644162,0,0,6
4,5,1,22764.0282771907,103-jk103,jk103t1aaaff_H.mp4,high,high,6,22784.3786168767,0.705147758948442,22785.1002137113,high,h013.png,22786.1168634284,22788.1167948377,1.99992816879603,22790.1511115204,2.01565326159471,jk103t1aaaff_H.mp4,jk103t1aaaff_H.mp4,22792.2009062073,22798.6907110371,3.24982055700821,22798.7161714184,0,0,6
4,5,1,22764.0282771907,064-ak064,ak064t1aiaff_M.mp4,high,med,4,22802.7593306304,3.20673938720938,22805.9823732706,high,h010.png,22806.9989681691,22809.9155289342,2.91655725459714,22811.0330758392,3.9157684615675,ak064t1aiaff_M.mp4,ak064t1aiaff_M.mp4,22814.9837026879,22821.4728461845,2.46648750272288,22821.4982055701,0,0,6
4,5,1,22764.0282771907,042-ll042,ll042t1afunaff_M.mp4,low,med,3,22825.5428726973,1.00521451335953,22826.5645136028,low,l024.png,22827.5811247038,22830.9143334577,3.33320497331079,22831.6152923233,0.515739945120004,ll042t1afunaff_M.mp4,ll042t1afunaff_M.mp4,22832.1641532046,22838.6552431648,3.63315479948506,22838.6805093859,0,0,6
4,5,1,22764.0282771907,106-nm106,nm106t1afaff_H.mp4,low,high,5,22842.8580356164,0.506100521561166,22843.3969030489,low,l004.png,22844.4301797994,22846.7967460464,2.36656300649702,22848.4665520428,3.51380671357037,nm106t1afaff_H.mp4,nm106t1afaff_H.mp4,22852.016309734,22858.5049252982,3.21649006812004,22858.529368971,0,0,6
4,5,1,22764.0282771907,064-ak064,ak064t1aaaff_H.mp4,high,high,6,22862.5738762332,2.805299630636,22865.395633851,high,h032.png,22866.4122279393,22869.2287958876,2.81656416768237,22870.4461317276,0.615900188113301,ak064t1aaaff_H.mp4,ak064t1aaaff_H.mp4,22871.0947313162,22877.5859957236,3.08318890580631,22877.5949200756,0,0,6
4,5,1,22764.0282771907,049-bm049,bm049t2aeaff_M.mp4,low,med,3,22881.6382396926,0.706565750126174,22882.3613298602,low,l026.png,22883.3780009106,22885.3612021303,1.98318501719768,22887.412437762,0.115332289529761,bm049t2aeaff_M.mp4,bm049t2aeaff_M.mp4,22887.5614510551,22894.051339598,3.14990416205183,22894.0606366081,0,0,6
4,5,1,22764.0282771907,049-bm049,bm049t2aeunaff_H.mp4,low,high,5,22898.1032541156,1.40728535837115,22899.5269826087,low,l008.png,22900.5435964102,22903.5101711365,2.96657121578028,22904.5774294474,4.01603267077371,bm049t2aeunaff_H.mp4,bm049t2aeunaff_H.mp4,22908.6268217717,22915.1171026857,3.76647108416,22915.1261229026,0,0,6
4,5,1,22764.0282771907,108-th108,th108t1aaunaff_L.mp4,high,low,2,22919.4350975365,3.20755653467131,22922.6590745224,high,h009.png,22923.6756127121,22926.7088170913,3.0332011387145,22927.7095264919,0.11591720076467,th108t1aaunaff_L.mp4,th108t1aaunaff_L.mp4,22927.8585986542,22934.3494018297,2.84985955109369,22934.3750023629,0,0,6
4,5,1,22764.0282771907,052-dr052,dr052t1aiaff_H.mp4,high,high,6,22938.4175307564,3.60735578535605,22942.0412108581,high,h017.png,22943.0578508536,22945.7243915006,2.66653740650509,22947.0917951482,4.01588036702015,dr052t1aiaff_H.mp4,dr052t1aiaff_H.mp4,22951.1408418185,22957.6315340067,2.49987983125538,22957.6403484516,0,0,6
