onset01_cue	onset02_ratingexpect	onset03_stim	onset04_ratingoutcome	pmod_cuetype	pmod_stimtype	pmod_expectRT	pmod_expectangle	pmod_outcomeRT	pmod_outcomeangle	cue_con	stim_lin	stim_quad	pmod_expectangle_demean	pmod_outcomeangle_demean
10.599900007247925	12.333879947662354	21.166800022125244	31.107549905776978	low_cue	low_stim	2.78460955619812	61.5570713756367	2.32401561737061	68.3281210680603	-1	-1	1	7.32609555108602	8.041407034645772
35.70925998687744	38.010119915008545	43.83729004859924	56.31694984436035	low_cue	med_stim	2.10480260848999	28.0048573880436	2.21765637397766	55.1590559958468	-1	0	-2	-26.226118436507083	-5.127658037567727
61.3021399974823	64.20321989059448	72.23533987998962	86.31147003173828	low_cue	low_stim	1.21732997894287	44.8319776678336	2.15339207649231	45.8115006837119	-1	-1	1	-9.398998156717084	-14.475213349702628
91.31332993507385	93.71422982215881	99.82612991333008	112.30448985099792	low_cue	high_stim	1.96768283843994	30.6873489888616	2.7771999835968	55.9283901926058	-1	1	1	-23.543626835689082	-4.35832384080873
120.00736999511719	122.90844988822937	131.83782982826233	142.8158700466156	high_cue	med_stim	3.20642471313477	66.3179122754616	3.68490171432495	57.3341054698427	1	0	-2	12.086936450910912	-2.952608563571829
153.9033398628235	155.80404996871948	167.83941984176636	184.21463990211487	high_cue	high_stim	2.41781330108643	69.3903070624679	4.0		1	1	1	15.159331237917215	0.0
194.2016999721527	197.00274991989136	204.23918986320496	214.20915985107422	high_cue	med_stim	2.35110998153687	74.6845488030815	3.0058159828186	70.8398268780187	1	0	-2	20.453572978530815	10.553112844604172
219.2110300064087	222.11210989952087	232.53489995002747	242.70311999320984	high_cue	low_stim	2.26964282989502	74.40203841534	2.86810326576233	62.5092447902577	1	-1	1	20.17106259078932	2.2225307568431774
251.4063699245453	253.8072600364685	264.7272799015045	280.80065989494324	high_cue	low_stim	2.94099903106689	66.7407790544717	3.2014594078064	46.784843324319	1	-1	1	12.509803229921019	-13.501870709095527
285.8025300502777	289.0037200450897	296.0420000553131	311.31203985214233	high_cue	high_stim	2.88455700874329	69.3903070624679	1.90287494659424	84.2436617388766	1	1	1	15.159331237917215	23.95694770546207
326.2009298801422	328.1016399860382	340.4399998188019	353.3110399246216	low_cue	med_stim	2.16777086257935	36.0442350030727	2.52053642272949	55.9283901926058	-1	0	-2	-18.186740821477983	-4.35832384080873
366.3992500305176	369.2169699668884	373.83907985687256	394.8098499774933	low_cue	high_stim	2.88454937934875	28.7203267978695	4.0		-1	1	1	-25.510649026681183	0.0
