onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.7	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a
28.99	0.99	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l048.png	n/a	n/a	n/a
59.81	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l019.png	n/a	n/a	n/a
94.9	0.98	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a
120.0	0.99	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a
162.39	0.99	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h041.png	n/a	n/a	n/a
215.4	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a
251.69	0.99	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h033.png	n/a	n/a	n/a
280.01	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h017.png	n/a	n/a	n/a
308.4	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a
341.09	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h054.png	n/a	n/a	n/a
374.29	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png	n/a	n/a	n/a
8.32	2.1	expectrating	1	high_cue	n/a	53.97	Strong	53.97	Strong	0.05	2.05	h004.png	n/a	n/a	n/a
32.0	2.97	expectrating	2	low_cue	n/a	16.39	Moderate	16.39	Moderate	0.38	2.59	l048.png	n/a	n/a	n/a
62.21	2.92	expectrating	3	low_cue	n/a	9.15	Weak	9.15	Weak	0.45	2.47	l019.png	n/a	n/a	n/a
97.3	2.57	expectrating	4	high_cue	n/a	63.64	Strong	63.64	Strong	0.05	2.52	h049.png	n/a	n/a	n/a
123.0	1.6	expectrating	5	low_cue	n/a	13.05	Moderate	13.05	Moderate	0.07	1.54	l010.png	n/a	n/a	n/a
165.4	2.49	expectrating	6	high_cue	n/a	63.32	Strong	63.32	Strong	0.15	2.34	h041.png	n/a	n/a	n/a
217.6	2.02	expectrating	7	low_cue	n/a	16.32	Moderate	16.32	Moderate	0.43	1.59	l053.png	n/a	n/a	n/a
