param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,4,1,13568.763297343,066-mg066,mg066t2aaunaff_M.mp4,high,med,4,13571.5547895063,3.31095638901934,13574.8979854053,high,h026.png,13575.9812674532,13577.7979356366,1.81664685008036,13580.01605562,0.315719390666345,mg066t2aaunaff_M.mp4,mg066t2aaunaff_M.mp4,13580.5373177858,13587.0368801826,3.36657775982349,13587.0639813325,0,0,3
1,4,1,13568.763297343,048-aa048,aa048t2aaunaff_L.mp4,high,low,2,13591.1831217239,2.61412233498959,13593.8302253744,high,h047.png,13594.8635725969,NaN,NaN,13598.8810702414,0.515619367091858,aa048t2aaunaff_L.mp4,aa048t2aaunaff_L.mp4,13599.4231645309,13605.9192047694,2.69988255871249,13605.929522806,0,0,3
1,4,1,13568.763297343,120-kz120,kz120t2aaunaff_L.mp4,high,low,2,13609.9931195987,0.10296271232437,13610.112587821,high,h051.png,13611.1459539465,13614.1790778442,3.03310148423225,13615.1802895229,0.115454857475925,kz120t2aaunaff_L.mp4,kz120t2aaunaff_L.mp4,13615.3220848218,13621.8184466803,2.59994269707749,13621.8286021516,0,0,3
1,4,1,13568.763297343,066-mg066,mg066t1aaaff_H.mp4,high,high,6,13625.8793600652,1.61581144800039,13627.5115997912,high,h048.png,13628.544961866,13631.2116667886,2.66670222220455,13632.5788435017,0.415883657244194,mg066t1aaaff_H.mp4,mg066t1aaaff_H.mp4,13633.0201853731,13639.517185611,3.24980482710998,13639.5275827699,0,0,3
1,4,1,13568.763297343,109-ib109,ib109t1afaff_M.mp4,low,med,3,13643.5777579327,3.41658819694749,13647.0271346351,low,l024.png,13648.0604761867,13650.5269619432,2.46648386620291,13652.0966623613,2.01386989968159,ib109t1afaff_M.mp4,ib109t1afaff_M.mp4,13654.1385067269,13660.6336852611,2.98315180656755,13660.6430557202,0,0,3
1,4,1,13568.763297343,052-dr052,dr052t1aiaff_H.mp4,low,high,5,13664.7053916865,4.00414865598759,13668.7258662746,low,l003.png,13669.7592432018,13672.1090140846,2.34976899252979,13673.7936511494,0.315314867677444,dr052t1aiaff_H.mp4,dr052t1aiaff_H.mp4,13674.134968636,13680.6314849585,3.18318950443791,13680.6418383707,0,0,3
1,4,1,13568.763297343,123-jh123,jh123t2aaaff_M.mp4,high,med,4,13684.684105352,3.30763541191118,13688.0247471934,high,h018.png,13689.05812061,13692.3578683637,3.29974586342905,13693.092107292,0.515746826938994,jh123t2aaaff_M.mp4,jh123t2aaaff_M.mp4,13693.6341111174,13700.1301640478,2.86651929571963,13700.140735924,0,0,3
1,4,1,13568.763297343,106-nm106,nm106t1aaunaff_L.mp4,low,low,1,13704.1833123736,4.00730922811817,13708.2069191794,low,l001.png,13709.2402772036,13711.573444281,2.33316518715037,13713.2741140123,3.61590947326476,nm106t1aaunaff_L.mp4,nm106t1aaunaff_L.mp4,13716.916132231,13723.4115956596,2.71655576489866,13723.422689527,0,0,3
1,4,1,13568.763297343,097-gf097,gf097t2aiunaff_L.mp4,low,low,1,13727.4644115635,0.108215030162683,13727.5891393949,low,l050.png,13728.6224601533,13731.4222731221,2.79981107858293,13732.6563520506,0.815873989738975,gf097t2aiunaff_L.mp4,gf097t2aiunaff_L.mp4,13733.4979108197,13739.9937852523,3.23317050698097,13740.0050857019,0,0,3
1,4,1,13568.763297343,123-jh123,jh123t1aeaff_H.mp4,low,high,5,13744.0471639239,3.40772811734496,13747.471382429,low,l029.png,13748.5046707823,NaN,NaN,13752.5215632626,3.51618213472102,jh123t1aeaff_H.mp4,jh123t1aeaff_H.mp4,13756.063509299,13762.5594323392,2.96652666786758,13762.570444924,0,0,3
