param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,4,1,high,100,4,12731.3826314895,12734.1800454049,3.00267152598281,12737.2298508801,high,h018.png,12738.2494632239,NaN,12738.3131221262,12742.3462384628,1.30024895176393,100,38_100_R.jpg,12743.7128038007,12750.2472640015,NaN,12750.2790844062,0,0,1,38,different,38_100_R.jpg
1,4,1,high,150,6,12731.3826314895,12754.3954922421,1.20040846560369,12755.6287772469,high,h056.png,12756.638776904,3.06659128893079,12756.6620585791,12760.7117860122,0.100529363427995,150,25_150.jpg,12760.8451338558,12767.3770448597,2.14990925236998,12767.3947301834,0,0,1,25,same,25_150.jpg
1,4,1,high,150,6,12731.3826314895,12771.4611670083,4.00040074239951,12775.4943046782,high,h003.png,12776.5049046387,3.79986427686708,12776.5275600864,12780.8772802013,0.900227834476027,150,30_150_R.jpg,12781.8105536213,12788.3456162859,NaN,12788.3601939658,0,0,1,30,different,30_150_R.jpg
1,4,1,low,50,1,12731.3826314895,12792.4099178883,4.0003926411373,12796.4263685799,low,l018.png,12797.4365912916,3.04980061445349,12797.4597185028,12801.509401919,3.60024217370847,50,14_50_R.jpg,12805.142515231,12811.6694693431,NaN,12811.6921269511,0,0,1,14,different,14_50_R.jpg
1,4,1,low,50,1,12731.3826314895,12815.7251868488,3.00092705435236,12818.7583831178,low,l041.png,12819.7684594668,2.55001516286029,12819.7917057665,12823.841422938,0.200672566725189,50,7_50.jpg,12824.0747227951,12830.6027608559,3.63338362416289,12830.6243615193,0,0,1,7,same,7_50.jpg
1,4,1,low,100,3,12731.3826314895,12834.8241232342,3.00031999982821,12837.8406025502,low,l043.png,12838.8494080813,2.58313771037319,12838.8739360006,12842.9236096953,0.100232857257652,100,14_100.jpg,12843.0569375557,12849.5757844654,NaN,12849.5899219768,0,0,1,14,same,14_100.jpg
1,4,1,high,50,2,12731.3826314895,12853.6230461445,1.30032672387279,12854.9396002352,high,h013.png,12855.9479061885,NaN,12855.9729655505,12860.0059681993,0.100195591456213,50,25_50.jpg,12860.1392938995,12866.6724225229,3.14982094861989,12866.6889323537,0,0,1,25,same,25_50.jpg
1,4,1,high,100,4,12731.3826314895,12870.738713255,3.00035861584001,12873.7551712377,high,h042.png,12874.7638746929,3.71640643164574,12874.7885195404,12879.0548155653,0.400187463188558,100,47_100_R.jpg,12879.4881663524,12886.0232967975,NaN,12886.0377605197,0,0,1,47,different,47_100_R.jpg
1,4,1,low,50,1,12731.3826314895,12890.0709006199,1.30041907825398,12891.3874625418,low,l040.png,12892.3957333896,2.16644959786572,12892.4208378487,12896.4704950708,0.300194133227706,50,44_50_R.jpg,12896.803827414,12903.3377804758,2.83317801414887,12903.3534464251,0,0,1,44,different,44_50_R.jpg
1,4,1,high,50,2,12731.3826314895,12907.4031968118,1.30039801497514,12908.7198081513,high,h023.png,12909.7282583071,3.23309651545787,12909.7531475426,12913.8028390601,3.50019294504273,50,26_50_R.jpg,12917.3359663333,12923.8627019813,NaN,12923.8855856145,0,0,1,26,different,26_50_R.jpg
1,4,1,low,100,3,12731.3826314895,12927.9186808878,1.9003579947439,12929.8352730004,low,l010.png,12930.8442051812,3.51649241303312,12930.8685300288,12934.9349355288,0.400186112980009,100,26_100.jpg,12935.351570443,12941.8748743967,2.88316792807746,12941.9012099774,0,0,1,26,same,26_100.jpg
1,4,1,low,50,1,12731.3826314895,12945.9509498324,4.00034295340083,12949.9674191568,low,l038.png,12950.9767175147,2.7164598999716,12951.0007526072,12955.0504292723,1.00019470031657,50,43_50_R.jpg,12956.0837235666,12962.6114321761,3.28312639561045,12962.6333809237,0,0,1,43,different,43_50_R.jpg
1,4,1,low,150,5,12731.3826314895,12966.6831329306,0.900332610792248,12967.6163707051,low,l004.png,12968.624783055,2.73309719056488,12968.6497452018,12972.6994072847,1.20019351213159,150,44_150_R.jpg,12973.9660187188,12980.4909507559,2.86653171765283,12980.51563827,0,0,1,44,different,44_150_R.jpg
1,4,1,high,100,4,12731.3826314895,12984.5654256524,2.6003596419996,12987.1985748801,high,h038.png,12988.2077033815,3.88305316020706,12988.2319391152,12992.6649655818,0.80017698555821,100,30_100.jpg,12993.5148643295,13000.0447070813,3.38315645129114,13000.0645103449,0,0,1,30,same,30_100.jpg
1,4,1,high,150,6,12731.3826314895,13004.1142928665,3.0003302614241,13007.1474480891,high,h048.png,13008.1562989873,2.84985041020627,13008.1807186197,13012.2304563144,0.200195942508799,150,19_150.jpg,13012.4804542215,13019.0058337184,3.26650395733122,13019.0300799838,0,0,1,19,same,19_150.jpg
1,4,1,low,150,5,12731.3826314895,13023.0798643957,1.30036209938226,13024.4297684092,low,l030.png,13025.4387078812,3.64973791069133,13025.4631221127,13029.6628325197,4.10017182775482,150,37_150.jpg,13033.8125532827,13040.3444626663,2.64988211314449,13040.3621652728,0,0,1,37,same,37_150.jpg
1,4,1,low,150,5,12731.3826314895,13044.4120387986,3.00038372974996,13047.4451035571,low,l029.png,13048.4534235526,2.13312991965904,13048.4784569905,13052.528129335,0.600195726477978,150,14_150_R.jpg,13053.1614208748,13059.6811359697,3.16649118434179,13059.6943982748,0,0,1,14,different,14_150_R.jpg
1,4,1,low,100,3,12731.3826314895,13063.7441548724,1.00031837957613,13064.7774702299,low,l056.png,13065.7866775836,2.48319811877809,13065.8107259081,13069.8604738644,0.100194781329265,100,37_100_R.jpg,13069.9938014548,13076.5149990805,3.23309192474517,13076.5267734539,0,0,1,37,different,37_100_R.jpg
1,4,1,high,150,6,12731.3826314895,13080.5765457139,1.90033234074872,13082.4930848982,high,h039.png,13083.5013830203,3.23308355344125,13083.5264426524,13087.5761041952,1.00019199989583,150,45_150.jpg,13088.5927147516,13095.1154375748,2.81652506111823,13095.1256940418,0,0,1,45,same,45_150.jpg
1,4,1,low,150,5,12731.3826314895,13099.1754762934,0.400381083338289,13099.5920669207,low,l023.png,13100.6005759457,3.09975866342029,13100.6254559998,13104.6751221333,0.500193485127966,150,26_150.jpg,13105.2084246638,13111.7312149975,1.99994221100133,13111.7413980131,0,0,1,26,same,26_150.jpg
1,4,1,low,150,5,12731.3826314895,13115.7911751339,2.40033274581219,13118.2076593646,low,l006.png,13119.2159240015,2.79976895202344,13119.2410435829,13123.2907191679,4.30019656360673,150,43_150.jpg,13127.6238082032,13134.6234428363,3.66648537843685,13134.640074456,0,0,1,43,same,43_150.jpg
1,4,1,high,150,6,12731.3826314895,13138.8565172083,1.00036185634417,13139.8730921192,high,h032.png,13140.8816116758,3.44975611152404,13140.9064649957,13144.9561286988,0.800192377955682,150,47_150_R.jpg,13145.7894312023,13152.3194300385,2.66653452608989,13152.3390521038,0,0,1,47,different,47_150_R.jpg
1,4,1,high,150,6,12731.3826314895,13156.3888419166,4.00033026142592,13160.4052372495,high,h037.png,13161.4141437763,3.41640375823044,13161.4386133665,13165.4883318882,0.200425478251418,150,7_150_R.jpg,13165.7216101419,13172.2464093184,3.71648339362946,13172.2712407649,0,0,1,7,different,7_150_R.jpg
1,4,1,high,50,2,12731.3826314895,13176.5376612792,4.0003380926446,13180.5540857767,high,h012.png,13181.5633249953,2.76645548478336,13181.5874405604,13185.6371110146,0.800192647997392,50,38_50.jpg,13186.4704159485,13193.0055906805,2.78319566139726,13193.0200368499,0,0,1,38,same,38_50.jpg
1,4,1,high,50,2,12731.3826314895,13197.0697974982,2.60037692469086,13199.6863250977,high,h021.png,13200.6952005697,3.29981256381507,13200.719613451,13204.7693560064,1.20017919990278,50,45_50.jpg,13206.0026812475,13212.530434684,2.54984584649719,13212.5522478705,0,0,1,45,same,45_50.jpg
1,4,1,low,50,1,12731.3826314895,13216.6020109491,0.201008769074178,13216.8186743258,low,l031.png,13217.8272730047,1.88318467068348,13217.8520075061,13221.9017408801,1.00017417712115,50,30_50.jpg,13222.9349798157,13229.465076407,2.81654855477427,13229.4845818142,0,0,1,30,same,30_50.jpg
1,4,1,high,100,4,12731.3826314895,13233.5343629857,0.400825842592894,13233.95099844,high,h031.png,13234.95954041,3.68306947074598,13234.9843572743,13239.2173533341,3.50018781424478,100,19_100_R.jpg,13242.7505084217,13249.2698840736,3.5498282937624,13249.2834477456,0,0,1,19,different,19_100_R.jpg
1,4,1,high,100,4,12731.3826314895,13253.3832226116,4.00036374663796,13257.3996554804,high,h050.png,13258.408034345,3.38307381842424,13258.4330210657,13262.4827082625,1.30017631045303,100,25_100.jpg,13263.8159582429,13270.3494535834,2.8164985969961,13270.3656544861,0,0,1,25,same,25_100.jpg
1,4,1,low,100,3,12731.3826314895,13274.4153630162,0.200346355932197,13274.6320010089,low,l048.png,13275.6403361267,3.06643952529885,13275.665352552,13279.7150270569,0.100192080908528,100,45_100_R.jpg,13279.8317219474,13286.3509461058,2.26654770414279,13286.3646704528,0,0,1,45,different,45_100_R.jpg
1,4,1,low,100,3,12731.3826314895,13290.4144451433,0.200376330598374,13290.6310690938,low,l013.png,13291.6394525492,2.733132296029,13291.6644238774,13295.7141707535,0.100174528175557,100,43_100.jpg,13295.8474400149,13302.366784342,3.14981851824268,13302.3804147144,0,0,1,43,same,43_100.jpg
1,4,1,high,100,4,12731.3826314895,13306.4301872445,0.800346031881418,13307.2467722549,high,h022.png,13308.255186225,2.8997903663585,13308.280129469,13312.3298131552,0.500193755169676,100,44_100.jpg,13312.8464233066,13319.3733920009,2.94987722538281,13319.3960776933,0,0,1,44,same,44_100.jpg
1,4,1,high,50,2,12731.3826314895,13323.445925295,3.00033755256118,13326.4623408811,high,h007.png,13327.4709905979,2.61644091601556,13327.495722669,13331.5453736801,0.500197535759071,50,19_50_R.jpg,13332.0786740503,13338.6032504421,2.61654569232996,13338.6283135847,0,0,1,19,different,19_50_R.jpg
