"subj","rand_intercept","fix_intercept","fix_cue","task"
"56",-1.3042995560182,3.16195972934049,-0.0241966427660284,"cognitive"
"69",-1.08849543492227,3.16195972934049,-0.0241966427660284,"cognitive"
"90",-0.927563612055841,3.16195972934049,-0.0241966427660284,"cognitive"
"43",-0.795618765773258,3.16195972934049,-0.0241966427660284,"cognitive"
"46",-0.621783594015402,3.16195972934049,-0.0241966427660284,"cognitive"
"47",-0.613318101371677,3.16195972934049,-0.0241966427660284,"cognitive"
"17",-0.560892636866188,3.16195972934049,-0.0241966427660284,"cognitive"
"62",-0.558693032406479,3.16195972934049,-0.0241966427660284,"cognitive"
"39",-0.532744666123358,3.16195972934049,-0.0241966427660284,"cognitive"
"106",-0.498108555491006,3.16195972934049,-0.0241966427660284,"cognitive"
"18",-0.494515737223177,3.16195972934049,-0.0241966427660284,"cognitive"
"79",-0.457874597757646,3.16195972934049,-0.0241966427660284,"cognitive"
"83",-0.436762901026821,3.16195972934049,-0.0241966427660284,"cognitive"
"55",-0.401059860226888,3.16195972934049,-0.0241966427660284,"cognitive"
"53",-0.39843503508276,3.16195972934049,-0.0241966427660284,"cognitive"
"11",-0.377315160946347,3.16195972934049,-0.0241966427660284,"cognitive"
"19",-0.346969562428244,3.16195972934049,-0.0241966427660284,"cognitive"
"51",-0.334878434140159,3.16195972934049,-0.0241966427660284,"cognitive"
"16",-0.308882414034918,3.16195972934049,-0.0241966427660284,"cognitive"
"65",-0.272956395168328,3.16195972934049,-0.0241966427660284,"cognitive"
"58",-0.262844323867924,3.16195972934049,-0.0241966427660284,"cognitive"
"70",-0.24342814000387,3.16195972934049,-0.0241966427660284,"cognitive"
"29",-0.243427910746294,3.16195972934049,-0.0241966427660284,"cognitive"
"30",-0.230153299615454,3.16195972934049,-0.0241966427660284,"cognitive"
"37",-0.222959161272203,3.16195972934049,-0.0241966427660284,"cognitive"
"36",-0.222812658721501,3.16195972934049,-0.0241966427660284,"cognitive"
"20",-0.207301000321441,3.16195972934049,-0.0241966427660284,"cognitive"
"14",-0.16935006987359,3.16195972934049,-0.0241966427660284,"cognitive"
"33",-0.16141989782802,3.16195972934049,-0.0241966427660284,"cognitive"
"76",-0.135354389295637,3.16195972934049,-0.0241966427660284,"cognitive"
"40",-0.102684793227115,3.16195972934049,-0.0241966427660284,"cognitive"
"57",-0.0761787459957997,3.16195972934049,-0.0241966427660284,"cognitive"
"23",-0.0611208480765029,3.16195972934049,-0.0241966427660284,"cognitive"
"89",-0.0519786579658524,3.16195972934049,-0.0241966427660284,"cognitive"
"87",-0.0389486304201561,3.16195972934049,-0.0241966427660284,"cognitive"
"84",-0.0278790236907828,3.16195972934049,-0.0241966427660284,"cognitive"
"94",-0.018000419946842,3.16195972934049,-0.0241966427660284,"cognitive"
"92",0.00332067015688403,3.16195972934049,-0.0241966427660284,"cognitive"
"21",0.0197069251810398,3.16195972934049,-0.0241966427660284,"cognitive"
