"subj","rand_intercept","fix_intercept","fix_cue","task"
"56",-0.549556053366495,1.11455283631711,-0.0107839863195393,"cognitive"
"90",-0.414064445154429,1.11455283631711,-0.0107839863195393,"cognitive"
"69",-0.41324634444035,1.11455283631711,-0.0107839863195393,"cognitive"
"43",-0.278069310826281,1.11455283631711,-0.0107839863195393,"cognitive"
"47",-0.211980155105863,1.11455283631711,-0.0107839863195393,"cognitive"
"46",-0.206568080001645,1.11455283631711,-0.0107839863195393,"cognitive"
"39",-0.200476401542114,1.11455283631711,-0.0107839863195393,"cognitive"
"106",-0.195576988024195,1.11455283631711,-0.0107839863195393,"cognitive"
"62",-0.193801434800261,1.11455283631711,-0.0107839863195393,"cognitive"
"55",-0.181618966714223,1.11455283631711,-0.0107839863195393,"cognitive"
"17",-0.181471293912186,1.11455283631711,-0.0107839863195393,"cognitive"
"83",-0.175451622505448,1.11455283631711,-0.0107839863195393,"cognitive"
"18",-0.169097520681721,1.11455283631711,-0.0107839863195393,"cognitive"
"79",-0.158562325417617,1.11455283631711,-0.0107839863195393,"cognitive"
"19",-0.133088143022503,1.11455283631711,-0.0107839863195393,"cognitive"
"53",-0.115228505240509,1.11455283631711,-0.0107839863195393,"cognitive"
"58",-0.0952000485464699,1.11455283631711,-0.0107839863195393,"cognitive"
"65",-0.0890382494624083,1.11455283631711,-0.0107839863195393,"cognitive"
"51",-0.082728663010736,1.11455283631711,-0.0107839863195393,"cognitive"
"37",-0.0812772649350915,1.11455283631711,-0.0107839863195393,"cognitive"
"16",-0.0768934118136549,1.11455283631711,-0.0107839863195393,"cognitive"
"29",-0.0718651431996414,1.11455283631711,-0.0107839863195393,"cognitive"
"30",-0.0597461856171421,1.11455283631711,-0.0107839863195393,"cognitive"
"20",-0.0502338161872229,1.11455283631711,-0.0107839863195393,"cognitive"
"36",-0.048037525270423,1.11455283631711,-0.0107839863195393,"cognitive"
"70",-0.0437404820370566,1.11455283631711,-0.0107839863195393,"cognitive"
"84",-0.0390204594675497,1.11455283631711,-0.0107839863195393,"cognitive"
"33",-0.0342246744860929,1.11455283631711,-0.0107839863195393,"cognitive"
"15",-0.0329379101407574,1.11455283631711,-0.0107839863195393,"cognitive"
"40",-0.0282143057814188,1.11455283631711,-0.0107839863195393,"cognitive"
"14",-0.0277828442377277,1.11455283631711,-0.0107839863195393,"cognitive"
"57",-0.0212063327343048,1.11455283631711,-0.0107839863195393,"cognitive"
"76",-0.0203115889076531,1.11455283631711,-0.0107839863195393,"cognitive"
"25",-0.0124618638512537,1.11455283631711,-0.0107839863195393,"cognitive"
"21",-0.0108282487445888,1.11455283631711,-0.0107839863195393,"cognitive"
"89",-0.00364800652311432,1.11455283631711,-0.0107839863195393,"cognitive"
"78",0.00872736668710157,1.11455283631711,-0.0107839863195393,"cognitive"
"94",0.0118864653026138,1.11455283631711,-0.0107839863195393,"cognitive"
"87",0.0126041499034676,1.11455283631711,-0.0107839863195393,"cognitive"
"92",0.0155252676641136,1.11455283631711,-0.0107839863195393,"cognitive"
"60",0.0236507854765605,1.11455283631711,-0.0107839863195393,"cognitive"
"23",0.026166738014168,1.11455283631711,-0.0107839863195393,"cognitive"
"66",0.0317036469852865,1.11455283631711,-0.0107839863195393,"cognitive"
"81",0.0350454191342948,1.11455283631711,-0.0107839863195393,"cognitive"
"52",0.0360382042174554,1.11455283631711,-0.0107839863195393,"cognitive"
"88",0.0371856053122407,1.11455283631711,-0.0107839863195393,"cognitive"
"95",0.0444482511183981,1.11455283631711,-0.0107839863195393,"cognitive"
"77",0.0496817372444247,1.11455283631711,-0.0107839863195393,"cognitive"
"24",0.0574626990354307,1.11455283631711,-0.0107839863195393,"cognitive"
"64",0.0585623705604509,1.11455283631711,-0.0107839863195393,"cognitive"
"82",0.0617822035072595,1.11455283631711,-0.0107839863195393,"cognitive"
"50",0.0726397936835157,1.11455283631711,-0.0107839863195393,"cognitive"
"35",0.0820104567015445,1.11455283631711,-0.0107839863195393,"cognitive"
"101",0.0850922971692658,1.11455283631711,-0.0107839863195393,"cognitive"
"31",0.0856230219148775,1.11455283631711,-0.0107839863195393,"cognitive"
"44",0.0894555154042798,1.11455283631711,-0.0107839863195393,"cognitive"
"59",0.0897761512428836,1.11455283631711,-0.0107839863195393,"cognitive"
"102",0.090811123890796,1.11455283631711,-0.0107839863195393,"cognitive"
"104",0.0922073631686324,1.11455283631711,-0.0107839863195393,"cognitive"
"73",0.0990171784715028,1.11455283631711,-0.0107839863195393,"cognitive"
"100",0.100203391740827,1.11455283631711,-0.0107839863195393,"cognitive"
"103",0.110952808219337,1.11455283631711,-0.0107839863195393,"cognitive"
"86",0.114543173367942,1.11455283631711,-0.0107839863195393,"cognitive"
"41",0.121317943201523,1.11455283631711,-0.0107839863195393,"cognitive"
"74",0.125013877233363,1.11455283631711,-0.0107839863195393,"cognitive"
"68",0.127630026740203,1.11455283631711,-0.0107839863195393,"cognitive"
"32",0.127640731363271,1.11455283631711,-0.0107839863195393,"cognitive"
"85",0.130282025874169,1.11455283631711,-0.0107839863195393,"cognitive"
"93",0.136691720488683,1.11455283631711,-0.0107839863195393,"cognitive"
"97",0.138870889033487,1.11455283631711,-0.0107839863195393,"cognitive"
"13",0.140702851814923,1.11455283631711,-0.0107839863195393,"cognitive"
"34",0.143727530847252,1.11455283631711,-0.0107839863195393,"cognitive"
"91",0.151954971343101,1.11455283631711,-0.0107839863195393,"cognitive"
"61",0.156346222092398,1.11455283631711,-0.0107839863195393,"cognitive"
"26",0.159630005394043,1.11455283631711,-0.0107839863195393,"cognitive"
"80",0.164245632075526,1.11455283631711,-0.0107839863195393,"cognitive"
"105",0.165119538058123,1.11455283631711,-0.0107839863195393,"cognitive"
"75",0.168046998464205,1.11455283631711,-0.0107839863195393,"cognitive"
"28",0.170533528875769,1.11455283631711,-0.0107839863195393,"cognitive"
"98",0.182759535193312,1.11455283631711,-0.0107839863195393,"cognitive"
"71",0.185201408534405,1.11455283631711,-0.0107839863195393,"cognitive"
"99",0.187430286148428,1.11455283631711,-0.0107839863195393,"cognitive"
"38",0.20130570778718,1.11455283631711,-0.0107839863195393,"cognitive"
