"subj","rand_intercept","rand_cue","rand_stimlin","rand_stimquad","rand_int_cue_stimlin","rand_int_cue_stimquad","fix_intercept","fix_cue","fix_stimulus_linear","fix_stimulus_quad","fix_int_cue_stimlin","fix_int_cue_stimquad","task"
"16",-23.5270719104832,-6.39570989848158,-3.05938791714046,-4.0607848624764,1.52325125250352,3.16155866396301,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"68",-20.369509939935,-6.00344815762922,-2.38156997256605,-3.41058641554358,1.17820288201434,2.58335621000866,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"82",-17.9313291984952,-5.52491613934857,-2.10673887742419,-2.95851580728071,0.904874898227971,2.29120709579241,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"84",-16.663441337948,-6.26794265137125,-2.18591621058274,-2.5682664447883,0.144263615084333,2.31681495820067,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"19",-15.6118666312904,-1.139375091251,-3.07659095684768,-2.8552271417254,2.20964664554176,3.0166811697927,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"9",-14.0735908175372,-1.5032468707646,-2.02437389462302,-2.88820421797342,2.07341017297049,1.9061112549988,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"14",-14.0295784836512,-4.60021190399495,-1.63185399373906,-2.58047253992539,0.589136234998927,1.55194739940321,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"53",-13.9517422893359,0.268829860206584,-2.15973594205906,-2.46199392342548,2.88013568545654,2.47423183031247,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"29",-12.7822301357296,-6.05600496251299,-1.82669895195803,-2.30047345301587,-0.577076614206164,1.50972248572013,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"10",-12.642273685333,-1.75861202915691,-0.539832271053264,-2.26515919499938,2.15073170709476,1.02160872017001,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"85",-12.6173436504517,-5.09841259266495,-1.81449800722484,-2.08538082530492,-0.129568015771366,1.72514738863231,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"59",-12.1132819326097,-4.84517056298487,-1.61147199641371,-2.05023734488706,-0.0416571270250758,1.53246686439991,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"69",-11.9110847673399,-5.44892430009446,-1.56284662187259,-2.2614727323638,-0.371068886389853,1.23808402786875,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"83",-11.9046032378617,-3.13200727519512,-1.51082070786271,-2.31943725376562,0.859068783666756,1.38248122472969,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"52",-11.3005642563889,0.248832911064521,-2.45362596236121,-2.54266485375778,2.09929091950178,2.08646950307179,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"65",-10.9660332704704,-2.41314443687157,-1.11400216683765,-2.20428407394961,1.15569478498921,1.07243331209642,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"2",-10.3411915631682,-1.40777248452946,-1.85654953717758,-1.86264934765728,1.19595055860664,1.82836676192696,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"97",-10.2902295177649,-5.44537500869473,-0.318962067092705,-1.4666405572074,-0.316674096542549,0.641056166685626,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"80",-10.1691259400949,-2.27110994537117,-1.33367865953095,-1.72348958006254,0.908346828820375,1.44680961586542,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"38",-10.0932119827207,-0.855946516952098,-0.486505905353315,-2.41609160595857,2.02284483219409,0.446395267137719,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"70",-9.69625598228941,-0.879574621215189,-1.98768440757683,-1.85079297618719,1.25685221300097,1.85209210544223,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"76",-8.92401676469131,-5.57398177798812,1.78297362634706,-1.28907007339606,0.127471742735198,-0.991713757958441,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
"58",-8.16148262762041,-9.52454003443948,-0.107221070783675,-0.386459869831098,-2.95690863274083,0.487469318584468,28.391933747346,8.44132841206971,8.36418943833952,3.53532940953011,2.47746180610977,-1.61373765720982,"cognitive"
