onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file
9.81	0.98	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png
41.5	0.98	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png
67.4	0.99	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png
96.79	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h012.png
128.4	0.98	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png
171.0	0.98	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l030.png
198.29	0.99	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png
234.89	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png
262.2	0.98	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png
291.1	0.99	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png
336.6	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png
371.59	0.99	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l035.png
12.54	3.84	expectrating	1	high_cue	n/a	10.99	Moderate	10.99	Moderate	0.68	3.15	h025.png
43.0	2.54	expectrating	2	high_cue	n/a	30.88	Strong	30.88	Strong	1.07	1.48	h050.png
69.51	1.92	expectrating	3	low_cue	n/a	0.93	No sensation	0.93	No sensation	0.4	1.52	l047.png
100.71		expectrating	4	high_cue	n/a			26.77	Moderate	0.72	3.87	h012.png
132.3		expectrating	5	high_cue	n/a			54.97	Strong	0.4	1.72	h045.png
174.9	1.46	expectrating	6	low_cue	n/a	8.85	Weak	8.85	Weak	0.05	1.41	l030.png
199.79	2.45	expectrating	7	low_cue	n/a	6.26	Weak	6.26	Weak	0.52	1.93	l032.png
