sub	ses	runtype	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0133	ses-01	pain	-0.6141985353485836	0.26671005701638095	-0.19769294985879196	0.4817959388277299	-0.5205269828146856	-0.011042677727166187	-0.2715413139527847	0.13534348619454134	0.6108911759115393	-0.09953104052810322	-0.1565019606511293	-0.14899345014089396	0.006920793466512419	0.24724723826942843	0.2542765043611515	-0.1474141615080523	-0.37796036944022693	0.5016375019277641	-0.18297671036058144	0.8854311666771691
sub-0133	ses-03	pain	-0.37165841519528264	-0.14352416819090424	0.03711448065211421	-0.34879054423765865	0.4469068710313202	0.029741468218622794	0.05195354596558419	-0.0016918760298041413	-0.07452100284326463	-0.2206335767975167	0.16057173726311316	-0.13294542944931567	-0.39664008062872796	0.2175703958730316	-0.20329625507248658	0.15958528447936562	0.11198408847976571	-0.043138814121551815	0.21516756334621753	0.34601588505684444
sub-0133	ses-04	pain	-1.5124152694772675	0.7063966790501689	-0.6236467528001338	0.4634488473275532	-1.0640933963292187	0.9542951191057689	-0.6273743597081257	0.17098629735708512	-0.2717379943486183	-0.01946793179433639	-0.46766489719206233	-0.20880638484320402	-0.05570667858784153	0.006418963557400654	-0.626295905681228	0.12172070341213151	0.2283482112690112	0.002926902312968816	-0.05402781936881933	0.14785690094180914
