Unnamed: 0,Unnamed: 0.1,sub,ses,run,runtype,ROI,ROIindex,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
218.0,218.0,sub-0038,ses-03,run-04,vicarious,rINS,216,cueH_stimM,1.38029754161835,10.112003326416,19.6994094848633,-2.2752666473388703,-4.58197736740112,0.0527306161820889,5.67506074905396,4.61597204208374,-2.50563502311707,-16.973690032959002,-15.0812253952026,-10.7996978759766,5.40579080581665,-9.77859973907471,-1.11044013500214,-9.03333854675293,-11.1003265380859,-9.51215648651123,3.0176043510437,-11.5784425735474,-13.6945638656616,-21.787977218627898,-33.5671234130859,-22.242456436157198,-25.2466640472412,-13.148477554321301,-36.437892913818395,-7.8924880027771,-34.0144271850586,-24.450403213501,-22.576042175293,-9.54472541809082,-7.95865440368652,1.9251297712326003,-8.73230934143066,-7.9970369338989284,-33.1056442260742,-21.0364456176758,-24.5080585479736,-20.4894943237305,-39.75432586669921,-49.3006362915039
219.0,219.0,sub-0038,ses-03,run-04,vicarious,rINS,216,cueL_stimM,7.8442177772522,10.5151996612549,25.161575317382802,2.71568393707275,19.7112197875977,3.0389184951782204,-8.9264497756958,-12.413006782531701,-19.4615459442139,-30.9606857299805,-35.362720489502,-45.1618995666504,-31.9058303833008,-33.0108680725098,-20.814617156982397,-22.2388134002686,-24.5549716949463,-19.9486236572266,-38.8543090820312,-30.1353321075439,-19.4866924285889,-22.0219669342041,-34.011749267578104,-39.726066589355504,-23.329042434692397,-16.4184265136719,-10.8122138977051,-14.527138710022,-24.8601951599121,8.5102596282959,-30.5285911560059,12.641336441039998,-18.969554901123,4.40458059310913,-23.5908718109131,12.3197288513184,-13.839588165283198,8.73548316955566,-25.940172195434602,-46.4346504211426,-29.288354873657198,-38.7998504638672
220.0,220.0,sub-0038,ses-03,run-04,vicarious,rINS,216,cueH_stimL,15.537351608276401,23.974534988403306,19.8154220581055,19.159442901611303,22.263771057128896,29.446668624877898,18.1992225646973,36.2769355773926,40.2934684753418,29.418970108032198,33.510650634765604,21.3226108551025,31.7717227935791,20.5428218841553,44.4448852539062,34.6252059936523,63.01899719238279,30.0904102325439,37.76077270507809,20.8970966339111,39.1317253112793,12.2705183029175,33.170852661132805,10.72278881073,21.455768585205103,21.263742446899396,19.912179946899396,25.381706237793,6.986212253570559,20.785579681396502,4.64749670028687,24.029108047485398,16.5335330963135,20.1189651489258,14.675021171569801,12.4364528656006,28.1918544769287,34.564601898193395,31.9357051849365,30.537549972534197,34.546272277831996,31.1428871154785
221.0,221.0,sub-0038,ses-03,run-04,vicarious,rINS,216,cueL_stimL,10.860877037048304,17.474412918090803,39.4255142211914,26.4868545532227,21.2023315429688,15.589122772216802,10.6752672195435,3.80068850517273,27.41084671020511,6.353198528289791,-7.7498574256897,-5.84161615371704,3.03408336639404,2.9709630012512203,8.872720718383789,5.7347116470336905,14.7954349517822,-14.164593696594201,1.5621727705001798,-3.51774430274963,-10.7906713485718,-13.4220409393311,4.2815880775451705,-6.96262502670288,12.6040620803833,-8.33262729644775,-1.6823966503143302,-9.79036331176758,-3.25421094894409,-8.9032564163208,-10.8383007049561,-21.2132968902588,-23.083120346069304,-16.8774509429932,-6.86220407485962,-21.731761932373,-9.45138263702393,-22.1662750244141,-22.0331134796143,-31.3791427612305,-12.147697448730499,-58.27428817749021
222.0,222.0,sub-0038,ses-03,run-04,vicarious,rINS,216,rating,3.94356775283813,5.555480480194089,-3.67508053779602,8.17753791809082,0.22921448945999104,6.31988096237183,-4.908716201782231,2.2423646450042702,-8.1142406463623,-6.40580320358276,-10.6626138687134,-9.67100524902344,-4.8665714263916,-5.960007190704348,-10.516761779785199,2.48007082939148,-6.0967292785644505,0.5365887880325321,-5.56811189651489,-9.56584072113037,-13.368817329406701,-9.69700908660889,-10.9134206771851,-17.871629714965803,-15.450385093689,-20.88063621521,-6.934260368347171,-13.7109699249268,-8.21427345275879,-11.558353424072301,-10.2415132522583,-13.9772596359253,-0.945549070835114,-8.534937858581541,-4.42466640472412,-6.47129249572754,-7.72758007049561,-8.67563819885254,-5.3009672164917,-9.34677982330322,-7.50443696975708,-6.55194807052612
223.0,223.0,sub-0038,ses-03,run-04,vicarious,rINS,216,cue,14.758318901062,15.143719673156701,8.96504974365234,6.27569437026978,7.41707944869995,0.901261985301971,3.99881100654602,1.53214168548584,8.81784152984619,-8.76595306396484,3.12503051757812,-8.22474193572998,3.5751290321350098,-6.69160985946655,11.9862213134766,6.71788597106934,7.590595245361331,10.1870746612549,11.4766511917114,3.94304251670837,17.090690612793,-0.39776661992073103,-1.94991302490234,-15.4055490493774,1.81641459465027,-2.7221980094909703,7.87093877792358,1.1261918544769298,5.27212381362915,-5.6187849044799805,-7.57695531845093,-5.6023225784301784,-12.1258897781372,-14.224257469177198,-21.6790409088135,-13.8401689529419,-21.3229122161865,-9.38521862030029,-12.269336700439501,-16.3443069458008,-12.034245491027805,-6.31189250946045
224.0,224.0,sub-0038,ses-03,run-04,vicarious,rINS,218,cueH_stimH,61.3566741943359,53.4425468444824,49.3944892883301,23.6172409057617,32.8681221008301,-4.66596794128418,14.6836347579956,0.333206176757812,17.4678230285645,-5.12754344940186,22.3518333435059,3.90508794784546,22.6475944519043,9.88479900360107,1.2007540464401203,31.5468730926514,18.5002746582031,28.313117980957,38.5252647399902,8.77087879180908,21.1599445343018,35.187107086181605,22.4239444732666,10.9420709609985,10.7159576416016,4.21946001052856,-0.14658117294311498,-1.22807788848877,13.866583824157699,12.726825714111301,13.041012763977099,19.1233024597168,20.922780990600604,56.0959129333496,9.7248592376709,49.96651458740229,7.99106788635254,43.3383636474609,17.2249240875244,59.607570648193395,-0.18386405706405606,44.90673446655271
225.0,225.0,sub-0038,ses-03,run-04,vicarious,rINS,218,cueL_stimH,-36.845375061035206,-62.12113952636721,-18.9401779174805,-55.88623046875,-10.443357467651401,-40.156982421875,-22.0390510559082,-47.003719329834006,-30.4681091308594,-71.5411911010742,-43.8697738647461,-67.3004302978516,-49.2391700744629,-84.28472900390621,-51.4025382995605,-68.61895751953121,-58.270748138427706,-71.20123291015621,-34.1010704040527,-62.737606048584006,-34.6806411743164,-84.1201934814453,-44.223876953125,-85.40391540527341,-9.94117736816406,-115.106430053711,-20.823900222778303,-108.584930419922,-20.1141242980957,-65.7821807861328,-28.5339679718018,-40.183689117431605,-15.962426185607901,-55.60160064697271,13.1221027374268,3.70757365226746,3.2997827529907204,-5.8523736000061,-20.1676635742188,-31.8947944641113,-29.400142669677702,14.389768600463901
226.0,226.0,sub-0038,ses-03,run-04,vicarious,rINS,218,cueH_stimM,-7.97217464447021,5.697486400604251,8.102268218994139,-5.519789218902591,15.376576423645,-21.2937984466553,10.5988473892212,-6.86208629608154,11.5711002349854,-22.0348968505859,16.85546875,-11.825232505798304,-12.594372749328599,-23.2686786651611,-7.67022275924683,-35.228702545166,-12.391695976257301,-13.6692371368408,-0.192225068807602,-18.7626171112061,-39.758487701416,-26.3874187469482,-47.490325927734396,-12.6510457992554,-34.869655609130895,5.25180673599243,-30.6213569641113,12.582736015319801,-75.211784362793,-1.99614322185516,-59.019474029540994,8.399706840515138,-23.776758193969695,21.418422698974602,-40.4766616821289,5.61820125579834,-24.7676315307617,-24.713943481445302,-45.3310394287109,-14.927616119384801,-46.6276664733887,-37.5496368408203
227.0,227.0,sub-0038,ses-03,run-04,vicarious,rINS,218,cueL_stimM,12.791880607605,19.715679168701197,-5.67388772964478,15.8877830505371,-6.63486289978027,3.2901487350463903,-4.1506028175354,-3.814596652984621,-22.432537078857397,-33.6032676696777,-31.8956985473633,-30.8853492736816,-42.020450592041,-52.0866279602051,-53.0767936706543,-52.916900634765604,-26.8898143768311,-37.661872863769496,-34.084671020507805,-21.7884712219238,-30.572397232055696,-18.988910675048803,-59.8252067565918,-18.6931762695312,-50.6259613037109,-9.31259632110596,-36.255424499511705,-13.719852447509801,-50.843017578125,-0.0569623522460461,-43.360233306884794,23.8633499145508,-25.8569869995117,-10.9126033782959,-34.2461433410645,35.309120178222706,-5.27202653884888,14.5940608978271,-41.8556137084961,-69.6932907104492,-27.919723510742198,-68.62863922119139
