sub,ses,run,runtype,ROI,condition,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,tr10,tr11,tr12,tr13,tr14,tr15,tr16,tr17,tr18,tr19,tr20,tr21,tr22,tr23,tr24,tr25,tr26,tr27,tr28,tr29,tr30,tr31,tr32,tr33,tr34,tr35,tr36,tr37,tr38,tr39,tr40,tr41,tr42
sub-0051,ses-04,run-06,pain,MT,cueH_stimH,-7.15261255997872,-12.829854106178999,-13.695139550680802,-1.01412462939989,-6.429673559262719,6.82070549138801,-3.3160118632774105,-8.907794250323018,-10.3583894412254,-12.633432570583,-11.514003829263102,-13.3116953100559,-4.38484609534741,-12.155683593011402,-11.887616032493998,-9.225259330039199,-2.0536998792301597,-17.473881693439697,-6.716980536542901,-7.48545813472387,14.4660606080607,33.8672313259196,25.693944745489002,11.101842396052598,35.998698440845,21.0436152421117,8.42019690803725,9.362356030444161,32.2204043013491,8.52823007747221,-6.810389659157491,-29.627525315325,-47.6172523328257,-57.16934769644651,-48.65448335858051,-30.577781092165605,-33.0492608847437,-7.52709218395751,7.493547857375869,22.709019677501804,31.777574033369003,34.2294272211452
sub-0051,ses-04,run-06,pain,MT,cueL_stimH,18.7608705254455,18.7624759680188,33.5309431976128,22.7371323418859,8.05334918512765,-3.2545245896952,-13.1633576252398,-16.9285120045932,-21.4011909139051,-24.603560912385397,21.498904773659,6.32793001641197,19.3314591879914,25.3261958344666,26.4623997618821,6.108823154733731,-0.35018728781915703,4.428068456012861,-9.543380746385981,-28.740449200363102,-42.170675567999396,-54.730313263551395,-45.96446536823521,-63.722005771616104,-66.5151917171237,-68.5425639444145,-94.54567969022409,-26.7126078544447,4.02355163488199,-0.7231654845671429,-7.75420503734231,-28.9640744020163,-32.0749919297211,-44.1063445648238,-50.4475396750257,-46.278846319892395,-28.4100919289006,-24.962149111235398,-13.1141029159445,9.90770668837228,-0.19895352274944297,5.187465972926731
sub-0051,ses-04,run-06,pain,MT,cueH_stimM,-13.7969593091611,-18.9914934172001,-24.529946723516197,-23.7581620466057,-13.121188259397302,-29.735310651669696,-21.806112049144396,-17.5656691823369,-10.7342089239981,-8.850194392227241,-17.4782352419316,-20.3747342013044,-27.0840317549572,-20.9455835985139,-22.077315344059897,-2.4291480466677,-1.5382908992686,-5.01884652948124,-22.20399758519,-5.3747121443289005,-3.26003337813217,2.11144132184941,-13.4216771145451,-17.6096023596685,-5.4755560232370994,9.67805180075106,21.9084211581558,37.2056939985059,17.7653634127767,5.70018203094879,-3.47960017545519,-13.3592673670348,-23.182198747743897,-29.338787627871298,-26.158994325947198,-20.367884649829602,-14.2551549389006,10.2652179167378,16.607090545441302,19.028093541048502,10.1968372351662,12.4436954514126
sub-0051,ses-04,run-06,pain,MT,cueL_stimM,7.2090129503107905,9.372625766020391,0.910238555392514,21.4968737987569,14.284942630481801,10.976971239585,3.2371565979836805,12.8381613847237,11.9875005449047,6.78615872074278,-10.777045598648698,-2.0343512392437,-8.37261874027428,6.866648468669831,-1.14385609687858,17.896067260432,11.9142980034565,-0.363886549469563,-7.12531300763302,-2.86451198354138,3.68504983605617,8.12937419108014,-5.97188809688128,3.9299108950109702,-11.459985227045697,19.0846457968441,24.7441736275768,15.933761890731402,9.224795724235971,5.906937951086941,4.10572081098488,-22.4810742518298,-7.4253771890910105,-7.22773664479434,-5.22314182913787,-8.27723619261004,-11.8139135558562,-8.344622265021469,-14.499891715770001,-11.9216995348875,-11.8928110518339,-4.750912350818
sub-0051,ses-04,run-06,pain,MT,cueH_stimL,5.20532187971971,23.8924442337519,13.1976198560359,14.505656782759399,2.35787856618763,14.0358736413716,18.118645272244198,16.4855983759212,15.4482147624206,19.1860680052071,2.19432524721852,-17.5182409222394,-12.3983908874368,-9.84463854796517,-18.5504146820256,-16.0807924325971,-21.1411901550341,-20.9330998419295,-16.8375288234711,-24.3633395006929,-33.8127109642525,-21.4832415045362,-34.347939082459696,-18.511688362319,-26.436036801809696,-17.933299628629,-32.7795982628705,-25.7617710773614,-35.195697792094,-29.9649436526573,-16.0801744717189,-29.4039758013446,-7.00902391898777,-13.058310508840599,-6.812489629930369,-11.8255454831141,-3.94773411775419,0.530524091195484,2.52638240184264,-0.24551232166364897,10.6326030939809,8.3086013491874
sub-0051,ses-04,run-06,pain,MT,cueL_stimL,-21.799849127844702,-21.9947981569216,0.334697712362978,-3.9700973244481004,-12.7705953689499,-19.656077680628602,-12.769953056691199,-19.2233487768918,-36.982112567482794,-31.6749814094334,-20.8481023792563,-30.8621452735606,-22.8629320385779,-30.394263623908802,-12.950459725453598,-10.538990042770902,-8.38459945304218,-24.294634372011,-39.2753730958202,-29.620065929053503,-30.2399485998319,-17.1728326981332,-14.4329917472174,-0.668342524742854,-5.06478104521131,-7.31421651192618,-7.04047073698333,10.09431964117,-1.21267858529668,9.45200449182558,3.5038484992568,-6.251748648996769,-34.0590065910326,-39.1263287418197,-23.0915982286947,-34.2682135217277,-11.791901318641601,-18.8392430204891,-12.787144730357001,-2.77285520569072,-12.9879796764991,0.682360854359869
sub-0051,ses-04,run-06,pain,MT,rating,2.16913990105324,2.94919432698337,-1.94782948651562,-4.855259514486139,-5.26369762868522,-9.25612446378946,-12.510003477436198,-4.46922480016463,-5.859520773376981,-2.45519614996814,-1.53118677709366,-0.700784232595922,-5.59072792161508,-4.4448674953702,-1.3322114337945,-6.719098249357519,-6.73894557430986,-9.4877064280248,-15.7594911566765,-17.2790265754351,-15.626884885516901,-23.164206755699396,-23.1735497026063,-24.958435184500104,-26.778178874551397,-26.591118766677603,-26.0300059922728,-25.531990760872198,-25.6590300968824,-19.656333564681102,-15.6818967601035,-16.6497933009123,-17.256560596942197,-21.918059927397103,-20.1054467480315,-16.4459586472913,-8.944680509179811,-6.3121514686236,-4.04773988983202,-3.02687331820773,-3.3728220536062796,-7.90606896091818
sub-0051,ses-04,run-06,pain,MT,cue,3.2913519617898603,6.97333115715832,7.310849183189629,2.26453032054414,3.5957349411774997,-0.36333576184551597,-2.14120161054191,4.24365101914345,8.11493546117226,12.3335682583156,17.5894227261023,20.5366074648034,24.696352204796,23.0963305993192,28.8220776919277,31.8077258533995,35.8807693965195,32.8933083368302,41.665449357602895,44.3612954421544,30.177371967362298,32.8552082613293,32.277212761539104,28.9278809610048,25.4468707996822,28.2463238698418,30.204761946233603,30.312550944279298,36.467487557331296,30.2381324269589,20.0028681132441,30.973264188356104,18.481244116601104,10.8551569651279,5.40998992097923,16.1384191525786,13.586912564261599,19.3301829041005,19.8618601504397,27.906923832270103,27.832889218195895,20.2818696720867
