sub	ses	runtype	roi	tr_0	tr_1	tr_2	tr_3	tr_4	tr_5	tr_6	tr_7	tr_8	tr_9	tr_10	tr_11	tr_12	tr_13	tr_14	tr_15	tr_16	tr_17	tr_18	tr_19
sub-0060	ses-01	pain	1 L_V1_ROI	-0.5276767218710007	0.40904543802474774	-0.5347730739464979	0.28895252648774505	-0.005528726741004701	-0.25756381466284445	0.05619893261981947	-0.09415139741779494	-0.36986255209837315	-0.09556259446924217	-0.018816875484009236	0.014185237921516101	-0.08381671544454067	-0.061436397355463204	0.07240281037650467	0.0007352566994043937	0.08086790114681253	-0.13455550219566387	0.1834612615863335	-0.4424331613311826
sub-0060	ses-01	pain	2 L_MST_ROI	-0.15705347651488655	0.22275856571790376	-0.5002057337841234	0.23145223696746056	0.1490446580332511	-0.11894224362052318	0.05786867926061303	-0.27625289385504315	0.08863198314573206	-0.6724367406788329	0.39557513541813255	-0.32901444671305735	0.5234486072857968	-0.49229219086091835	0.26413167474071225	-0.054911580358486554	0.42387358528526037	-0.2626604104650207	0.27905364428409096	-0.6500999757387309
sub-0060	ses-01	pain	3 L_V6_ROI	-0.35880070060479763	0.26434936491913996	-0.22395898846420337	0.07134800271209227	-0.03537043897469764	-0.10256690465367668	-0.1296622604708965	0.12708052452850913	-0.4600635051484703	0.13647778408756908	-0.06104409254290849	0.15454453011404604	-0.22669887261217583	0.049753006431050406	-0.10319603450980289	0.09674366845291672	-0.03998325123241238	-0.11109084541458689	0.31055662543951207	-0.31281390256072283
sub-0060	ses-01	pain	4 L_V2_ROI	-0.2095046956357432	0.17654992067092345	-0.19261619123344287	0.05061978659680639	0.18235538308777285	-0.2782723095897428	-0.061892637659192534	-0.0758961383996449	-0.30979304226218163	0.005218848070230683	-0.09610452036104	0.10981526881945441	-0.07528724036003767	-0.2475241135448227	0.37302752921137244	-0.17731126622659996	0.229273040394041	-0.28292049739451264	0.0252284375177607	-0.17242244584095676
sub-0060	ses-01	pain	5 L_V3_ROI	-0.27663823166105395	0.40060291517515945	-0.4200507539379288	0.2173067096664491	-0.03514088583867541	-0.2463320951897265	0.020643838950169968	-0.22241711632492397	-0.1444113135304769	-0.10332256946225572	0.054896592800268505	-0.06116594608314427	0.10041037909179953	-0.20948509061045678	0.0992921975682047	0.02251279736426313	-0.020146832331754547	-0.11493057978309042	-0.005907742865418139	-0.197489609557816
sub-0060	ses-01	pain	6 L_V4_ROI	-0.4028316065732337	0.12574196475611057	-0.1393069060179283	-0.034737247322078606	0.06723319929950902	-0.18903015252901753	-0.1470298789074639	0.024277192344369286	-0.3960473669302682	0.07049868199890458	-0.06827409598077247	-0.10868617656366013	0.12830053754834145	-0.1551423588375135	0.08091791675377534	-0.012184427531366832	-0.045799713278580866	-0.11061372043851751	0.03778681983059364	-0.39257342000735407
sub-0060	ses-01	pain	7 L_V8_ROI	-0.773360028244235	0.40726775423422856	-0.38903642105320024	0.12255854339874984	0.07666486892890981	-0.25641541819311114	-0.20319644380408985	-0.08159560045845012	-0.20102282916956005	0.02364619596936684	-0.06767380644058735	-0.18179285652469898	0.3302862820673063	-0.35382424578944266	0.22084185862953187	-0.08297846812726704	-0.05422964815567755	-0.029158178580426658	-0.07215429187461227	-0.3927155900257738
sub-0060	ses-01	pain	8 L_4_ROI	-0.3916455976469329	0.1568141018988224	-0.2679463638367838	0.2580790850395592	0.09109942944861102	-0.09250996720418148	0.027822000735765653	0.04334849465456278	-0.25551816281964923	-0.18662327689235952	0.020988830187046174	-0.16853896736943852	0.08514307145954515	-0.11886531805024037	0.2141072293021422	0.08694691726788845	0.1701676131681889	-0.1405462462800471	0.26714295406829797	-0.4684084260602861
sub-0060	ses-01	pain	9 L_3b_ROI	-0.4959454784004041	0.20575848695333265	-0.274746550539654	0.21321742528562787	-0.0153707834765237	-0.01342030618256337	-0.037912947264726334	0.029903961355657958	-0.36966069345181646	-0.032795107880233515	-0.06902695171501319	-0.08473026483310517	0.12102070440994855	-0.09138374239876049	0.21380202885184804	-0.08268741972566432	0.1570517639992166	-0.1683099350259676	0.1726631245284873	-0.5072820813579362
sub-0060	ses-01	pain	10 L_FEF_ROI	-0.47642425327924187	0.4394637988027627	-0.5134901046016864	0.2324068399742032	0.14675773717899476	-0.03933164806185588	0.11209515503633537	-0.02173351436368232	-0.08276185620617019	-0.11270219628656482	0.05595492073354106	-0.22857059724331294	0.4086267960628491	-0.2611577218406377	0.02828288125393019	0.14307982169274336	-0.04414936018732482	-0.21232565398191483	0.2516009593800972	-0.2905792601660954
