param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_cue_type,param_administer_type,param_cond_type,param_triggerOnset,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum,param_cogStimNum,param_cogStimMatch,param_cogStimFilename
1,5,1,low,50,1,5511.11698683761,5513.87868708761,2.80145396078842,5516.69476031871,low,l038.png,5517.70369655259,3.79760072976114,5517.72820611559,5522.05903525832,0.500605704477493,50,43_50_R.jpg,5522.62026811942,5529.12548398299,NaN,5529.14376016371,6185.46541516546,674.34842832785,2,43,different,43_50_R.jpg
1,5,1,high,150,6,5511.11698683761,5533.17507289787,1.30085500736459,5534.49052989285,high,h039.png,5535.49858416916,1.70082330441892,5535.50727520479,5539.52651462575,0.300735648746013,150,45_150.jpg,5539.84788932378,5546.35174498518,2.67537399483535,5546.36599402775,6185.46541516546,674.34842832785,2,45,same,45_150.jpg
1,5,1,high,50,2,5511.11698683761,5550.39514534477,2.50035321509495,5552.9110629776,high,h007.png,5553.91890635101,2.74530707299709,5553.92855306571,5557.94761155845,0.100273390643451,50,19_50_R.jpg,5558.06787292682,5564.57143424231,1.7749366346161,5564.58163157289,6185.46541516546,674.34842832785,2,19,different,19_50_R.jpg
1,5,1,low,150,5,5511.11698683761,5568.61045532882,0.700405279215374,5569.32527086575,low,l023.png,5570.33319039104,2.74734400071793,5570.34218819451,5574.36110437506,0.100260698663078,150,26_150.jpg,5574.48039062133,5580.98041627533,2.64799712459171,5580.99093522608,6185.46541516546,674.34842832785,2,26,same,26_150.jpg
1,5,1,low,150,5,5511.11698683761,5585.0204154544,1.30094952210675,5586.33774033074,low,l029.png,5587.34701249701,2.63155398979143,5587.35747041824,5591.37763419338,0.300734298535644,150,14_150_R.jpg,5591.70688683021,5598.21082728484,2.78290368731723,5598.22172078401,6185.46541516546,674.34842832785,2,14,different,14_150_R.jpg
1,5,1,low,50,1,5511.11698683761,5602.25304242956,4.00031324886004,5606.26737869573,low,l031.png,5607.27610510687,2.95249527021224,5607.2848666235,5611.30475171517,0.700323456452679,50,30_50.jpg,5612.02289822166,5618.52642119118,2.76774460280285,5618.53555509588,6185.46541516546,674.34842832785,2,30,same,30_50.jpg
1,5,1,low,150,5,5511.11698683761,5622.56415363668,2.80031870371204,5625.37960334053,low,l006.png,5626.38746372659,2.63961960786673,5626.39660708277,5630.41548221692,4.5002532995095,150,43_150.jpg,5634.92713723487,5641.43049601877,3.078259016841,5641.44030178827,6185.46541516546,674.34842832785,2,43,same,43_150.jpg
1,5,1,high,150,6,5511.11698683761,5645.46929053994,4.00030433746997,5649.48444692403,high,h037.png,5650.49209046627,3.30061169941291,5650.50098673391,5654.52062743747,0.200201667455985,150,7_150_R.jpg,5654.73718636633,5661.24077630629,2.61799004408749,5661.24966582287,6185.46541516546,674.34842832785,2,7,different,7_150_R.jpg
1,5,1,high,150,6,5511.11698683761,5665.27823519913,2.20032156615798,5667.49330916636,high,h048.png,5668.50076583946,2.85745097520339,5668.50975392142,5672.5292498824,0.100174015143239,150,19_150.jpg,5672.64595479603,5679.15268883641,1.82060075730624,5679.16261369448,6185.46541516546,674.34842832785,2,19,same,19_150.jpg
1,5,1,high,150,6,5511.11698683761,5683.19195593129,3.80035948007117,5687.00690200657,high,h032.png,5688.01500597063,NaN,5688.02383688808,5692.04913983483,0.200530848802373,150,47_150_R.jpg,5692.2677157083,5698.78416775449,3.97179031985434,5698.79342641865,6185.46541516546,674.34842832785,2,47,different,47_150_R.jpg
1,5,1,low,50,1,5511.11698683761,5703.29864282231,4.00049579733422,5707.31389507135,low,l053.png,5708.32169469794,2.60102410774107,5708.33064524404,5712.34993678314,5.50017768771613,50,47_50.jpg,5717.86702477852,5724.36953130949,2.83436885485389,5724.37967382152,6185.46541516546,674.34842832785,2,47,same,47_50.jpg
1,5,1,high,100,4,5511.11698683761,5728.40915485998,0.200301583040527,5728.62383888639,high,h050.png,5729.63162204041,2.42350408816765,5729.64023881445,5733.65911637897,0.100208850576564,100,25_100.jpg,5733.77679236407,5740.28403975452,2.91982935498345,5740.29326223304,6185.46541516546,674.34842832785,2,25,same,25_100.jpg
1,5,1,low,150,5,5511.11698683761,5744.32182377807,0.700326156874326,5745.03629879189,low,l027.png,5746.04402226659,2.44266357666402,5746.05394901497,5750.07289598031,0.100179415985622,150,38_150_R.jpg,5750.18991981369,5756.69280656397,3.37602285204412,5756.70279434186,6185.46541516546,674.34842832785,2,38,different,38_150_R.jpg
1,5,1,high,50,2,5511.11698683761,5760.731298908,2.80032113409015,5763.54588015639,high,h013.png,5764.55379428083,2.6657167484982,5764.5624720844,5768.58148412989,0.300304931563915,50,25_50.jpg,5768.89883249989,5775.39883979103,2.43653092009208,5775.40792643837,6185.46541516546,674.34842832785,2,25,same,25_50.jpg
1,5,1,low,100,3,5511.11698683761,5779.43676504661,0.900376330700055,5780.35209036906,low,l013.png,5781.35934586077,2.84212500465765,5781.36860641523,5785.38693255374,0.100175635395317,100,43_100.jpg,5785.50252300354,5792.00527986355,3.3289323668705,5792.01523361614,6185.46541516546,674.34842832785,2,43,same,43_100.jpg
1,5,1,high,100,4,5511.11698683761,5796.04339792921,1.30034111720761,5797.35783605527,high,h042.png,5798.36584118391,2.1018990442135,5798.3745883883,5802.39478861913,0.100176985605685,100,47_100_R.jpg,5802.51165285761,5809.01526683132,2.60173917927659,5809.02412907365,6185.46541516546,674.34842832785,2,47,different,47_100_R.jpg
1,5,1,low,150,5,5511.11698683761,5813.05234955548,2.20038502605621,5815.26672465371,low,l004.png,5816.27382919188,2.94202438696448,5816.28318048049,5820.30291920934,1.70017574341273,150,44_150_R.jpg,5822.0196717584,5828.52329032282,3.27501899746312,5828.53298888561,6185.46541516546,674.34842832785,2,44,different,44_150_R.jpg
1,5,1,low,150,5,5511.11698683761,5832.56182722381,1.00028813494282,5833.57637439288,low,l030.png,5834.58393584231,1.83102681356195,5834.59324122377,5838.61297995261,1.50017822779955,150,37_150.jpg,5840.13081704484,5846.63477019145,2.99688020337453,5846.64401373326,6185.46541516546,674.34842832785,2,37,same,37_150.jpg
1,5,1,low,50,1,5511.11698683761,5850.67324174225,1.80031789358509,5852.48760857719,low,l041.png,5853.49511952874,3.2022458863139,5853.50418268241,5857.52365676998,0.800181522313324,50,7_50.jpg,5858.34043130047,5864.84342795789,3.35267014948931,5864.85335443623,6185.46541516546,674.34842832785,2,7,same,7_50.jpg
1,5,1,high,50,2,5511.11698683761,5868.88223598117,2.80030169105794,5871.69691741518,high,h016.png,5872.70500463662,2.89170743852628,5872.71376912371,5876.73319055306,1.00017660754656,50,37_50_R.jpg,5877.75002254852,5884.25323848014,2.67570560656077,5884.26219739755,6185.46541516546,674.34842832785,2,37,different,37_50_R.jpg
1,5,1,high,100,4,5511.11698683761,5888.29145052045,1.20031859569372,5889.50652367756,high,h031.png,5890.51444185264,2.82208706914116,5890.52404914119,5894.53534770354,0.100182116406359,100,19_100_R.jpg,5894.65219789983,5901.1554359749,1.8718488109771,5901.16514803979,6185.46541516546,674.34842832785,2,19,different,19_100_R.jpg
1,5,1,low,100,3,5511.11698683761,5905.19632224234,0.200349920580265,5905.41047968662,low,l043.png,5906.41793797997,2.87715000785738,5906.42646266965,5910.44485496848,4.60017401514324,100,14_100.jpg,5915.06274131639,5921.56629831121,2.64351874605381,5921.57605277271,6185.46541516546,674.34842832785,2,14,same,14_100.jpg
