onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
3.4	0.99	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l038.png	n/a	n/a	n/a
46.0	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h019.png	n/a	n/a	n/a
80.71	0.98	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a
110.31	0.99	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png	n/a	n/a	n/a
143.8	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png	n/a	n/a	n/a
171.31	0.98	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png	n/a	n/a	n/a
201.11	0.99	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a
234.8	0.99	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png	n/a	n/a	n/a
265.12	0.98	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l040.png	n/a	n/a	n/a
295.51	0.98	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l052.png	n/a	n/a	n/a
337.91	0.99	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h016.png	n/a	n/a	n/a
362.6	0.99	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a
6.14	2.3	expectrating	1	low_cue	n/a	8.29	Weak	8.29	Weak	0.37	1.93	l038.png	n/a	n/a	n/a
49.12	2.35	expectrating	2	high_cue	n/a	38.4	Strong	38.4	Strong	0.37	1.98	h019.png	n/a	n/a	n/a
83.81	2.67	expectrating	3	low_cue	n/a	9.91	Weak	9.91	Weak	0.42	2.25	l033.png	n/a	n/a	n/a
111.81	2.57	expectrating	4	low_cue	n/a	7.61	Weak	7.61	Weak	0.07	2.51	l027.png	n/a	n/a	n/a
146.9	3.68	expectrating	5	high_cue	n/a	26.36	Moderate	26.36	Moderate	0.5	3.18	h023.png	n/a	n/a	n/a
173.31	2.67	expectrating	6	high_cue	n/a	25.73	Moderate	25.73	Moderate	0.47	2.2	h018.png	n/a	n/a	n/a
203.13	2.21	expectrating	7	high_cue	n/a	31.38	Strong	31.38	Strong	0.15	2.06	h031.png	n/a	n/a	n/a
237.3	2.36	expectrating	8	low_cue	n/a	13.48	Moderate	13.48	Moderate	0.4	1.96	l020.png	n/a	n/a	n/a
268.22	2.12	expectrating	9	low_cue	n/a	6.21	Weak	6.21	Weak	0.05	2.07	l040.png	n/a	n/a	n/a
297.41	2.35	expectrating	10	low_cue	n/a	6.52	Weak	6.52	Weak	0.52	1.84	l052.png	n/a	n/a	n/a
340.61	2.82	expectrating	11	high_cue	n/a	30.88	Strong	30.88	Strong	0.33	2.49	h016.png	n/a	n/a	n/a
364.8	2.62	expectrating	12	high_cue	n/a	23.56	Moderate	23.56	Moderate	0.6	2.02	h020.png	n/a	n/a	n/a
18.51	7.0	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	48_150_R.jpg	diff	diff	True
59.61	7.0	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	23_100.jpg	same	same	True
90.32	6.99	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_50_R.jpg	diff	diff	True
118.61	7.0	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_50.jpg	same	same	True
156.61	7.0	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_50_R.jpg	diff	diff	True
179.82	6.99	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	43_100.jpg	same	same	True
216.11	7.0	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	45_50.jpg	same	same	True
251.31	7.0	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_150.jpg	same	same	True
279.9	7.0	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	33_100.jpg	same	same	True
311.12	6.99	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100_R.jpg	diff	diff	True
348.01	7.0	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	22_150_R.jpg	diff	diff	True
378.51	7.0	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_150_R.jpg	diff	diff	True
32.61	3.14	outcomerating	1	low_cue	high_stim	23.89	Moderate	23.89	Moderate	0.55	2.59	task-cognitive_scale.png	n/a	n/a	n/a
76.01	2.8	outcomerating	2	high_cue	med_stim	20.58	Moderate	20.58	Moderate	0.57	2.24	task-cognitive_scale.png	n/a	n/a	n/a
97.8	3.22	outcomerating	3	low_cue	low_stim	16.61	Moderate	16.61	Moderate	0.92	2.3	task-cognitive_scale.png	n/a	n/a	n/a
134.72	2.68	outcomerating	4	low_cue	low_stim	2.09	Barely detectable	2.09	Barely detectable	0.45	2.23	task-cognitive_scale.png	n/a	n/a	n/a
166.61	2.52	outcomerating	5	high_cue	low_stim	19.96	Moderate	19.96	Moderate	0.37	2.15	task-cognitive_scale.png	n/a	n/a	n/a
