onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	correct_response	participant_response	response_accuracy
5.01	0.99	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h025.png	n/a	n/a	n/a
39.61	0.99	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a
72.52	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a
105.32	0.98	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a
129.41	0.99	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h013.png	n/a	n/a	n/a
167.91	0.99	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a
200.52	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a
237.02	0.98	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a
268.51	0.99	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a
296.41	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l047.png	n/a	n/a	n/a
330.72	0.98	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l008.png	n/a	n/a	n/a
372.02	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l022.png	n/a	n/a	n/a
7.27	2.32	expectrating	1	high_cue	n/a	23.47	Moderate	23.47	Moderate	0.5	1.82	h025.png	n/a	n/a	n/a
42.83	2.32	expectrating	2	high_cue	n/a	24.61	Moderate	24.61	Moderate	0.48	1.83	h006.png	n/a	n/a	n/a
74.54	1.93	expectrating	3	high_cue	n/a	21.63	Moderate	21.63	Moderate	0.38	1.55	h035.png	n/a	n/a	n/a
107.32	3.22	expectrating	4	low_cue	n/a	12.03	Moderate	12.03	Moderate	0.42	2.8	l018.png	n/a	n/a	n/a
133.33	2.23	expectrating	5	high_cue	n/a	22.06	Moderate	22.06	Moderate	0.07	2.17	h013.png	n/a	n/a	n/a
171.13	2.37	expectrating	6	low_cue	n/a	7.72	Weak	7.72	Weak	0.53	1.84	l056.png	n/a	n/a	n/a
202.52	3.5	expectrating	7	high_cue	n/a	34.71	Strong	34.71	Strong	0.07	3.44	h026.png	n/a	n/a	n/a
240.22	2.95	expectrating	8	high_cue	n/a	20.19	Moderate	20.19	Moderate	0.05	2.9	h047.png	n/a	n/a	n/a
271.71	3.79	expectrating	9	low_cue	n/a	12.48	Moderate	12.48	Moderate	0.48	3.31	l004.png	n/a	n/a	n/a
298.32	3.32	expectrating	10	low_cue	n/a	16.04	Moderate	16.04	Moderate	0.88	2.44	l047.png	n/a	n/a	n/a
332.42	2.37	expectrating	11	low_cue	n/a	9.5	Weak	9.5	Weak	0.47	1.9	l008.png	n/a	n/a	n/a
373.62	2.27	expectrating	12	low_cue	n/a	13.53	Moderate	13.53	Moderate	0.45	1.82	l022.png	n/a	n/a	n/a
19.22	7.0	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	44_50_R.jpg	diff	diff	True
50.51	7.0	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	9_50_R.jpg	diff	diff	True
82.21	7.0	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	24_100.jpg	same	same	True
