param_fmriSession,param_counterbalanceVer,param_counterbalanceBlockNum,param_triggerOnset,param_videoSubject,param_videoFilename,param_cue_type,param_administer_type,param_cond_type,p1_fixation_onset,p1_fixation_duration,p2_cue_onset,p2_cue_type,p2_cue_filename,p3_expect_onset,p3_expect_responseonset,p3_expect_RT,p4_fixation_onset,p4_fixation_duration,p5_administer_type,p5_administer_filename,p5_administer_onset,p6_actual_onset,p6_actual_responseonset,p6_actual_RT,param_end_instruct_onset,param_experimentDuration,param_runNum
1,2,1,27306.0444597588,107-hs107,hs107t2aeunaff_L.mp4,high,low,2,27308.8350071453,2.21207175347081,27311.0793978273,high,h006.png,27312.1626686009,NaN,NaN,27316.180520285,0.415341209209146,hs107t2aeunaff_L.mp4,hs107t2aeunaff_L.mp4,27316.7135178298,27323.2016694553,NaN,27323.228667201,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,095-tv095,tv095t1afaff_H.mp4,high,high,6,27327.3304734057,4.01490849347829,27331.3782257899,high,h018.png,27332.4114979677,NaN,NaN,27336.4290566559,0.915646897054103,tv095t1afaff_H.mp4,tv095t1afaff_H.mp4,27337.370604117,27343.8672607236,NaN,27343.8775018066,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,121-vw121,vw121t1aiaff_M.mp4,high,med,4,27347.9238656334,0.603523403482541,27348.5438759275,high,h033.png,27349.5772355989,NaN,NaN,27353.5947651226,0.115617786494113,vw121t1aiaff_M.mp4,vw121t1aiaff_M.mp4,27353.7357992873,27360.2331404511,NaN,27360.2432111374,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,123-jh123,jh123t1aeaff_H.mp4,high,high,6,27364.2769577794,0.416119200977846,27364.7096159891,high,h048.png,27365.7429626985,NaN,NaN,27369.7600801377,0.216003568875749,jh123t1aeaff_H.mp4,jh123t1aeaff_H.mp4,27369.9937174667,27376.4819976323,NaN,27376.4922859726,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,095-tv095,tv095t2afaff_M.mp4,high,med,4,27380.5249821502,0.217458556613565,27380.7753637199,high,h034.png,27381.8087101593,NaN,NaN,27385.8280584177,0.414074170887034,tv095t2afaff_M.mp4,tv095t2afaff_M.mp4,27386.2696045285,27392.7655787384,NaN,27392.7913191673,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,103-jk103,jk103t1aaunaff_L.mp4,high,low,2,27396.8365493567,2.90462269154159,27399.7575806265,high,h031.png,27400.7908968212,27403.4075723632,2.61665231842198,27404.8248422143,0.215865847319947,jk103t1aaunaff_L.mp4,jk103t1aaunaff_L.mp4,27405.0583256191,27411.5463403332,2.48327520223756,27411.5569227495,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,049-bm049,bm049t2aeaff_M.mp4,low,med,3,27415.598907301,1.70790203082652,27417.3232681379,low,l002.png,27418.3565694803,27420.6398284259,2.28323869251835,27422.3904506033,0.315927849027503,bm049t2aeaff_M.mp4,bm049t2aeaff_M.mp4,27422.7239924993,27429.211826015,2.98319175917641,27429.2226247352,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,121-vw121,vw121t1aeaff_L.mp4,high,low,2,27433.264452122,0.408033865460311,27433.6889847599,high,h003.png,27434.7223530727,27437.3558754716,2.63339628918766,27438.756241757,0.41585753002073,vw121t1aeaff_L.mp4,vw121t1aeaff_L.mp4,27439.1973544499,27445.694403428,1.9168253615062,27445.7049755828,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,103-jk103,jk103t2aaunaff_M.mp4,low,med,3,27449.7473519655,0.4079647346407,27450.171370983,low,l023.png,27451.2047519878,27453.2379166887,2.03316254059973,27455.2386012459,0.21593200767893,jk103t2aaunaff_M.mp4,jk103t2aaunaff_M.mp4,27455.4727373429,27461.96006885,2.36657184582873,27461.9707031144,27981.4911771791,675.446717420207,2
1,2,1,27306.0444597588,107-hs107,hs107t2aaaff_M.mp4,high,med,4,27466.0127643579,1.70828036004241,27467.7370468826,high,h037.png,27468.7704632629,27471.1368684927,2.36640360949241,27472.8043265632,0.315819021994685,hs107t2aaaff_M.mp4,hs107t2aaaff_M.mp4,27473.1449103514,27479.6417802915,2.4665544551026,27479.6530289021,27981.4911771791,675.446717420207,2
