4705.700718898	3466.537620153	-0.0235036	0.226139	0.00591805	-0.00212639	-0.000480421	0.000731088	1
4577.476666871	3465.092951147	-0.00294995	0.199727	0.0252857	-0.00146416	-0.000280918	0.0010692	1
4486.631718424	3456.533909986	-0.0129391	0.216681	0.0252134	-0.00181374	-0.000357319	0.000668669	1
4424.499197915	3460.426688048	-0.0275511	0.222176	0.0534787	-0.00114467	4.52211e-05	0.000577567	1
4374.446846835	3458.643980727	-0.0227618	0.257309	0.051143	-0.00162203	-2.16794e-05	0.000566362	1
4344.339969152	3459.127909261	-0.0123756	0.317358	0.0901744	-0.00215119	-0.000238244	0.000512293	1
4310.856271107	3459.324950016	-0.0263654	0.326823	0.0883131	-0.00290378	-0.000606398	0.000750213	0
4315.126719731	3456.437835939	-0.0154825	0.266864	0.0684426	-0.00227488	-0.000567766	0.000988001	0
4296.160254919	3470.398373533	-0.00124232	0.23508	0.0122307	-0.00256196	-0.000549133	0.00104531	0
4287.285285675	3457.03740916	-0.0143903	0.209201	0.0587741	-0.00179701	-0.000379188	0.000582659	0
4275.465841388	3456.678910632	-0.0252366	0.192491	0.0806021	-0.00212233	-0.00038767	0.00038974	0
4274.030420549	3455.802679738	-0.0208031	0.247959	0.100936	-0.00202875	-2.48342e-05	0.000561832	0
4256.799926768	3457.981247716	-0.0209138	0.302057	0.100242	-0.00271421	-0.000326262	0.000740976	0
4267.848656073	3461.864685245	-0.0249384	0.333913	0.120845	-0.00269154	-0.000219992	0.000519545	0
4264.56896299	3461.82509918	-0.0175454	0.292934	0.0559233	-0.00254399	-0.000487642	0.000520617	0
4267.997355358	3457.262026724	-0.0246502	0.287254	0.0679979	-0.00170445	-0.000364033	0.000450956	0
4259.61661784	3452.98228375	-0.0202558	0.216731	0.0775937	-0.00184191	-0.000181957	0.000386233	0
4249.396478768	3455.726621117	-0.0303516	0.253524	0.116643	-0.00174464	-0.000113166	0.00025605	0
4253.799582052	3456.684248079	-0.0294565	0.274348	0.116826	-0.00199464	0.000134221	0.000409784	0
4246.197008805	3445.924399577	-0.0301572	0.297891	0.131477	-0.00248538	-8.74928e-05	0.000481387	0
4255.603456224	3456.344430615	-0.0315639	0.321055	0.135691	-0.00281696	-7.91003e-05	0.000450656	0
4256.917109827	3463.619815756	-0.027794	0.21858	0.0547635	-0.0023877	-0.000196107	0.000401571	0
4262.721252613	3458.919748826	-0.0334215	0.215202	0.102207	-0.00198587	-9.60175e-05	0.000148321	0
4260.259835362	3455.520239831	-0.0312175	0.238762	0.125911	-0.00199033	7.80005e-05	0.000459111	0
4259.688818648	3460.810984237	-0.032237	0.263175	0.127128	-0.00190435	0.000365034	0.000517512	0
4258.963372428	3451.506479636	-0.0318986	0.333913	0.121865	-0.00311225	0.000156722	0.00038703	0
4265.420187604	3464.165124932	-0.0306581	0.331034	0.127709	-0.00276612	0.000143321	0.000393738	0
4285.283718812	3477.439800577	-0.0279439	0.227156	0.0328469	-0.00237994	0.00033649	0.000855619	0
4270.006658021	3469.999399364	-0.041249	0.292589	0.141468	-0.00295708	0.000120141	0.000137228	0
4269.882598695	3470.55271471	-0.0466562	0.254096	0.1569	-0.00295708	0.000360334	0.000455369	0
4260.712522971	3462.629274538	-0.0531212	0.311678	0.163189	-0.00333104	0.000441955	-8.58892e-05	0
4257.569209194	3461.621386617	-0.0532869	0.35806	0.13159	-0.00325622	0.000134609	0.000185571	0
4264.350928009	3462.209395369	-0.0439019	0.311708	0.0938855	-0.00345085	5.06917e-05	0.000262523	0
4278.738658204	3475.957324654	-0.0341706	0.260833	0.0582424	-0.00279836	0.000175012	0.000322134	0
4263.38825056	3466.344137697	-0.0282537	0.227657	0.0823449	-0.00279789	3.01292e-05	0.000450806	0
4274.20318677	3463.820414809	-0.0431482	0.238793	0.126601	-0.00223802	0.000669187	0.000373207	0
4259.130981448	3462.835655824	-0.0382233	0.272157	0.149104	-0.00269956	0.000674737	0.000223503	0
4260.887008259	3456.084230071	-0.0383451	0.332434	0.161498	-0.00339856	0.000872641	0.000362373	0
4253.308215437	3461.464376715	-0.0402669	0.349552	0.161427	-0.00420624	0.000451937	0.000588627	0
4269.041401972	3469.196558368	-0.0402147	0.337831	0.134144	-0.00339123	0.000424947	0.000582518	0
4263.297140015	3468.159759275	-0.0252343	0.270376	0.128576	-0.00328762	0.000404394	0.000558949	0
4253.366950222	3459.948986535	-0.0305161	0.26725	0.162958	-0.00290449	0.000656825	0.000449752	0
4261.101318596	3463.55443203	-0.0373011	0.276526	0.16507	-0.00265277	0.00100175	0.000556243	0
4246.275226348	3456.124260924	-0.0421315	0.308309	0.151559	-0.00328573	0.000794307	0.000419826	0
4250.704688658	3462.88013455	-0.0448186	0.357464	0.17784	-0.00393281	0.000892985	0.000253155	0
4253.644579522	3457.116136504	-0.0488258	0.365515	0.14758	-0.00447716	0.000553525	0.000373662	0
4269.769426793	3465.154331788	-0.0452951	0.284116	0.110387	-0.00329197	0.000755727	-6.68375e-06	0
4264.186470611	3460.086425797	-0.0474499	0.274668	0.131484	-0.00318526	0.000513283	0.000110013	0
4262.088922515	3461.938075143	-0.0420964	0.272065	0.179213	-0.00300215	0.000691961	0.000194164	0
4254.602672793	3458.08755187	-0.0451657	0.285007	0.173148	-0.00300215	0.000736989	0.000379191	0
4254.142249382	3453.787348683	-0.0450693	0.344541	0.155535	-0.00347162	0.000607785	0.000340915	0
